cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.75	0.0	1000000000.0	True	0.0	0	0.6276086396938249	0.9259853263364555	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-5.536593848935693	True	0.0	4	0.6276086396938249	0.9259853263364555	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-5.536592848935693	True	0.027777777777777776	4	0.6276174729564465	0.92600648627955	0.5	8.833262621688043e-06	2.1159943094484213e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.830772278537282	True	0.05555555555555555	4	0.6276257018493764	0.9260234773913285	0.5	1.7062155551528235e-05	3.815105487303683e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.7170613553760345	True	0.1111111111111111	4	0.6276329985214415	0.9260377933588884	0.5	2.4358827616643985e-05	5.2467022432889365e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.675274099820425	True	0.16666666666666666	4	0.627633801945509	0.9260390249861259	0.5	2.516225168414099e-05	5.3698649670419485e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.4222447002563525	True	0.2222222222222222	4	0.6276349572410496	0.9260433180028029	0.5	2.6317547224707916e-05	5.799166634745667e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.320156220752576	True	0.25	4	0.6276357810611675	0.9260463648578932	0.5	2.714136734260908e-05	6.103852143768407e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.224508284786751	True	0.3055555555555556	4	0.6276377536250339	0.9260509280788298	0.5	2.9113931209079347e-05	6.56017423743549e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.114287360745375	True	0.3611111111111111	4	0.6276386476303766	0.9260527041445543	0.5	3.0007936551723624e-05	6.73778080988452e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.8674917345837247	True	0.4166666666666667	4	0.6276390353300741	0.9260530439336551	0.5	3.039563624929187e-05	6.771759719959025e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.0456257360598347	True	0.4444444444444444	4	0.6276470352208743	0.9260537301053979	0.5	3.83955270494285e-05	6.840376894245992e-05	0.0	0.0	0.0	0.0
0.75	0.005	-2.993816213225574	True	0.5	4	0.6276637448804119	0.9260698965188259	0.5	5.510518658702335e-05	8.457018237040259e-05	0.0	0.0	0.0	0.0
0.75	0.005	-2.806845997519858	True	0.5555555555555556	4	0.627678025689201	0.926073323707419	0.5	6.938599537609225e-05	8.799737096354399e-05	0.0	0.0	0.0	0.0
0.75	0.005	-2.7016878543050544	True	0.6111111111111112	4	0.627692742905604	0.9260875814431712	0.5	8.41032117790963e-05	0.00010225510671568738	0.0	0.0	0.0	0.0
0.75	0.005	-2.2300160988854167	True	0.6666666666666666	4	0.6277070632558894	0.9261052416481371	0.5	9.84235620645757e-05	0.00011991531168165093	0.0	0.0	0.0	0.0
