cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.5	0.0	1000000000.0	True	0.0	0	0.33616364104945845	0.9474792601703567	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.005	-6.035873186668889	True	0.0	2	0.33616364104945845	0.9474792601703567	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.005	-6.035872186668889	True	0.027777777777777776	2	0.33616435118452315	0.947480411622695	0.4722222222222222	7.101350646965265e-07	1.1514523383659991e-06	0.0	0.0	0.0	0.0
0.5	0.005	-5.3915761963322195	True	0.05555555555555555	2	0.33616524754833244	0.9474827966847363	0.4722222222222222	1.6064988739850072e-06	3.53651437967617e-06	0.0	0.0	0.0	0.0
0.5	0.005	-4.981023974350798	True	0.1111111111111111	2	0.33618398373458513	0.9475067513502334	0.4722222222222222	2.0342685126684135e-05	2.7491179876770744e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.321572923056336	True	0.16666666666666666	2	0.3361926341450873	0.9475182731244958	0.4722222222222222	2.899309562887087e-05	3.901295413910599e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.196791143819346	True	0.2222222222222222	2	0.33619360605553217	0.9475209864410868	0.4722222222222222	2.996500607371777e-05	4.1726270730180204e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.144230965363542	True	0.25	2	0.3361939563815397	0.9475224874367795	0.4722222222222222	3.0315332081254365e-05	4.3227266422807276e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.1175852794873355	True	0.3055555555555556	2	0.33619486355424194	0.9475247240778624	0.4722222222222222	3.12225047834902e-05	4.546390750570506e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.949802666950222	True	0.3611111111111111	2	0.33620499647504026	0.9475351443424841	0.4722222222222222	4.135542558181271e-05	5.5884172127429466e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.8405277279106262	True	0.4166666666666667	2	0.33620708161895163	0.9475489291049475	0.4722222222222222	4.3440569493180536e-05	6.966893459081636e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.7511326316840186	True	0.4444444444444444	2	0.33620742420269556	0.9475496213801848	0.4722222222222222	4.378315323710913e-05	7.036120982817362e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.6649004766349202	True	0.5	2	0.3362087821681007	0.947559570604041	0.4722222222222222	4.514111864223347e-05	8.031043368428303e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.550668134867537	True	0.5555555555555556	2	0.33620989075723895	0.9475669536836401	0.4722222222222222	4.624970778049908e-05	8.769351328341557e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.4939814278687282	True	0.6111111111111112	2	0.3362114361557213	0.9475747864363865	0.4722222222222222	4.7795106262848996e-05	9.552626602982173e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.393527370464806	True	0.6666666666666666	2	0.3362189653327603	0.9475983530511944	0.4722222222222222	5.5324283301849686e-05	0.00011909288083777891	0.0	0.0	0.0	0.0
0.5	0.005	-3.2434644936030774	True	0.6944444444444444	2	0.33622226727668125	0.9476003692195536	0.4722222222222222	5.8626227222802196e-05	0.00012110904919693244	0.0	0.0	0.0	0.0
0.5	0.005	-3.081302608087806	True	0.75	2	0.33622528118103906	0.94760472039467	0.4722222222222222	6.164013158060921e-05	0.00012546022431336734	0.0	0.0	0.0	0.0
