cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.5	0.0	1000000000.0	True	0.0	0	0.6276086396938249	0.9259853263364555	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.005	-4.485811240771446	True	0.0	8	0.6276086396938249	0.9259853263364555	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.005	-4.485810240771446	True	0.027777777777777776	8	0.6276094177962916	0.9259865774226337	0.5	7.781024667918857e-07	1.2510861782111249e-06	0.0	0.0	0.0	0.0
0.5	0.005	-4.44007505711097	True	0.05555555555555555	8	0.627610083952288	0.925987714145188	0.5	1.4442584631568778e-06	2.387808732517982e-06	0.0	0.0	0.0	0.0
0.5	0.005	-4.285955937735964	True	0.1111111111111111	8	0.6276122275942364	0.9259940329106394	0.5	3.5879004115502156e-06	8.706574183947602e-06	0.0	0.0	0.0	0.0
0.5	0.005	-4.217665360968811	True	0.16666666666666666	8	0.6276148689989353	0.9260036027454256	0.5	6.229305110405647e-06	1.8276408970119284e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.008763347595736	True	0.2222222222222222	8	0.6276168226195912	0.9260073783772751	0.5	8.182925766320182e-06	2.205204081962009e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.9602983168013717	True	0.25	8	0.6276191389206968	0.926012991173709	0.5	1.0499226871907297e-05	2.7664837253582597e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.851656022358581	True	0.3055555555555556	8	0.627620909710265	0.9260165267800973	0.5	1.2270016440107945e-05	3.120044364179897e-05	0.0	0.0	0.0	0.0
0.5	0.005	-2.8853208471260783	True	0.3611111111111111	8	0.6276230851799384	0.9260209452816359	0.5	1.4445486113512374e-05	3.5618945180448947e-05	0.0	0.0	0.0	0.0
0.5	0.005	-2.669521745582854	True	0.4166666666666667	8	0.627642456095403	0.9260550455883583	0.5	3.3816401578179445e-05	6.971925190280004e-05	0.0	0.0	0.0	0.0
0.5	0.005	-2.2567394292080416	True	0.4444444444444444	8	0.6276649182104775	0.9260801576394265	0.5	5.6278516652685795e-05	9.483130297105458e-05	0.0	0.0	0.0	0.0
0.5	0.005	-2.0246501552311464	True	0.5	8	0.6276724356985661	0.9260910505194561	0.5	6.379600474126779e-05	0.00010572418300058839	0.0	0.0	0.0	0.0
0.5	0.005	-1.8829245423778105	True	0.5555555555555556	8	0.6277035927237383	0.9261253163547735	0.5	9.495302991346932e-05	0.00013999001831799252	0.0	0.0	0.0	0.0
0.5	0.005	-1.754469609192003	True	0.6111111111111112	8	0.6277164440209653	0.9261384806390988	0.5	0.00010780432714041499	0.000153154302643288	0.0	0.0	0.0	0.0
0.5	0.005	-1.6415216437677733	True	0.6666666666666666	8	0.6277258627075886	0.9261469761894586	0.5	0.00011722301376371203	0.00016164985300315404	0.0	0.0	0.0	0.0
0.5	0.005	-0.9634676290100962	True	0.6944444444444444	8	0.6277364965858623	0.9261483474448556	0.5	0.00012785689203742567	0.00016302110840016315	0.0	0.0	0.0	0.0
0.5	0.005	-0.8101061174270081	True	0.75	8	0.6277523649939325	0.9261546003312284	0.5	0.0001437253001076444	0.00016927399477295602	0.0	0.0	0.0	0.0
0.5	0.005	-0.0	False	1.0	8	0.6278659474972389	0.9262946769561518	0.5	0.0002573078034140419	0.0003093506196962803	0.0	0.0	6.0	0.0
0.5	0.005	1e-06	False	1.0	8	0.6278659474972389	0.9262946769561518	0.5	0.0002573078034140419	0.0003093506196962803	0.0	0.0	6.0	0.0
