cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.5	0.0	1000000000.0	True	0.0	0	0.6134445343613452	0.9658461727019557	0.4861111111111111	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.005	-6.390131170239606	True	0.0	1	0.6134445343613452	0.9658461727019557	0.4861111111111111	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.005	-6.390130170239606	True	0.027777777777777776	1	0.6134454600375319	0.96584912584231	0.4861111111111111	9.256761867026952e-07	2.9531403542559787e-06	0.0	0.0	0.0	0.0
0.5	0.005	-6.125242866364623	True	0.05555555555555555	1	0.6134461035485983	0.9658500920986728	0.4861111111111111	1.5691872531364837e-06	3.919396717066981e-06	0.0	0.0	0.0	0.0
0.5	0.005	-5.943195481305832	True	0.1111111111111111	1	0.6134491022753098	0.9658581793207666	0.4861111111111111	4.5679139646370714e-06	1.2006618810844749e-05	0.0	0.0	0.0	0.0
0.5	0.005	-5.75099451999238	True	0.16666666666666666	1	0.6134523398820005	0.9658668789315369	0.4861111111111111	7.805520655379539e-06	2.0706229581168856e-05	0.0	0.0	0.0	0.0
0.5	0.005	-5.699619325302094	True	0.2222222222222222	1	0.6134549557333083	0.9658700493290365	0.4861111111111111	1.0421371963165171e-05	2.3876627080809953e-05	0.0	0.0	0.0	0.0
0.5	0.005	-5.609008545575158	True	0.25	1	0.613456203381459	0.9658715013169173	0.4861111111111111	1.1669020113846962e-05	2.5328614961628304e-05	0.0	0.0	0.0	0.0
0.5	0.005	-5.468756702362221	True	0.3055555555555556	1	0.6134589261676873	0.9658748796802159	0.4861111111111111	1.4391806342106683e-05	2.8706978260184535e-05	0.0	0.0	0.0	0.0
0.5	0.005	-5.4006620740481965	True	0.3611111111111111	1	0.6134611649779294	0.9658807492958521	0.4861111111111111	1.6630616584190072e-05	3.45765938963849e-05	0.0	0.0	0.0	0.0
0.5	0.005	-5.140418183047203	True	0.4166666666666667	1	0.6134643576560408	0.9658857876737721	0.4861111111111111	1.9823294695631155e-05	3.961497181637075e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.888389087391753	True	0.4444444444444444	1	0.6134650047481317	0.9658878796292159	0.4861111111111111	2.0470386786541894e-05	4.1706927260132254e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.829620781894242	True	0.5	1	0.6134692882226958	0.9658953943865625	0.4861111111111111	2.4753861350590434e-05	4.922168460674836e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.788593116637375	True	0.5555555555555556	1	0.6134718828487773	0.9658978000656985	0.4861111111111111	2.7348487432132806e-05	5.162736374275667e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.6519979458616865	True	0.6111111111111112	1	0.6134796868008009	0.9659062239708168	0.4861111111111111	3.515243945573232e-05	6.0051268861105456e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.54680263038017	True	0.6666666666666666	1	0.613484640142529	0.9659138414603624	0.4861111111111111	4.010578118385233e-05	6.766875840669151e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.188882292359502	True	0.6944444444444444	1	0.6134876402219314	0.9659189982367491	0.4861111111111111	4.310586058620114e-05	7.282553479337484e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.058782313163382	True	0.75	1	0.6134917461755955	0.9659252249093115	0.4861111111111111	4.721181425038079e-05	7.905220735582308e-05	0.0	0.0	0.0	0.0
0.5	0.005	-3.856256266171392	True	0.8055555555555556	1	0.613501560044997	0.9659344792192357	0.4861111111111111	5.702568365184568e-05	8.830651727997907e-05	0.0	0.0	0.0	0.0
