cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.75	0.0	1000000000.0	True	0.0	0	0.33616364104945845	0.9474792601703567	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-6.159536776583555	True	0.0	2	0.33616364104945845	0.9474792601703567	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-6.159535776583555	True	0.027777777777777776	2	0.33616399621541754	0.9474798359841764	0.4722222222222222	3.551659590872447e-07	5.758138197364815e-07	0.0	0.0	0.0	0.0
0.75	0.005	-5.50384905167794	True	0.05555555555555555	2	0.3361644444803951	0.947481028538794	0.4722222222222222	8.03430936668903e-07	1.768368437349288e-06	0.0	0.0	0.0	0.0
0.75	0.005	-4.796092641410593	True	0.1111111111111111	2	0.3361738134721068	0.9474930056404456	0.4722222222222222	1.0172422648335733e-05	1.3745470088921685e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.385006713863791	True	0.16666666666666666	2	0.33617811991526114	0.9474987676879854	0.4722222222222222	1.4478865802691754e-05	1.950751762869185e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.274301040620853	True	0.2222222222222222	2	0.3361784231195711	0.9475001909212489	0.4722222222222222	1.4782070112628887e-05	2.093075089226737e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.225107979740948	True	0.25	2	0.3361787371392773	0.9475008761135145	0.4722222222222222	1.5096089818866787e-05	2.1615943157859974e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.137871725739696	True	0.3055555555555556	2	0.3361791806531287	0.9475019950507577	0.4722222222222222	1.553960367023377e-05	2.273488040105409e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.9394592673677575	True	0.3611111111111111	2	0.33618225600503915	0.947506745441169	0.4722222222222222	1.8614955580698034e-05	2.748527081231078e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.7944222602331483	True	0.4166666666666667	2	0.3361858071216752	0.9475084938350548	0.4722222222222222	2.2166072216722732e-05	2.9233664698091744e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.736448647355004	True	0.4444444444444444	2	0.33618603658997	0.9475091007951753	0.4722222222222222	2.2395540511532808e-05	2.9840624818588957e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.52878321149967	True	0.5	2	0.3361868791821935	0.9475194296824263	0.4722222222222222	2.3238132735026173e-05	4.0169512069643254e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.402873674085244	True	0.5555555555555556	2	0.336187510334953	0.9475231242647006	0.4722222222222222	2.3869285494526604e-05	4.386409434398164e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.341987062572095	True	0.6111111111111112	2	0.33619065182172897	0.9475260247425984	0.4722222222222222	2.701077227051929e-05	4.676457224173092e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.297096458977302	True	0.6666666666666666	2	0.3361933375370627	0.9475294437343147	0.4722222222222222	2.9696487604258248e-05	5.0183563958028365e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.1378848503216927	True	0.6944444444444444	2	0.33619559385980835	0.9475398455988319	0.4722222222222222	3.195281034990005e-05	6.058542847520165e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.0040175792271957	True	0.75	2	0.3361973308754348	0.9475420228794871	0.4722222222222222	3.368982597634629e-05	6.276270913041504e-05	0.0	0.0	0.0	0.0
0.75	0.005	-2.7267712027205095	True	0.8055555555555556	2	0.33620146529328077	0.9475461954944377	0.4722222222222222	3.7824243822315307e-05	6.693532408108549e-05	0.0	0.0	0.0	0.0
0.75	0.005	-2.441230985157054	True	0.8611111111111112	2	0.33622587931816683	0.9475637122959522	0.4722222222222222	6.223826870838112e-05	8.445212559549109e-05	0.0	0.0	0.0	0.0
0.75	0.005	-1.740643765430748	True	0.8888888888888888	2	0.33623942190944905	0.9475700114399351	0.4722222222222222	7.578085999060402e-05	9.075126957847068e-05	0.0	0.0	0.0	0.0
0.75	0.005	-0.5773273905546659	True	0.9444444444444444	2	0.33627469693037404	0.9475795666510444	0.4722222222222222	0.00011105588091558927	0.00010030648068770631	0.0	0.0	0.0	0.0
0.75	0.005	0.0	True	1.0	2	0.3363137443899654	0.94758654165767	0.4722222222222222	0.0001501033405069685	0.00010728148731331544	0.0	0.0	0.0	0.0
0.75	0.005	1e-06	True	1.0	2	0.3363137443899654	0.94758654165767	0.4722222222222222	0.0001501033405069685	0.00010728148731331544	0.0	0.0	0.0	0.0
0.75	0.01	-6.159536776583555	True	0.0	3	0.33616364104945845	0.9474792601703567	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.01	-6.159535776583555	True	0.027777777777777776	3	0.33616435118452315	0.947480411622695	0.4722222222222222	7.101350646965265e-07	1.1514523383659991e-06	0.0	0.0	0.0	0.0
0.75	0.01	-5.50384905167794	True	0.05555555555555555	3	0.33616524754833244	0.9474827966847363	0.4722222222222222	1.6064988739850072e-06	3.53651437967617e-06	0.0	0.0	0.0	0.0
0.75	0.01	-4.5961093118300465	True	0.1111111111111111	3	0.33618398373458513	0.9475067513502334	0.4722222222222222	2.0342685126684135e-05	2.7491179876770744e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.206359119236146	True	0.16666666666666666	3	0.33618522010606494	0.9475096065401457	0.4722222222222222	2.1579056606491065e-05	3.0346369789047145e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.162754979079877	True	0.2222222222222222	3	0.33618587916793785	0.9475126251441218	0.4722222222222222	2.2238118479400715e-05	3.336497376515979e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.081107212976125	True	0.25	3	0.33618621246119995	0.9475141257312786	0.4722222222222222	2.2571411741501013e-05	3.486556092191506e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.93327370685744	True	0.3055555555555556	3	0.336187241565059	0.9475167562304843	0.4722222222222222	2.3600515600574745e-05	3.749606012759532e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.7944222602331483	True	0.3611111111111111	3	0.3361943176177103	0.9475202455118791	0.4722222222222222	3.067656825184173e-05	4.098534152241484e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.6448592529038844	True	0.4166666666666667	3	0.3362029994561908	0.9475313044910981	0.4722222222222222	3.935840673235935e-05	5.204432074146226e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.376014448516403	True	0.4444444444444444	3	0.3362042203893843	0.9475431879349792	0.4722222222222222	4.057933992585028e-05	6.392776462249561e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.326324072971374	True	0.5	3	0.3362150971084823	0.9475535820845565	0.4722222222222222	5.1456059023846645e-05	7.432191419987078e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.2965131461098998	True	0.5555555555555556	3	0.33622054408517177	0.9475590770661348	0.4722222222222222	5.690303571331823e-05	7.981689577818418e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.245840056107286	True	0.6111111111111112	3	0.33622177630612166	0.9475708159199505	0.4722222222222222	5.8135256663205404e-05	9.155574959385238e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.176884591703948	True	0.6666666666666666	3	0.3362267531340835	0.9475963783242646	0.4722222222222222	6.311208462506102e-05	0.00011711815390791358	0.0	0.0	0.0	0.0
0.75	0.01	-2.982833019092777	True	0.6944444444444444	3	0.33622743345951156	0.9476002699985836	0.4722222222222222	6.379241005310954e-05	0.00012100982822693673	0.0	0.0	0.0	0.0
0.75	0.01	-2.7798722262628877	True	0.75	3	0.33623483021394196	0.947608087063332	0.4722222222222222	7.118916448350943e-05	0.00012882689297533112	0.0	0.0	0.0	0.0
0.75	0.01	-2.646948410808673	True	0.8055555555555556	3	0.33624106407810417	0.9476255011328093	0.4722222222222222	7.742302864571782e-05	0.0001462409624526373	0.0	0.0	0.0	0.0
0.75	0.01	-2.441230985157054	True	0.8611111111111112	3	0.3362876874487761	0.9476478701228288	0.4722222222222222	0.0001240463993176233	0.00016860995247214294	0.0	0.0	0.0	0.0
0.75	0.01	-1.740643765430748	True	0.8888888888888888	3	0.336314622561954	0.9476604363322695	0.4722222222222222	0.00015098151249554048	0.0001811761619128216	0.0	0.0	0.0	0.0
0.75	0.01	0.0	False	1.0	3	0.3364628227228287	0.9476934123796082	0.4722222222222222	0.00029918167337023016	0.00021415220925158351	0.0	0.0	1.0	0.0
0.75	0.01	1e-06	False	1.0	3	0.3364628227228287	0.9476934123796082	0.4722222222222222	0.00029918167337023016	0.00021415220925158351	0.0	0.0	1.0	0.0
0.75	0.0125	-6.159536776583555	True	0.0	3	0.33616364104945845	0.9474792601703567	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
