run	step	total	rna_mask	image_mask	rna_jepa	image_jepa	align	mmd	sliced_wasserstein	rna_perturbation_cls	image_perturbation_cls	rna_batch_adv	image_batch_adv	cycle	response_bottleneck	rna_shared_variance	image_shared_variance	rna_shared_covariance	image_shared_covariance	shared_cross_correlation	rna_shared_min_std	image_shared_min_std	rna_shared_mean_std	image_shared_mean_std	rna_rank	image_rank	collapse_flag	student_teacher_cosine_mean	student_teacher_cosine_std
full_attention	10	4.478790760040283	2.9314539432525635	1.23955237865448	0.7127141952514648	0.5911779403686523	2.094836711883545	0.9856188297271729	1.2759836912155151	1.4208365678787231	1.434509038925171	0.6700403094291687	0.7123590707778931	0.009203160181641579	0.036803290247917175	0.9152946472167969	0.8764657974243164	10.373823165893555	8.592592239379883	5.144559383392334	0.02940807119011879	0.04436604678630829	0.08401909470558167	0.12305797636508942	8.0	8.0	False	0.6925941705703735	0.03323360159993172
full_attention	11	4.36363410949707	3.140717029571533	1.0237687826156616	0.6874428987503052	0.5389272570610046	2.075456142425537	0.9785326719284058	0.6692241430282593	1.3907549381256104	1.3747012615203857	0.6955280900001526	0.6885634660720825	0.009219411760568619	0.036717478185892105	0.912224531173706	0.882713794708252	8.202147483825684	8.85599136352539	4.3872785568237305	0.030399590730667114	0.043451715260744095	0.08713998645544052	0.11678579449653625	8.0	8.0	False	0.6665952801704407	0.05163906142115593
full_attention	12	4.356149196624756	3.3441851139068604	1.0310332775115967	0.6573200225830078	0.4973441958427429	2.0927071571350098	0.938588559627533	0.7952291965484619	1.4008904695510864	1.4237991571426392	0.68522709608078	0.7670788764953613	0.009022875688970089	0.033718232065439224	0.9072638750076294	0.8839893341064453	8.148147583007812	8.499307632446289	5.327613353729248	0.03359419107437134	0.044873565435409546	0.09212172031402588	0.11553452908992767	8.0	8.0	False	0.6679791212081909	0.06051408499479294
full_attention	13	4.243269443511963	3.1615428924560547	0.9897986054420471	0.6451987028121948	0.44310879707336426	2.100111246109009	0.9292495846748352	0.7321888208389282	1.3677434921264648	1.3425383567810059	0.6942381858825684	0.6745802164077759	0.008157910779118538	0.035598937422037125	0.9090456962585449	0.8899270296096802	8.910848617553711	11.377069473266602	5.746402740478516	0.043304454535245895	0.05944820120930672	0.09034165740013123	0.10955779254436493	8.0	8.0	False	0.6437652111053467	0.04964761808514595
full_attention	14	4.197035789489746	3.2453932762145996	0.9130173325538635	0.6495924592018127	0.40427684783935547	2.0895516872406006	0.842952311038971	0.5517014861106873	1.409538984298706	1.406553864479065	0.6980648040771484	0.6713727712631226	0.007624254561960697	0.03542664274573326	0.9149105548858643	0.8557330965995789	7.656684398651123	10.343024253845215	5.874949932098389	0.0388975664973259	0.07561405003070831	0.08442282676696777	0.1438741236925125	8.0	8.0	False	0.6439175605773926	0.044929008930921555
full_attention	15	4.044549942016602	2.9354407787323	0.7808467745780945	0.6409354209899902	0.3580840229988098	2.0856270790100098	0.8169481754302979	0.5145319700241089	1.3759781122207642	1.374237060546875	0.6964377164840698	0.6760613918304443	0.007434814237058163	0.035085391253232956	0.9015222191810608	0.883743941783905	8.120410919189453	7.380383491516113	5.683752059936523	0.04271518811583519	0.05843552201986313	0.09789931774139404	0.11576346307992935	8.0	8.0	False	0.6334344148635864	0.047016240656375885
full_attention	16	4.0335516929626465	3.1386616230010986	0.8040677905082703	0.6369187831878662	0.3196977376937866	2.0735504627227783	0.7762374877929688	0.3846115469932556	1.3990442752838135	1.4017179012298584	0.7001545429229736	0.6883612275123596	0.007026368752121925	0.034938495606184006	0.8937885761260986	0.9099255800247192	9.121650695800781	9.552051544189453	4.806153774261475	0.04963523522019386	0.03900373354554176	0.1056896448135376	0.08945900946855545	8.0	8.0	False	0.6501615047454834	0.03714486584067345
full_attention	17	4.016119003295898	3.271095037460327	0.8285354375839233	0.6178058981895447	0.2961214780807495	2.073845624923706	0.697719931602478	0.2650333642959595	1.4019076824188232	1.4043622016906738	0.677236795425415	0.6935741305351257	0.006532739847898483	0.035363033413887024	0.9169005155563354	0.8716827034950256	9.892590522766113	12.00320053100586	5.671575546264648	0.02970932051539421	0.05464336648583412	0.08243290334939957	0.1278686672449112	8.0	8.0	False	0.650876522064209	0.025335757061839104
full_attention	18	3.973494291305542	3.2391819953918457	0.7064945697784424	0.6119204759597778	0.2701631784439087	2.095198392868042	0.6666902303695679	0.21523040533065796	1.4230996370315552	1.4254546165466309	0.6926010847091675	0.6333233118057251	0.006100554950535297	0.037285834550857544	0.9060680270195007	0.9037736654281616	10.761277198791504	7.509326457977295	5.014558792114258	0.024288509041070938	0.038102347403764725	0.0932764858007431	0.09562411904335022	8.0	8.0	False	0.6467421650886536	0.027608072385191917
full_attention	19	3.89031982421875	3.2223784923553467	0.7201322913169861	0.5895369052886963	0.23856842517852783	2.077955722808838	0.5838961601257324	0.23991544544696808	1.337777018547058	1.3477931022644043	0.684799313545227	0.665864884853363	0.00564146600663662	0.03791659697890282	0.9240968227386475	0.8850141167640686	7.883669376373291	9.038533210754395	4.7898640632629395	0.041040632873773575	0.06711515784263611	0.07519402354955673	0.11451553553342819	8.0	8.0	False	0.630670428276062	0.02721485309302807
full_attention	20	3.8373494148254395	2.981912612915039	0.7752857208251953	0.5881080627441406	0.21442735195159912	2.0837438106536865	0.5082738399505615	0.19893649220466614	1.4246001243591309	1.4151111841201782	0.7013129591941833	0.6895532608032227	0.005165591835975647	0.0353730171918869	0.9054152965545654	0.9116170406341553	9.072853088378906	9.338394165039062	5.176192283630371	0.03891725093126297	0.041943036019802094	0.093998983502388	0.08774423599243164	8.0	8.0	False	0.6442456245422363	0.03642663732171059
full_attention	21	3.846869468688965	3.1280956268310547	0.7601406574249268	0.5957015156745911	0.1968483328819275	2.083695411682129	0.4249032735824585	0.12204921245574951	1.4121838808059692	1.411338448524475	0.6802000403404236	0.7063870429992676	0.003989909775555134	0.03667134791612625	0.9288192987442017	0.8898251056671143	8.580659866333008	9.498435974121094	6.198453903198242	0.029499322175979614	0.0597514882683754	0.07039408385753632	0.10967264324426651	8.0	8.0	False	0.640841007232666	0.03649907559156418
full_attention	22	3.8912971019744873	3.6573996543884277	0.7504516839981079	0.5513625144958496	0.17975282669067383	2.0955276489257812	0.3292248249053955	0.082061767578125	1.3647743463516235	1.3645532131195068	0.6966193318367004	0.7077617645263672	0.004654462914913893	0.03895370289683342	0.9088167548179626	0.8981609344482422	8.479369163513184	8.433953285217285	5.344348907470703	0.04871596768498421	0.031124863773584366	0.09057676792144775	0.10126291960477829	8.0	8.0	False	0.6300351619720459	0.04558251425623894
full_attention	23	3.743835210800171	3.0680651664733887	0.6838655471801758	0.5686122179031372	0.16100937128067017	2.0827455520629883	0.272472620010376	0.05028162896633148	1.3776439428329468	1.3841075897216797	0.6973450183868408	0.7030763626098633	0.0034208379220217466	0.03714325651526451	0.912588357925415	0.9212968349456787	10.082178115844727	7.60426139831543	5.371700286865234	0.04060603678226471	0.03633628785610199	0.08675381541252136	0.0779837816953659	8.0	8.0	False	0.615567147731781	0.0345790795981884
full_attention	24	3.664053440093994	2.8521921634674072	0.6392844915390015	0.5589362978935242	0.14308112859725952	2.08425235748291	0.2347867488861084	0.05355854332447052	1.392248511314392	1.3975348472595215	0.6863223314285278	0.6554672122001648	0.0033428051974624395	0.03712793067097664	0.9327606558799744	0.8987740874290466	8.303962707519531	8.244935035705566	5.366455554962158	0.033405691385269165	0.04205944389104843	0.06641804426908493	0.10067450255155563	8.0	8.0	False	0.6138004660606384	0.0338095985352993
full_attention	25	3.7287180423736572	3.2680392265319824	0.6362165808677673	0.5567363500595093	0.13808828592300415	2.077922821044922	0.15483605861663818	0.033612143248319626	1.3919663429260254	1.3867093324661255	0.7110070586204529	0.660136878490448	0.0032890746369957924	0.03683997318148613	0.9287216663360596	0.8913485407829285	9.574531555175781	9.160035133361816	4.7166924476623535	0.02026284858584404	0.04196770861744881	0.07047664374113083	0.1080932691693306	8.0	8.0	False	0.595541775226593	0.03288399428129196
full_attention	26	3.7269585132598877	3.2702064514160156	0.6901198029518127	0.553444504737854	0.12818151712417603	2.0771265029907227	0.17136740684509277	0.0350576750934124	1.39250648021698	1.389799952507019	0.6924185752868652	0.6809062361717224	0.0021505209151655436	0.03639815375208855	0.9236899018287659	0.91731858253479	7.738369464874268	8.950860023498535	5.473126411437988	0.03282586485147476	0.020623529329895973	0.07557784765958786	0.08197818696498871	8.0	8.0	False	0.5813694000244141	0.028162291273474693
full_attention	27	3.6702725887298584	3.136854887008667	0.6667810678482056	0.536799430847168	0.12285125255584717	2.075827121734619	0.16066837310791016	0.027728985995054245	1.3812124729156494	1.3648364543914795	0.6913127303123474	0.7018150687217712	0.0028186007402837276	0.03470565006136894	0.9188377261161804	0.9180343747138977	11.44102954864502	8.4017333984375	4.748655319213867	0.04381776228547096	0.037262797355651855	0.08047833293676376	0.08128739148378372	8.0	8.0	False	0.5697493553161621	0.032355062663555145
full_attention	28	3.6280174255371094	2.9385018348693848	0.6500970721244812	0.5513714551925659	0.10838520526885986	2.0731844902038574	0.16257667541503906	0.025744231417775154	1.4118292331695557	1.4172039031982422	0.6595711708068848	0.6885148882865906	0.002426457591354847	0.03555496409535408	0.9284546375274658	0.9174829125404358	7.573503017425537	10.510957717895508	5.240426063537598	0.03159407898783684	0.030895208939909935	0.07075794041156769	0.08183436840772629	8.0	8.0	False	0.5610620975494385	0.0425163172185421
full_attention	29	3.695521116256714	3.382075309753418	0.6755623817443848	0.5214558243751526	0.10844480991363525	2.077881336212158	0.15512752532958984	0.0230685044080019	1.3966237306594849	1.3995158672332764	0.6892956495285034	0.7064927816390991	0.0018558662850409746	0.03564922511577606	0.9265494346618652	0.906991720199585	9.07802963256836	11.031838417053223	3.9471468925476074	0.03387371823191643	0.04180159419775009	0.07265913486480713	0.09240212291479111	8.0	8.0	False	0.5748395919799805	0.0335763618350029
full_mean	0	8.728001594543457	8.580379486083984	12.086614608764648	1.0638362169265747	1.1839224100112915	2.0864078998565674	1.0453500747680664	2.017806053161621	1.397086501121521	1.3882083892822266	0.7045702338218689	0.6852414608001709	0.012392650358378887	0.026537001132965088	0.8376412987709045	0.8504816293716431	7.558516502380371	6.896259307861328	5.732471942901611	0.08703480660915375	0.06891030818223953	0.16203324496746063	0.1491510272026062	8.0	8.0	False	0.9501938223838806	0.027338946238160133
full_mean	1	7.200691223144531	4.919461250305176	8.628192901611328	1.0298924446105957	1.0384349822998047	2.164743185043335	0.9567132592201233	2.0033957958221436	1.421030044555664	1.4139970541000366	0.7157270312309265	0.6696334481239319	0.012123968452215195	0.024292396381497383	0.8254180550575256	0.8181405663490295	8.750335693359375	8.174437522888184	5.19586181640625	0.08269141614437103	0.0912787914276123	0.17427107691764832	0.18155691027641296	8.0	8.0	False	0.9253246784210205	0.024918831884860992
full_mean	2	6.537637710571289	5.2002129554748535	6.215242862701416	1.0133215188980103	0.890298068523407	2.1200084686279297	0.9266679883003235	1.103083848953247	1.3417916297912598	1.3372360467910767	0.6909672617912292	0.7017974853515625	0.011836913414299488	0.02509077452123165	0.8235493898391724	0.808699905872345	6.830193519592285	9.146159172058105	4.538520812988281	0.09204326570034027	0.08220471441745758	0.1761396825313568	0.19101154804229736	8.0	8.0	False	0.8754199147224426	0.06080273538827896
full_mean	3	5.787801742553711	3.968085289001465	4.27392578125	0.9770426750183105	0.7605884671211243	2.1606497764587402	0.9414822459220886	1.0879238843917847	1.4267642498016357	1.4417688846588135	0.6974210739135742	0.7105151414871216	0.011563600972294807	0.024392157793045044	0.8340736627578735	0.8187898993492126	8.155900955200195	7.900025367736816	5.88566780090332	0.0577426552772522	0.09901285171508789	0.16557817161083221	0.18090800940990448	8.0	8.0	False	0.8153985738754272	0.051641929894685745
full_mean	4	5.270646095275879	3.3961873054504395	3.061795473098755	0.9582284688949585	0.6413995027542114	2.126209259033203	0.9439671635627747	1.863187551498413	1.4121639728546143	1.4077948331832886	0.7076982259750366	0.6459491848945618	0.011262284591794014	0.023166971281170845	0.8328685164451599	0.8054198026657104	7.323699474334717	9.61251163482666	5.161205291748047	0.08811730146408081	0.092976875603199	0.1668059229850769	0.1942916214466095	8.0	8.0	False	0.742767333984375	0.062204644083976746
full_mean	5	4.897796630859375	3.064256429672241	2.3005783557891846	0.9329646825790405	0.5636674165725708	2.0843098163604736	0.9500315189361572	1.5288118124008179	1.3665186166763306	1.3764293193817139	0.6980268955230713	0.7019062638282776	0.011027069762349129	0.022559216246008873	0.8525185585021973	0.8033381104469299	6.2490339279174805	8.154842376708984	5.116718292236328	0.0908806174993515	0.12646770477294922	0.14711816608905792	0.19639472663402557	8.0	8.0	False	0.6973699927330017	0.03142905235290527
full_mean	6	4.72791051864624	3.0726325511932373	1.8113508224487305	0.9003176689147949	0.49399125576019287	2.1150152683258057	0.933788537979126	1.2523784637451172	1.4170217514038086	1.4041712284088135	0.6960011720657349	0.7213289737701416	0.01074208877980709	0.021790260449051857	0.8460036516189575	0.7960015535354614	7.704892635345459	7.214186668395996	5.369696140289307	0.06103638932108879	0.07424014061689377	0.1536155343055725	0.20373471081256866	8.0	8.0	False	0.648220956325531	0.044320862740278244
full_mean	7	4.691967487335205	3.5721044540405273	1.6057168245315552	0.870259165763855	0.45208215713500977	2.0829124450683594	0.9470153450965881	1.8687591552734375	1.3764610290527344	1.371415615081787	0.663536548614502	0.7569586038589478	0.010327372699975967	0.020698385313153267	0.8603166341781616	0.7980384826660156	7.316529273986816	7.0319318771362305	5.473182201385498	0.08268851041793823	0.08237170428037643	0.13929589092731476	0.20168904960155487	8.0	8.0	False	0.6247304081916809	0.05574173480272293
full_mean	8	4.534599304199219	3.2430052757263184	1.2562693357467651	0.8478280901908875	0.41578078269958496	2.116464138031006	0.9185327291488647	1.9148342609405518	1.410585880279541	1.4160457849502563	0.7190349698066711	0.7066092491149902	0.010129086673259735	0.01932649314403534	0.8287102580070496	0.8283581137657166	6.784098148345947	7.546357154846191	5.118397235870361	0.07365518808364868	0.06677829474210739	0.1709565669298172	0.17132703959941864	8.0	8.0	False	0.5984270572662354	0.046489253640174866
full_mean	9	4.482507228851318	3.343212127685547	1.166886329650879	0.8256087303161621	0.3872625231742859	2.1297378540039062	0.9195004105567932	1.2818527221679688	1.3831063508987427	1.3820545673370361	0.677018940448761	0.6951624751091003	0.009407293051481247	0.01888943277299404	0.861984133720398	0.8216407299041748	6.78609561920166	7.579306602478027	5.568575859069824	0.062034208327531815	0.07198593020439148	0.13761216402053833	0.17805223166942596	8.0	8.0	False	0.5933130383491516	0.04954078420996666
full_mean	10	4.332731246948242	3.1010029315948486	1.065583348274231	0.8119376301765442	0.35302722454071045	2.099465847015381	0.9181583523750305	1.3027483224868774	1.3433070182800293	1.3419348001480103	0.716102123260498	0.693314790725708	0.00947961863130331	0.019276859238743782	0.8622792959213257	0.8321484327316284	7.253776550292969	7.492086410522461	5.660836696624756	0.044274888932704926	0.08506138622760773	0.13730953633785248	0.16752436757087708	8.0	8.0	False	0.5602726936340332	0.07762555778026581
full_mean	11	4.294454574584961	3.272181749343872	1.0032731294631958	0.794399619102478	0.327495276927948	2.086195945739746	0.8750461935997009	0.8595175743103027	1.429450273513794	1.4151487350463867	0.6841852068901062	0.6937881112098694	0.008878091350197792	0.019361572340130806	0.8581133484840393	0.8364647626876831	7.300079345703125	6.702378273010254	5.61058235168457	0.05221376195549965	0.08276244252920151	0.1414673626422882	0.16319973766803741	8.0	8.0	False	0.5627855658531189	0.05674103647470474
full_mean	12	4.2901692390441895	3.4481682777404785	1.0037769079208374	0.7758840918540955	0.3032721281051636	2.0936708450317383	0.8818179368972778	0.9455043077468872	1.339748501777649	1.34402596950531	0.7554919719696045	0.7073866724967957	0.008272663690149784	0.018538685515522957	0.8663567304611206	0.8319742679595947	6.717676162719727	7.412394046783447	4.731918811798096	0.07179471105337143	0.09179752320051193	0.13323378562927246	0.1677008867263794	8.0	8.0	False	0.5469152331352234	0.07253948599100113
full_mean	13	4.214156627655029	3.347018241882324	0.8720006346702576	0.7625793218612671	0.2757865786552429	2.100958824157715	0.8889998197555542	0.6525253653526306	1.4486033916473389	1.4544345140457153	0.6934123039245605	0.7000357508659363	0.008256560191512108	0.018834901973605156	0.8537129163742065	0.8538414835929871	7.383463382720947	7.233020782470703	5.132348537445068	0.07804600149393082	0.07297006994485855	0.14591871201992035	0.1457900106906891	8.0	8.0	False	0.5510812401771545	0.07375882565975189
full_mean	14	4.1549391746521	3.1873698234558105	0.8635722398757935	0.7496055960655212	0.2621791958808899	2.1082820892333984	0.8863825798034668	0.8366705179214478	1.3566138744354248	1.36125648021698	0.6961635947227478	0.6671133637428284	0.007572648581117392	0.01868056133389473	0.8588942289352417	0.864161491394043	6.9689812660217285	7.365021228790283	5.305023193359375	0.07507108896970749	0.07294081151485443	0.14072515070438385	0.1354461908340454	8.0	8.0	False	0.5437173247337341	0.05994041636586189
full_mean	15	4.036134243011475	2.888211250305176	0.7992486953735352	0.7290740013122559	0.2358148694038391	2.1074790954589844	0.8176689743995667	0.8594560027122498	1.4123600721359253	1.3991833925247192	0.6552257537841797	0.7029551863670349	0.007358054164797068	0.01858845353126526	0.831150472164154	0.8576159477233887	6.770606517791748	6.350236892700195	6.096766471862793	0.09721285849809647	0.05638861283659935	0.16852959990501404	0.1420079469680786	8.0	8.0	False	0.5415692329406738	0.0358566977083683
full_mean	16	4.0274505615234375	3.144163131713867	0.766533374786377	0.7213380336761475	0.21952438354492188	2.085021734237671	0.8290484547615051	0.6897910833358765	1.3582332134246826	1.3621158599853516	0.6987352967262268	0.6875742673873901	0.006958283018320799	0.017402049154043198	0.8693294525146484	0.8430376648902893	7.003378868103027	7.255624771118164	4.77415132522583	0.07549766451120377	0.0892043188214302	0.13025204837322235	0.15661963820457458	8.0	8.0	False	0.5389944911003113	0.04488289728760719
full_mean	17	4.005772590637207	3.3095085620880127	0.7785148620605469	0.6913390755653381	0.20720946788787842	2.070159912109375	0.7972231507301331	0.5886386036872864	1.3855555057525635	1.3932123184204102	0.721889853477478	0.7000309824943542	0.00719851441681385	0.01771991141140461	0.8790324330329895	0.8285237550735474	7.905514240264893	8.860223770141602	4.415398120880127	0.05708029866218567	0.07404069602489471	0.12052397429943085	0.17114326357841492	8.0	8.0	False	0.5293514728546143	0.033203694969415665
full_mean	18	3.979031562805176	3.26977801322937	0.6961270570755005	0.6898176670074463	0.1817660927772522	2.0966053009033203	0.835006833076477	0.7120704054832458	1.3449152708053589	1.3484910726547241	0.6564897298812866	0.6737274527549744	0.006063684821128845	0.018320171162486076	0.8902766108512878	0.8528802990913391	6.897275924682617	7.362360954284668	5.570993423461914	0.0531926304101944	0.0620650015771389	0.1092044860124588	0.14674147963523865	8.0	8.0	False	0.5413132309913635	0.03141896054148674
full_mean	19	3.8794164657592773	3.0717899799346924	0.6652237176895142	0.6600226163864136	0.170251727104187	2.0740318298339844	0.8038536310195923	0.6757125854492188	1.459684133529663	1.469122052192688	0.6894955635070801	0.6687648296356201	0.006040128879249096	0.018573487177491188	0.8788105249404907	0.8520587682723999	6.530217170715332	8.2328519821167	5.324399948120117	0.05464288964867592	0.06163610890507698	0.1207304522395134	0.14755883812904358	8.0	8.0	False	0.5251439213752747	0.06823411583900452
full_mean	20	3.889413356781006	3.104074716567993	0.7417417168617249	0.6556990146636963	0.1618419885635376	2.089540958404541	0.7463152408599854	0.6685055494308472	1.3479304313659668	1.3444417715072632	0.6961200833320618	0.6790767312049866	0.00521101476624608	0.019844967871904373	0.8627918362617493	0.8515245914459229	6.371224403381348	7.631725311279297	5.1893839836120605	0.04779737442731857	0.07355774194002151	0.1367967426776886	0.14809775352478027	8.0	8.0	False	0.5089952349662781	0.08044279366731644
full_mean	21	3.8690896034240723	3.2065188884735107	0.6941763162612915	0.6575682163238525	0.14527297019958496	2.0738048553466797	0.7357915043830872	0.6082104444503784	1.3584262132644653	1.3582935333251953	0.6716392040252686	0.6868538856506348	0.00499504990875721	0.019036123529076576	0.8714279532432556	0.8498640060424805	6.21036434173584	6.703539848327637	5.173219680786133	0.0459141731262207	0.09562664479017258	0.12812426686286926	0.14978593587875366	8.0	8.0	False	0.5085757970809937	0.07873459160327911
full_mean	22	3.888749361038208	3.543120861053467	0.71757572889328	0.610866904258728	0.13740187883377075	2.0734293460845947	0.6591862440109253	0.5711547136306763	1.4297221899032593	1.4362977743148804	0.663002610206604	0.6818022727966309	0.004614002071321011	0.020383816212415695	0.8466826677322388	0.8378180265426636	6.730288028717041	8.460336685180664	5.435620307922363	0.061482224613428116	0.09669458121061325	0.15294618904590607	0.16186264157295227	8.0	8.0	False	0.49454787373542786	0.07892847061157227
full_mean	23	3.794905185699463	3.0999348163604736	0.6437557935714722	0.6234703063964844	0.1282753348350525	2.0806446075439453	0.694698691368103	0.33472108840942383	1.4203075170516968	1.4275305271148682	0.7507437467575073	0.7310770153999329	0.004355749115347862	0.02032238058745861	0.8716064095497131	0.8679232001304626	6.849571704864502	7.464542388916016	5.712604522705078	0.07872957736253738	0.07529480755329132	0.12796884775161743	0.13166767358779907	8.0	8.0	False	0.4777958393096924	0.07601367682218552
full_mean	24	3.7415943145751953	2.962759494781494	0.659646213054657	0.6100953817367554	0.11727803945541382	2.083549976348877	0.6611337661743164	0.36876940727233887	1.3762964010238647	1.3743743896484375	0.6914757490158081	0.7057995200157166	0.0035506319254636765	0.020166456699371338	0.8655431270599365	0.8580017685890198	8.172500610351562	7.572057723999023	5.148004055023193	0.05916778743267059	0.08589506149291992	0.13404351472854614	0.1416195034980774	8.0	8.0	False	0.46972909569740295	0.07689613848924637
full_mean	25	3.829211473464966	3.4320454597473145	0.6483086347579956	0.599951982498169	0.11284142732620239	2.093660831451416	0.6599615812301636	0.4226023554801941	1.3805407285690308	1.3815840482711792	0.6605036854743958	0.6826653480529785	0.0032037340570241213	0.021262092515826225	0.8576499223709106	0.8797845244407654	8.671268463134766	7.056223392486572	5.372394561767578	0.03137700632214546	0.07286324352025986	0.1419229507446289	0.11978238821029663	8.0	8.0	False	0.4374324083328247	0.09272495657205582
full_mean	26	3.7805914878845215	3.29168438911438	0.6694947481155396	0.6000247001647949	0.10951173305511475	2.076598882675171	0.6125537157058716	0.26647061109542847	1.3810217380523682	1.3825709819793701	0.6886580586433411	0.7030368447303772	0.0029069555457681417	0.020891644060611725	0.852542519569397	0.8738929033279419	8.869579315185547	6.658976078033447	5.472654342651367	0.09563495963811874	0.052152201533317566	0.1471027284860611	0.12567798793315887	8.0	8.0	False	0.46013832092285156	0.0581667497754097
