run	step	total	rna_encoder	image_encoder	rna_projection	image_projection	rna_bag_aggregator	image_bag_aggregator	jepa_predictors	state_response_heads	perturbation_encoder	adversaries	counterfactual_heads	decoders	other
full_mean	20	3.889413356781006	0.604680470987774	0.9490674424706271	0.34624891939360125	0.37415813429510053	0.022943967863907323	0.030589383422021936	0.9280687543399126	0.013547871561220533	0.0001941883662462126	0.043104377805014533	0.001259635075345535	0.0	0.0
full_mean	21	3.8690896034240723	0.5005446226299889	0.9168390116871861	0.2953262486328641	0.3933328965464969	0.03328336497641365	0.03304684123666699	0.8908037298797954	0.010977577367602192	0.00032389765683917747	0.04091154460557232	0.0012275830130536033	0.0	0.0
full_mean	22	3.888749361038208	1.525685073902756	0.9688857509748543	0.33453626574242107	0.31787486341540366	0.03166576765308529	0.02975053985259409	0.8589068234312565	0.014752238230053758	0.0002624482948754369	0.05104143347125145	0.0011890205724873401	0.0	0.0
full_mean	23	3.794905185699463	0.46903485681029455	0.8109456528416017	0.24333878069532155	0.3556892177236389	0.025154095583329997	0.02940951765451642	0.8061152993340948	0.013646324901795712	0.00025473356450592946	0.06400878526018702	0.0011275431129578845	0.0	0.0
full_mean	24	3.7415943145751953	0.5198443693041837	0.8663861567563828	0.35857178389451927	0.4173086724855429	0.030900132746243262	0.03261494207963847	0.7612869807894665	0.006490339983444225	0.00021016677491240054	0.02078857166973752	0.0010337147160252532	0.0	0.0
full_mean	25	3.829211473464966	0.6277426731158783	0.7498907905525973	0.3056320894149309	0.30634615454110337	0.03032735305884087	0.03171835347585132	0.7425298012441642	0.011434770550095546	0.00021281459378321043	0.037983699446990454	0.000960741984945823	0.0	0.0
full_mean	26	3.7805914878845215	0.45320837435288247	0.6795503196233893	0.2941930980022746	0.30611387698240433	0.02391120008956693	0.02888471803264637	0.7020498616933762	0.00788641834928477	0.00021909497170526513	0.022204334765031558	0.000912901186470733	0.0	0.0
full_mean	27	3.766103744506836	0.5456310070363117	0.7108090859933531	0.2747653813746155	0.25820799530583116	0.024758400914632706	0.027602010569490534	0.6650365311893073	0.008167122518914877	0.000378203928284872	0.036785967170602014	0.0009937826684318627	0.0	0.0
full_mean	28	3.7137484550476074	0.7209403029056705	0.6244396866951128	0.2723725061146796	0.24185477091087734	0.025909009770987913	0.02450023393307904	0.6268971372565786	0.01060404965533245	0.00025678406178245234	0.04098556148725869	0.0007966761211500979	0.0	0.0
full_mean	29	3.747357130050659	0.6765748196329281	0.5699658463553507	0.25970605067286034	0.284866498303709	0.029749267977214083	0.033624613911427105	0.6143470792355148	0.008006078064566706	0.00024140122432027118	0.03125679958043099	0.0008176833544915868	0.0	0.0
rna_reconstruction_only	0	8.78350830078125	85.66070353420504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	1	4.828253746032715	35.30844857092847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	2	4.949181079864502	26.05132734023841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	3	3.8771255016326904	15.192832825071772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	4	3.3299243450164795	8.055297746163832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	5	3.200841188430786	5.604476465939469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	6	3.1013176441192627	3.9461433743655205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	7	3.562175989151001	5.393020973082852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	8	3.273221015930176	2.1769444547785977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	9	3.316876173019409	1.2880493606277617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	10	2.9606709480285645	2.719127719675579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	11	3.179044485092163	2.0626409945969737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	12	3.3301026821136475	0.9698067197690232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	13	3.170598030090332	1.7066857342638886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	14	3.3041024208068848	3.635293345192402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	15	3.0206754207611084	4.148691311911404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	16	3.2363054752349854	4.880012759099683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	17	3.327518939971924	3.3611792271409553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	18	3.2705929279327393	3.057764870966084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	19	3.2107014656066895	1.0415248365039869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	20	2.982858896255493	1.011968273161481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	21	3.124657392501831	1.9360777678889172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	22	3.683493137359619	7.193028970968512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	23	3.0831429958343506	2.856007832592223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	24	2.864565372467041	2.8908748789395973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	25	3.288487434387207	2.988078961656244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	26	3.2651007175445557	2.1153936770226416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	27	3.108783483505249	3.021527624414419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	28	2.9133994579315186	2.3056790134582985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rna_reconstruction_only	29	3.3443520069122314	3.297602465806168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	0	12.199484825134277	0.0	66.86721466613581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	1	8.395683288574219	0.0	55.055179537747286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	2	6.0567755699157715	0.0	42.34659994625822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	3	4.139898777008057	0.0	31.558655959512695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	4	2.962388277053833	0.0	23.932682465867707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	5	2.132589101791382	0.0	19.59513356828878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	6	1.6164299249649048	0.0	14.859229399783963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	7	1.4166468381881714	0.0	12.303478823665813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	8	1.2408241033554077	0.0	11.76548260290651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	9	1.1380584239959717	0.0	9.367627323833911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	10	1.0634297132492065	0.0	10.186819555897122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	11	0.930027186870575	0.0	7.767454699495842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	12	0.9590806365013123	0.0	7.581267619591266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	13	0.9252279996871948	0.0	7.592502197299167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	14	0.9132728576660156	0.0	6.910833729957014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	15	0.7784749865531921	0.0	5.967254477463073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	16	0.8085998892784119	0.0	5.405136791379592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	17	0.8712514042854309	0.0	5.276430684337324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	18	0.7297302484512329	0.0	4.885123409107497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	19	0.7480887770652771	0.0	4.874450831728622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	20	0.7980302572250366	0.0	4.781979848909372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	21	0.7643137574195862	0.0	4.574620323337908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	22	0.7630375027656555	0.0	4.666036244384989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	23	0.7158597707748413	0.0	4.441477704019981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	24	0.6626183986663818	0.0	3.9762680206754286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	25	0.6517736911773682	0.0	3.7500480153540874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	26	0.6959418058395386	0.0	3.481059322755357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	27	0.6638728380203247	0.0	3.022335456784765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	28	0.6524111032485962	0.0	2.718056922859074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
image_reconstruction_only	29	0.6428266763687134	0.0	2.7240570069851553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	0	20.982994079589844	85.66070353420504	66.86721466613581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	1	13.223937034606934	35.30844857092847	55.055179537747286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	2	11.005956649780273	26.05132734023841	42.34659994625822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	3	8.017024040222168	15.192832825071772	31.558655959512695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	4	6.2923126220703125	8.055297746163832	23.932682465867707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	5	5.333430290222168	5.604476465939469	19.59513356828878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	6	4.717747688293457	3.9461433743655205	14.859229399783963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	7	4.978822708129883	5.393020973082852	12.303478823665813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	8	4.514045238494873	2.1769444547785977	11.76548260290651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	9	4.454934597015381	1.2880493606277617	9.367627323833911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	10	4.0241007804870605	2.719127719675579	10.186819555897122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	11	4.109071731567383	2.0626409945969737	7.767454699495842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	12	4.289183139801025	0.9698067197690232	7.581267619591266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	13	4.095826148986816	1.7066857342638886	7.592502197299167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	14	4.2173752784729	3.635293345192402	6.910833729957014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	15	3.7991504669189453	4.148691311911404	5.967254477463073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	16	4.044905185699463	4.880012759099683	5.405136791379592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	17	4.198770523071289	3.3611792271409553	5.276430684337324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	18	4.000323295593262	3.057764870966084	4.885123409107497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	19	3.9587903022766113	1.0415248365039869	4.874450831728622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	20	3.7808890342712402	1.011968273161481	4.781979848909372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconstruction_both	21	3.8889710903167725	1.9360777678889172	4.574620323337908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
