candidate	alpha	feature	direction	threshold	mean_active_fraction	mean_oracle_overlap_fraction	mean_unsafe_active_fraction	mean_transition_gap	min_transition_gap	mean_delta_cosine_gap	min_delta_cosine_gap	mean_recall_gap	min_recall_gap
pooled_environment_centered_ridge	0.1	support_gain	le	-0.005609896068503307	0.2	0.13611111111111113	0.06388888888888888	0.00013659776838781916	-0.00041316990670297454	0.001503508893434826	-0.00439040347402847	-0.002777777777777779	-0.11111111111111116
pooled_environment_centered_ridge	0.1	support_gain	ge	-0.002026625327341975	0.65	0.43611111111111106	0.21388888888888885	0.0005075857435589555	-0.0009511359603418396	0.003676651375331327	-0.004654387212322919	-0.005555555555555557	-0.11111111111111116
pooled_environment_centered_ridge	0.1	support_gain	le	-0.002026625327341975	0.35	0.21388888888888888	0.13611111111111113	0.00022262391422511106	-0.00041316990670297454	0.0016459045632440778	-0.006136654597550695	0.0	-0.11111111111111116
pooled_environment_centered_ridge	0.1	support_gain	ge	0.0007650610292845306	0.5	0.3555555555555555	0.14444444444444443	0.00042566557140601597	-0.0008977838363203317	0.0033113263573764317	-0.005323113578090843	-0.008333333333333333	-0.11111111111111116
pooled_environment_centered_ridge	0.1	support_gain	le	0.0007650610292845306	0.5	0.29444444444444445	0.20555555555555555	0.00030454408637805056	-0.0006232157969604871	0.00201122958119898	-0.006388707125456139	0.002777777777777776	-0.11111111111111116
pooled_environment_centered_ridge	0.1	support_gain	ge	0.003615646183433824	0.35	0.2583333333333333	0.09166666666666666	0.00033651020778855474	-0.0005944729480412692	0.0031587535044202315	-0.0061850583093367995	-0.005555555555555555	-0.11111111111111116
pooled_environment_centered_ridge	0.1	support_gain	le	0.003615646183433824	0.65	0.39166666666666666	0.2583333333333333	0.00039369944999551184	-0.0004261859375062002	0.0021638024341551648	-0.00870192226939609	-1.3877787807814458e-18	-0.11111111111111116
pooled_environment_centered_ridge	0.1	support_gain	ge	0.006733776874709705	0.2	0.14166666666666666	0.05833333333333333	0.00014392588284083967	-0.00035597824796100054	0.0018708845161533815	-0.004069142587499075	-0.002777777777777779	-0.11111111111111116
pooled_environment_centered_ridge	0.1	support_gain	le	0.006733776874709705	0.7999999999999999	0.5083333333333334	0.29166666666666663	0.0005862837749432268	-0.00035676009234025807	0.0034516714224220083	-0.00870192226939609	-0.0027777777777777775	-0.11111111111111116
pooled_environment_centered_ridge	0.2	action_support	ge	0.0	1.0	0.625	0.375	0.0012943042793798043	-0.0006809132230424847	0.009583166716284532	-0.018333428830112686	-0.011111111111111112	-0.11111111111111116
pooled_environment_centered_ridge	0.2	action_support	le	0.0	1.0	0.625	0.375	0.0012943042793798043	-0.0006809132230424847	0.009583166716284532	-0.018333428830112686	-0.011111111111111112	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_delta_support	ge	0.7942907242420191	0.7999999999999999	0.5	0.3	0.0010701715851912398	-0.0006809132230424847	0.0069153800938932	-0.010038072056241076	-0.01388888888888889	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_delta_support	le	0.7942907242420191	0.19999999999999998	0.125	0.075	0.00022413269418856442	-0.0006673553963249743	0.002667786622391346	-0.015426109958499273	0.002777777777777779	0.0
pooled_environment_centered_ridge	0.2	blend_delta_support	ge	0.8323428240255683	0.65	0.3944444444444445	0.25555555555555554	0.0007522178592459615	-0.0013718446931070064	0.0043896784147335974	-0.009733503400337906	-0.011111111111111117	-0.11111111111111116
pooled_environment_centered_ridge	0.2	blend_delta_support	le	0.8323428240255683	0.35	0.23055555555555554	0.11944444444444444	0.0005420864201338426	-0.0005947563145093232	0.005193488301550946	-0.014345599478693127	4.163336342344337e-18	-0.1111111111111111
