seed	scale	safe	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	train_broken_count_diagnostic_only	train_mean_margin_change_diagnostic_only
10	0.0	True	0.5922423185021983	0.9474093185173393	0.5	0.0	0.0	0.0	0.0	0.0
10	0.025	True	0.5932097748102613	0.9489587649251554	0.5	0.0009674563080629417	0.0015494464078160686	0.0	0.0	1.96714989253089e-05
10	0.05	True	0.5941465663716315	0.9504686861416989	0.5	0.0019042478694332177	0.0030593676243595436	0.0	1.0	3.919511670487683e-05
