seed	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
23	0.0	1000000000.0	True	0.0	0	0.5841328862862594	0.9428221205074183	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
23	0.005	-3.7194255495175903	True	0.0	6	0.5841328862862594	0.9428221205074183	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
23	0.005	-3.71942454951759	True	0.027777777777777776	6	0.5841346872408945	0.9428249126066421	0.4722222222222222	1.8009546350894468e-06	2.792099223825062e-06	0.0	0.0	0.0	0.0
23	0.005	-3.4271424369330377	True	0.05555555555555555	6	0.5841366014110618	0.9428311489702621	0.4722222222222222	3.715124802461389e-06	9.028462843785334e-06	0.0	0.0	0.0	0.0
23	0.005	-3.368960817074177	True	0.1111111111111111	6	0.5841403482393539	0.942841508221345	0.4722222222222222	7.461953094534124e-06	1.9387713926732886e-05	0.0	0.0	0.0	0.0
23	0.005	-3.2209719830565944	True	0.16666666666666666	6	0.5841436663138042	0.9428484216564748	0.4722222222222222	1.0780027544843307e-05	2.630114905644021e-05	0.0	0.0	0.0	0.0
23	0.005	-3.1410103055595786	True	0.2222222222222222	6	0.5841523088408785	0.9428878109713119	0.4722222222222222	1.942255461917508e-05	6.569046389359734e-05	0.0	0.0	0.0	0.0
23	0.005	-2.997171768229166	True	0.25	6	0.5841538360982479	0.9428902343411742	0.4722222222222222	2.0949811988524303e-05	6.811383375593394e-05	0.0	0.0	0.0	0.0
23	0.005	-2.6467682394872223	True	0.3055555555555556	6	0.5841581691082329	0.9428955425558709	0.4722222222222222	2.5282821973560132e-05	7.342204845262046e-05	0.0	0.0	0.0	0.0
23	0.005	-2.5737678069255017	True	0.3611111111111111	6	0.5841669210863809	0.9429103399468077	0.4722222222222222	3.40348001215407e-05	8.821943938941423e-05	0.0	0.0	0.0	0.0
23	0.005	-2.5551822361351966	True	0.4166666666666667	6	0.5841966859086212	0.942985424188341	0.4722222222222222	6.379962236180425e-05	0.00016330368092265513	0.0	0.0	0.0	0.0
23	0.005	-2.190854239462491	True	0.4444444444444444	6	0.5841994765885022	0.9429891032007277	0.4722222222222222	6.659030224287488e-05	0.00016698269330939208	0.0	0.0	0.0	0.0
