left_out_perturbation_id	alpha_source_only	support_threshold	active_fraction	transition_gap_vs_full	recall_gap_vs_full	delta_cosine_gap_vs_full
3	0.025	0.8095962997559084	0.4444444444444444	-0.00010673803601472104	0.0	-0.00035608623130634065
3	0.025	0.8246484669806763	0.4444444444444444	-0.00010673803601472104	0.0	-0.00035608623130634065
3	0.025	0.851848739058562	0.4444444444444444	-0.00010673803601472104	0.0	-0.00035608623130634065
3	0.025	0.8610325423104322	0.4444444444444444	-0.00010673803601472104	0.0	-0.00035608623130634065
3	0.025	0.8862745398781099	0.3333333333333333	-0.00010182978733625642	0.0	-0.0003212671349934748
3	0.025	0.9009006851442267	0.2222222222222222	-9.79770034053376e-05	0.0	-0.00030810571876915827
3	0.025	0.9109358336891847	0.1111111111111111	-1.0247868708894436e-05	0.0	-6.910371461565923e-05
3	0.025	0.9331897071205175	0.0	0.0	0.0	0.0
3	0.025	0.9566618557676194	0.0	0.0	0.0	0.0
3	0.025	0.9566628557676194	0.0	0.0	0.0	0.0
3	0.05	0.4933503502876452	1.0	0.00012358595975159314	0.0	0.002924434190819114
3	0.05	0.706549260900512	0.8888888888888888	-3.362017545654322e-05	0.0	0.0005268434624244867
3	0.05	0.7653276194698803	0.6666666666666666	-0.00021170057733663206	0.0	-0.0006310474329734861
3	0.05	0.7931358005091581	0.5555555555555556	-0.00022476451736021252	0.0	-0.0007240077764405495
3	0.05	0.8095962997559084	0.4444444444444444	-0.00022039465824503363	0.0	-0.0007568685715871881
3	0.05	0.8246484669806763	0.4444444444444444	-0.00022039465824503363	0.0	-0.0007568685715871881
3	0.05	0.851848739058562	0.4444444444444444	-0.00022039465824503363	0.0	-0.0007568685715871881
3	0.05	0.8610325423104322	0.4444444444444444	-0.00022039465824503363	0.0	-0.0007568685715871881
3	0.05	0.8862745398781099	0.3333333333333333	-0.00021033647599869032	0.0	-0.0006844003510327878
3	0.05	0.9009006851442267	0.2222222222222222	-0.00020236141316339745	0.0	-0.0006544676985910103
3	0.05	0.9109358336891847	0.1111111111111111	-2.5401084882657743e-05	0.0	-0.00016903710582694131
3	0.05	0.9331897071205175	0.0	0.0	0.0	0.0
3	0.05	0.9566618557676194	0.0	0.0	0.0	0.0
3	0.05	0.9566628557676194	0.0	0.0	0.0	0.0
3	0.075	0.4933503502876452	1.0	0.00016972832474810434	0.0	0.00425947590329423
3	0.075	0.706549260900512	0.8888888888888888	-6.52714266211607e-05	0.0	0.000672927557903491
3	0.075	0.7653276194698803	0.6666666666666666	-0.0003308003921696709	0.0	-0.001038122406815556
3	0.075	0.7931358005091581	0.5555555555555556	-0.0003499170925550521	0.0	-0.0011717959352218754
3	0.075	0.8095962997559084	0.4444444444444444	-0.00034094590400592095	0.0	-0.0011998892095985703
3	0.075	0.8246484669806763	0.4444444444444444	-0.00034094590400592095	0.0	-0.0011998892095985703
3	0.075	0.851848739058562	0.4444444444444444	-0.00034094590400592095	0.0	-0.0011998892095985703
3	0.075	0.8610325423104322	0.4444444444444444	-0.00034094590400592095	0.0	-0.0011998892095985703
3	0.075	0.8862745398781099	0.3333333333333333	-0.00032549563609676757	0.0	-0.0010869324865564467
3	0.075	0.9009006851442267	0.2222222222222222	-0.0003131294354424205	0.0	-0.0010366065085722909
3	0.075	0.9109358336891847	0.1111111111111111	-4.543714048551445e-05	0.0	-0.00029727596236805987
3	0.075	0.9331897071205175	0.0	0.0	0.0	0.0
3	0.075	0.9566618557676194	0.0	0.0	0.0	0.0
3	0.075	0.9566628557676194	0.0	0.0	0.0	0.0
3	0.1	0.4933503502876452	1.0	0.00020546959166416884	0.0	0.0055122038326910205
3	0.1	0.706549260900512	0.8888888888888888	-0.00010678183306814248	0.0	0.0007441811196033932
3	0.1	0.7653276194698803	0.6666666666666666	-0.0004586968228704885	0.0	-0.0015030305831694735
3	0.1	0.7931358005091581	0.5555555555555556	-0.00048354651882195204	0.0	-0.0016736455036214792
3	0.1	0.8095962997559084	0.4444444444444444	-0.0004683657162727825	0.0	-0.0016827866353578136
3	0.1	0.8246484669806763	0.4444444444444444	-0.0004683657162727825	0.0	-0.0016827866353578136
3	0.1	0.851848739058562	0.4444444444444444	-0.0004683657162727825	0.0	-0.0016827866353578136
3	0.1	0.8610325423104322	0.4444444444444444	-0.0004683657162727825	0.0	-0.0016827866353578136
3	0.1	0.8862745398781099	0.3333333333333333	-0.00044728074721168964	0.0	-0.0015264933946438353
3	0.1	0.9009006851442267	0.2222222222222222	-0.0004302551905912416	0.0	-0.0014521410455166084
3	0.1	0.9109358336891847	0.1111111111111111	-7.033163043222712e-05	0.0	-0.00045139814505823495
3	0.1	0.9331897071205175	0.0	0.0	0.0	0.0
