seed	selected_transition_improvement	selected_delta_cosine	selected_recall_at_1	selected_delta_rank	selected_magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_recall_at_1	floor_delta_rank	direct_transition_improvement	direct_delta_cosine	direct_recall_at_1	direct_delta_rank	selected_gap_transition	selected_gap_delta_cosine	selected_gap_recall	selected_action_negative_gap	rowwise_active_fraction	rowwise_selected_base_scale	rowwise_effective_scale	rowwise_risk_score_mean	rna_to_image_recall_at_1	image_to_rna_recall_at_1	target_effective_rank	image_target_effective_rank	floor_init_error	identity_violation	leakage_flag	train_rowwise_selected_scale	train_rowwise_selected_threshold	train_rowwise_selected_active_fraction	train_rowwise_selected_unsafe_count	train_rowwise_floor_transition	train_rowwise_floor_delta_cosine	train_rowwise_floor_recall_at_1	train_rowwise_selected_transition	train_rowwise_selected_delta_cosine	train_rowwise_selected_recall_at_1	train_rowwise_selected_gap_transition	train_rowwise_selected_gap_delta_cosine	train_rowwise_selected_gap_recall	train_rowwise_selected_near_tie_erosions	train_rowwise_selected_near_tie_flips	train_rowwise_selected_broken_count	retrieval_row_count	retrieval_broken_count	retrieval_repaired_count	retrieval_preserved_correct_count	retrieval_still_wrong_count	retrieval_broken_near_tie_fraction	retrieval_broken_mean_floor_margin	retrieval_broken_mean_selected_margin	retrieval_broken_mean_margin_change	retrieval_broken_mean_transition_gain_change	retrieval_broken_mean_delta_cosine_change	retrieval_mean_floor_margin	retrieval_mean_selected_margin	retrieval_mean_margin_change	retrieval_mean_rank_change	retrieval_mean_residual_norm	retrieval_selected_median_rank	retrieval_floor_median_rank	selected_residual_scale
19	0.3840197076562205	0.8067869206808962	0.9629629629629629	6.867042477570351	1.109970239615899	0.383847438510431	0.8062536053003689	0.9629629629629629	6.798110719493703	0.43064729033270444	0.9176971442898058	1.0	9.307619505323764	0.00017226914578949426	0.000533315380527255	0.0	0.040453446448500796	0.18518518518518517	0.05	0.009259259259259259	-0.2105790092407267	0.7777777777777778	0.8888888888888888	6.929110975037576	7.736660365162129	8.574065644140205e-07	0.0	0.0	0.05	-0.11015850858077832	0.2222222222222222	28.0	0.46367261184757524	0.9012139806918036	0.5	0.4638529752528879	0.9022752547503846	0.5	0.0001803634053126335	0.0010612740585810299	0.0	0.0	0.0	0.0	27.0	0.0	0.0	26.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15876262558129492	0.15877113874901755	8.51316772264453e-06	0.0	0.010871213426083763	1.0	1.0	0.009259259259259259
20	0.367859652897188	0.892339465295045	0.8888888888888888	6.216939934224555	1.1411512484615234	0.3670237316032156	0.8919435663789892	0.8888888888888888	6.136888823122117	0.3850355247329866	0.9059202090120257	1.0	8.433439980730501	0.0008359212939724192	0.0003958989160558479	0.0	0.06287864437462332	0.2962962962962963	0.05	0.014814814814814815	-0.5561367898756763	0.8888888888888888	1.0	6.433154365839242	8.51656227784668	1.1410940015110782e-06	0.0	0.0	0.05	-1.152025365502993	0.2222222222222222	28.0	0.4208773314972848	0.9568002793875535	0.5	0.42131620732258473	0.9570893212515751	0.5	0.00043887582529994473	0.0002890418640215664	0.0	0.0	0.0	0.0	27.0	0.0	0.0	24.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10617509620499935	0.10642896343453304	0.00025386722953368445	0.0	0.01854628751758644	1.0	1.0	0.014814814814814815
21	0.3835663864935765	0.8629658515360605	0.7407407407407407	7.23612250268602	1.0635314427626992	0.38269780822831934	0.860034869701301	0.7407407407407407	7.1035282854000465	0.4014484528178626	0.9212470406589188	1.0	8.966208710673849	0.0008685782652571583	0.002930981834759483	0.0	0.08330455417440608	0.4444444444444444	0.05	0.022222222222222223	-0.8672817134646846	0.6666666666666666	1.0	6.794770799253322	7.6164728709204645	5.858090377230951e-07	0.0	0.0	0.05	-0.5831572911509154	0.4166666666666667	21.0	0.4227140453763185	0.9349557596615108	0.5	0.42328250000735856	0.9370387920132627	0.5	0.0005684546310400496	0.00208303235175189	0.0	0.0	0.0	0.0	27.0	0.0	0.0	20.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09777396728877541	0.09822845583250983	0.00045448854373444616	0.0	0.033666769236926214	1.0	1.0	0.022222222222222223
