left_out_perturbation_id	alpha_source_only	support_threshold	active_fraction	transition_gap_vs_full	recall_gap_vs_full	delta_cosine_gap_vs_full	transition_improvement	recall_at_1	delta_cosine
2	0.35	0.4933503502876452	1.0	0.0036428618348205684	0.0	0.014795399639190354	-0.003151077683450699	0.3333333333333333	0.4068049350133957
2	0.35	0.7300139265405944	1.0	0.0036428618348205684	0.0	0.014795399639190354	-0.003151077683450699	0.3333333333333333	0.4068049350133957
2	0.35	0.7931358005091581	0.8888888888888888	0.0029017434752509745	0.0	0.010964509748754736	-0.003892196043020293	0.3333333333333333	0.4029740451229601
2	0.35	0.8209663844140184	0.7777777777777778	0.002255275532897431	0.0	0.00862528191791534	-0.004538663985373836	0.3333333333333333	0.4006348172921207
2	0.35	0.851848739058562	0.7777777777777778	0.002255275532897431	0.0	0.00862528191791534	-0.004538663985373836	0.3333333333333333	0.4006348172921207
2	0.35	0.8734349154536685	0.4444444444444444	0.0011848212750139838	0.0	0.0016690668521778251	-0.005609118243257284	0.3333333333333333	0.3936786022263832
2	0.35	0.9009006851442267	0.2222222222222222	0.0007078932036484898	0.0	0.003659045900269109	-0.006086046314622778	0.3333333333333333	0.39566858127447446
2	0.35	0.916384103980441	0.1111111111111111	0.00041846422316812147	0.0	0.0019245391349309582	-0.006375475295103146	0.3333333333333333	0.3939340745091363
2	0.35	0.9566618557676194	0.0	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
2	0.35	0.9566628557676194	0.0	0.0	0.0	0.0	-0.006793939518271268	0.3333333333333333	0.39200953537420535
3	0.0	0.4933503502876452	1.0	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.7300139265405944	0.7777777777777778	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.7931358005091581	0.5555555555555556	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.8209663844140184	0.4444444444444444	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.851848739058562	0.4444444444444444	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.8734349154536685	0.4444444444444444	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.9009006851442267	0.2222222222222222	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.916384103980441	0.1111111111111111	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.9566618557676194	0.0	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.0	0.9566628557676194	0.0	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.025	0.4933503502876452	1.0	6.701740326231498e-05	0.0	0.0015052358298063284	0.058062332229972036	0.6666666666666666	0.7188131123287194
3	0.025	0.7300139265405944	0.7777777777777778	-6.586190295391342e-05	0.0	-4.095297270401144e-05	0.05792945292375581	0.6666666666666666	0.717266923526209
3	0.025	0.7931358005091581	0.5555555555555556	-0.00010811689327330787	0.0	-0.0003326079701895246	0.05788719793343641	0.6666666666666666	0.7169752685287235
3	0.025	0.8209663844140184	0.4444444444444444	-0.00010673803601472104	0.0	-0.00035608623130634065	0.057888576790695	0.6666666666666666	0.7169517902676067
3	0.025	0.851848739058562	0.4444444444444444	-0.00010673803601472104	0.0	-0.00035608623130634065	0.057888576790695	0.6666666666666666	0.7169517902676067
3	0.025	0.8734349154536685	0.4444444444444444	-0.00010673803601472104	0.0	-0.00035608623130634065	0.057888576790695	0.6666666666666666	0.7169517902676067
3	0.025	0.9009006851442267	0.2222222222222222	-9.79770034053376e-05	0.0	-0.00030810571876915827	0.05789733782330438	0.6666666666666666	0.7169997707801439
3	0.025	0.916384103980441	0.1111111111111111	-1.0247868708894436e-05	0.0	-6.910371461565923e-05	0.057985066958000826	0.6666666666666666	0.7172387727842974
3	0.025	0.9566618557676194	0.0	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.025	0.9566628557676194	0.0	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.05	0.4933503502876452	1.0	0.00012358595975159314	0.0	0.002924434190819114	0.058118900786461314	0.6666666666666666	0.7202323106897321
3	0.05	0.7300139265405944	0.7777777777777778	-0.00014066371661122096	0.0	-0.0001462862244007157	0.0578546511100985	0.6666666666666666	0.7171615902745123
3	0.05	0.7931358005091581	0.5555555555555556	-0.00022476451736021252	0.0	-0.0007240077764405495	0.05777055030934951	0.6666666666666666	0.7165838687224725
3	0.05	0.8209663844140184	0.4444444444444444	-0.00022039465824503363	0.0	-0.0007568685715871881	0.05777492016846469	0.6666666666666666	0.7165510079273258
3	0.05	0.851848739058562	0.4444444444444444	-0.00022039465824503363	0.0	-0.0007568685715871881	0.05777492016846469	0.6666666666666666	0.7165510079273258
3	0.05	0.8734349154536685	0.4444444444444444	-0.00022039465824503363	0.0	-0.0007568685715871881	0.05777492016846469	0.6666666666666666	0.7165510079273258
3	0.05	0.9009006851442267	0.2222222222222222	-0.00020236141316339745	0.0	-0.0006544676985910103	0.05779295341354632	0.6666666666666666	0.716653408800322
3	0.05	0.916384103980441	0.1111111111111111	-2.5401084882657743e-05	0.0	-0.00016903710582694131	0.05796991374182706	0.6666666666666666	0.7171388393930861
3	0.05	0.9566618557676194	0.0	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.05	0.9566628557676194	0.0	0.0	0.0	0.0	0.05799531482670972	0.6666666666666666	0.717307876498913
3	0.075	0.4933503502876452	1.0	0.00016972832474810434	0.0	0.00425947590329423	0.058165043151457825	0.6666666666666666	0.7215673524022073
3	0.075	0.7300139265405944	0.7777777777777778	-0.0002243799587692552	0.0	-0.0003135474549235129	0.057770934867940466	0.6666666666666666	0.7169943290439895
