fold_id	blend_alpha	transition_improvement	delta_cosine	recall_at_1	delta_rank	magnitude_ratio	transition_gap_vs_raw	delta_cosine_gap_vs_raw	recall_gap_vs_raw
0	0.0	0.7307475901131334	0.982217793077231	1.0	5.011567593305629	0.9470196216685487	0.0	0.0	0.0
0	0.1	0.7320752629645912	0.9825721370645518	1.0	4.977353154160324	0.9455204389220971	0.0013276728514578506	0.0003543439873208154	0.0
0	0.2	0.7311048014299292	0.980765241704775	1.0	4.945457547721134	0.945982587613334	0.0003572113167957802	-0.0014525513724560346	0.0
0	0.35	0.7250722653280838	0.9739568079689185	1.0	4.905162760177104	0.9503747233269827	-0.005675324785049618	-0.008260985108312524	0.0
0	0.5	0.7133467315446316	0.9623082273501959	1.0	4.877597323921768	0.9591980568673838	-0.01740085856850182	-0.01990956572703506	0.0
0	0.65	0.696058733461278	0.9461065624036388	1.0	4.865375716264362	0.9723930179805774	-0.03468885665185539	-0.03611123067359223	0.0
0	0.8	0.6738754271154291	0.92586299452363	1.0	4.8689384081602585	0.9898403368115727	-0.056872162997704256	-0.05635479855360104	0.0
0	1.0	0.6387720577784993	0.8938121990065212	1.0	4.894755623593101	1.0194032647916944	-0.09197553233463407	-0.0884055940707098	0.0
1	0.0	0.8037951408650302	0.9810254865272625	1.0	5.324474195469442	0.9068384372967836	0.0	0.0	0.0
1	0.1	0.8033986851570597	0.9807728197141602	1.0	5.316083564569392	0.9013724771577732	-0.0003964557079705333	-0.0002526668131023202	0.0
1	0.2	0.8005519593679333	0.9777956515054448	1.0	5.306288941747196	0.8982498217918373	-0.003243181497096903	-0.0032298350218177285	0.0
1	0.35	0.7911295481982421	0.9678802319030001	1.0	5.2904311895722405	0.8981406471402128	-0.012665592666788128	-0.013145254624262415	0.0
1	0.5	0.7749700061107362	0.9513553612043831	1.0	5.275735209436363	0.9036739272838993	-0.028825134754294046	-0.02967012532287938	0.0
1	0.65	0.7520526086684948	0.9287391363465759	1.0	5.265205932436078	0.9148710715575865	-0.05174253219653546	-0.052286350180686614	0.0
1	0.8	0.7233395557188481	0.9011486607445615	1.0	5.261147214355847	0.9315757993943485	-0.08045558514618212	-0.07987682578270106	0.0
1	1.0	0.6793307618737586	0.8591705334626333	1.0	5.267091196019193	0.9618557099141292	-0.12446437899127161	-0.12185495306462923	0.0
2	0.0	0.938504244485476	0.9880095426666085	1.0	5.360406169211648	0.8327768880908958	0.0	0.0	0.0
2	0.1	0.9334124691983782	0.9840851797637978	1.0	5.325670937478165	0.8297913807235874	-0.005091775287097811	-0.003924362902810619	0.0
2	0.2	0.922394298198462	0.9744453880488592	1.0	5.281208079286198	0.8318733586093483	-0.01610994628701401	-0.013564154617749291	0.0
2	0.35	0.8953931320420013	0.9498428119074258	1.0	5.200302756552663	0.8442598355473666	-0.04311111244347465	-0.03816673075918264	0.0
2	0.5	0.8576753668771511	0.9137972396987688	1.0	5.110828542378814	0.8675093462794271	-0.08082887760832491	-0.07421230296783965	0.0
2	0.65	0.8123416128811716	0.8679878048530683	1.0	5.023318831831636	0.901232434010146	-0.1261626316043044	-0.1200217378135402	0.0
2	0.8	0.7628729158706459	0.8153932771273729	1.0	4.946499440555625	0.9447508352873079	-0.1756313286148301	-0.1726162655392356	0.0
2	1.0	0.695684820331352	0.740909628861525	0.8571428571428571	4.8684000481294865	1.016279187803422	-0.24281942415412394	-0.24709991380508345	-0.1428571428571429
3	0.0	1.1040554792957222	0.9862002058260444	1.0	5.647136118636057	0.7412717829295884	0.0	0.0	0.0
3	0.1	1.0975910144367103	0.9826395275814848	1.0	5.6009680504925905	0.7299224115115627	-0.006464464859011976	-0.003560678244559634	0.0
3	0.2	1.080888322210491	0.9706158497638915	1.0	5.541501623608292	0.7245007052340987	-0.023167157085231205	-0.015584356062152915	0.0
3	0.35	1.0380016139030575	0.9356499870392659	1.0	5.433545167908379	0.7281038858884001	-0.06605386539266478	-0.050550218786778456	0.0
3	0.5	0.9794016684518267	0.8826835321628786	1.0	5.316675010485604	0.7457920191512049	-0.12465381084389549	-0.10351667366316575	0.0
3	0.65	0.9127207106850964	0.8177769346534122	1.0	5.208223024213272	0.7765368058722719	-0.19133476861062582	-0.16842327117263223	0.0
3	0.8	0.8442503246036713	0.7476651516889657	0.8571428571428571	5.122160080136954	0.8186129842446819	-0.2598051546920509	-0.23853505413707865	-0.1428571428571429
3	1.0	0.7574897037719547	0.6550638440733945	0.7142857142857143	5.052366128121471	0.8890599133783235	-0.34656577552376755	-0.33113636175264993	-0.2857142857142857
