seed	selected_transition_improvement	selected_delta_cosine	selected_recall_at_1	selected_delta_rank	selected_magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_recall_at_1	floor_delta_rank	direct_transition_improvement	direct_delta_cosine	direct_recall_at_1	direct_delta_rank	selected_gap_transition	selected_gap_delta_cosine	selected_gap_recall	selected_action_negative_gap	rowwise_active_fraction	rowwise_selected_base_scale	rowwise_effective_scale	rowwise_risk_score_mean	rna_to_image_recall_at_1	image_to_rna_recall_at_1	target_effective_rank	image_target_effective_rank	floor_init_error	identity_violation	leakage_flag	train_rowwise_selected_scale	train_rowwise_selected_threshold	train_rowwise_selected_active_fraction	train_rowwise_selected_unsafe_count	train_rowwise_floor_transition	train_rowwise_floor_delta_cosine	train_rowwise_floor_recall_at_1	train_rowwise_selected_transition	train_rowwise_selected_delta_cosine	train_rowwise_selected_recall_at_1	train_rowwise_selected_gap_transition	train_rowwise_selected_gap_delta_cosine	train_rowwise_selected_gap_recall	train_rowwise_selected_near_tie_erosions	train_rowwise_selected_near_tie_flips	train_rowwise_selected_broken_count	retrieval_row_count	retrieval_broken_count	retrieval_repaired_count	retrieval_preserved_correct_count	retrieval_still_wrong_count	retrieval_broken_near_tie_fraction	retrieval_broken_mean_floor_margin	retrieval_broken_mean_selected_margin	retrieval_broken_mean_margin_change	retrieval_broken_mean_transition_gain_change	retrieval_broken_mean_delta_cosine_change	retrieval_mean_floor_margin	retrieval_mean_selected_margin	retrieval_mean_margin_change	retrieval_mean_rank_change	retrieval_mean_residual_norm	retrieval_selected_median_rank	retrieval_floor_median_rank	selected_residual_scale	selected_cone_mix	train_selected_safe_nonzero	transition_gap_generalization	delta_gap_generalization	recall_gap_generalization	train_positive_heldout_negative_transition	train_positive_heldout_negative_delta	train_selected_cone_was_train_safe
34	0.544667561781394	0.9432993884679384	0.6666666666666666	7.025388974568015	0.9543325826474224	0.5445816542107146	0.9431525386455052	0.6666666666666666	6.935585076932139	0.5417454119746387	0.9407144149558812	0.6666666666666666	9.010550991565466	8.590757067938881e-05	0.0001468498224331	0.0	0.0660919505269783	0.2962962962962963	0.05	0.0148148148148148	-0.4883854512666259	0.6296296296296297	0.6666666666666666	7.647189647161062	8.996455832802338	4.402179794027461e-07	0.0	0.0	0.05	-0.2493717078464779	0.25	27.0	0.6134445343613452	0.9658461727019556	0.4861111111111111	0.6138385211274221	0.9661632200520076	0.4861111111111111	0.0003939867660769	0.000317047350052	0.0	0.0	0.0	0.0	27.0	0.0	0.0	18.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2049348790450373	0.204891359194694	-4.351985034328148e-05	0.0	0.0103814771781016	1.0	1.0	0.0148148148148148	0.25	True	-0.00030807919539751116	-0.0001701975276189	0.0	False	False	True
35	0.6597682204079538	0.9051392306428804	0.925925925925926	6.082597491056147	0.9663162299957396	0.6593424893224786	0.904322793117116	0.925925925925926	5.955486603087957	0.7001462502119042	0.9599169317491092	1.0	8.639624121878143	0.0004257310854751	0.0008164375257643	0.0	0.1201845777240608	0.3703703703703703	0.05	0.0185185185185185	-0.6838335851913128	0.7777777777777778	0.8888888888888888	6.650924281298532	6.688059040272776	5.264354490108758e-07	0.0	0.0	0.05	-0.5891913175311679	0.3611111111111111	22.0	0.6276086396938249	0.9259853263364556	0.5	0.6292050052810215	0.9282670859576824	0.5	0.0015963655871966	0.0022817596212267	0.0	0.0	0.0	0.0	27.0	0.0	0.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1113684494193985	0.1109986471593652	-0.0003698022600333	0.0	0.0264483061543024	1.0	1.0	0.0185185185185185	0.0	True	-0.0011706345017214999	-0.0014653220954624	0.0	False	False	True
36	0.0883430883434222	0.8014581143521347	0.7037037037037037	6.34007716858248	1.060705728852097	0.0915001972476673	0.802668188957527	0.7037037037037037	6.140644192712312	0.0259808716408881	0.7627998356601197	0.6666666666666666	8.743844562236855	-0.0031571089042451	-0.0012100746053923	0.0	0.0143385282593942	0.6666666666666666	0.05	0.0333333333333333	-1.4462427645261382	0.7407407407407407	0.6666666666666666	6.035901535289181	7.999227119420741	1.3872938087189368e-06	0.0	0.0	0.05	-0.5081506853947825	0.5555555555555556	15.0	0.3361636410494584	0.9474792601703568	0.4722222222222222	0.3384092598241578	0.9499711499167056	0.5	0.0022456187746994	0.0024918897463488	0.0277777777777777	0.0	0.0	0.0	27.0	0.0	0.0	19.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.041286389240904	-0.0480852955172807	-0.0067989062763766	-0.037037037037037	0.0645209626108371	1.0	1.0	0.0333333333333333	0.0	True	-0.0054027276789445	-0.0037019643517411	-0.0277777777777777	True	True	True
