seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score
28	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.0029186872373239137	0.03215477925989019	0.03242038160064431	0.00026560234075412303	0.987673663405984	0.9555188841460938	0.9875051164867993	0.955084734886155	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.028270174788049718	0.02810162786886472	-0.00016854691918499753	0.5255012293191412	0.5255012293191412	0.0	0.013440241030014942	False	False	True	True	True	-3.88944645633764
28	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.0010336390610663493	0.03277879492004565	0.033169025781078276	0.0003902308610326255	0.9833419166874834	0.9505631217674377	0.9827980550334704	0.9496290292523921	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	-0.006516247987991108	-0.0074304469761170555	-0.0009141989881259471	0.4426459984247217	0.44264599842472174	5.551115123125783e-17	0.02913252280793645	False	False	True	True	True	-2.65996566092237
28	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.02033313084872801	0.02990142019263864	0.02990142019263864	0.0	0.9915102994206908	0.9616088792280522	0.9915102994206908	0.9616088792280522	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.025560454479257033	0.025560454479257033	0.0	0.4451959348181747	0.4451959348181747	0.0	0.0	False	False	True	True	True	-4.945899748575165
28	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.052699175812401466	0.06783442513253601	0.06783442513253601	0.0	0.9949104758575202	0.9270760507249842	0.9949104758575202	0.9270760507249842	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.10606192269641246	0.10606192269641246	0.0	0.9464045400915215	0.9464045400915215	0.0	0.0	False	False	False	False	True	-3.2273981567173595
28	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.06041555528183162	0.06316386908319649	0.06316386908319649	0.0	0.9949911045010347	0.9318272354178382	0.9949911045010347	0.9318272354178382	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.17887250472771776	0.17887250472771776	0.0	0.9870835422643046	0.9870835422643046	0.0	0.0	False	False	False	False	True	-3.003984699515721
28	5	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.08040856620086656	0.06288752750704629	0.06288752750704629	0.0	0.9951488235890732	0.9322612960820269	0.9951488235890732	0.9322612960820269	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.19562690784857772	0.19562690784857772	0.0	0.9412324434956675	0.9412324434956675	0.0	0.0	False	False	False	False	True	-3.1529397377992554
28	6	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.1309633899894641	0.27157444541646236	0.27157444541646236	0.0	0.9881460076952742	0.7165715622788118	0.9881460076952742	0.7165715622788118	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.13710058552503734	0.13710058552503734	0.0	0.9439204279879783	0.9439204279879783	0.0	0.0	False	False	False	False	False	-0.0
28	7	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.04533533143790114	0.2733178628554329	0.2733178628554329	0.0	0.9899594499909188	0.7166415871354859	0.9899594499909188	0.7166415871354859	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.3877271089409766	0.3877271089409766	0.0	0.9818088203725984	0.9818088203725984	0.0	0.0	False	False	False	False	False	-0.0
28	8	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.12485874630497407	0.2641814736940614	0.2641814736940614	0.0	0.9903254751386187	0.7261440014445573	0.9903254751386187	0.7261440014445573	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.33161894304436323	0.33161894304436323	0.0	0.9498266026137065	0.9498266026137065	0.0	0.0	False	False	False	False	False	-0.0
28	9	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.023676291234959845	0.03935384329361824	0.03937378397245872	1.9940678840479897e-05	0.9763545316976693	0.937000688404051	0.9763313639158209	0.9369575799433622	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.04380507181353077	0.04378190403168225	-2.3167781848520974e-05	0.9024012838692207	0.9024012838692207	0.0	0.0012104899965422078	False	False	True	True	True	-3.3271892815129123
28	10	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.01657576053224097	0.04116529026546767	0.04116529026546767	0.0	0.9769128041490576	0.9357475138835899	0.9769128041490576	0.9357475138835899	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.028031882685593423	0.028031882685593423	0.0	0.8942676903623965	0.8942676903623965	0.0	0.0	False	False	True	True	True	-3.5295944867046085
28	11	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.04498934563848678	0.04511692112500554	0.04524012040164549	0.00012319927663995145	0.9757885873325265	0.930671666207521	0.9756454597222626	0.9304053393206171	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.024269796372006547	0.02407898964473354	-0.0001908067272730074	0.8495183010281162	0.849518301028116	-2.220446049250313e-16	0.0076958903661133796	False	False	True	True	True	-3.029807090670431
