seed	selected_transition_improvement	selected_delta_cosine	selected_recall_at_1	selected_delta_rank	selected_magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_recall_at_1	floor_delta_rank	direct_transition_improvement	direct_delta_cosine	direct_recall_at_1	direct_delta_rank	selected_gap_transition	selected_gap_delta_cosine	selected_gap_recall	selected_action_negative_gap	rowwise_active_fraction	rowwise_selected_base_scale	rowwise_effective_scale	rowwise_risk_score_mean	rna_to_image_recall_at_1	image_to_rna_recall_at_1	target_effective_rank	image_target_effective_rank	floor_init_error	identity_violation	leakage_flag	train_rowwise_selected_scale	train_rowwise_selected_threshold	train_rowwise_selected_active_fraction	train_rowwise_selected_unsafe_count	train_rowwise_floor_transition	train_rowwise_floor_delta_cosine	train_rowwise_floor_recall_at_1	train_rowwise_selected_transition	train_rowwise_selected_delta_cosine	train_rowwise_selected_recall_at_1	train_rowwise_selected_gap_transition	train_rowwise_selected_gap_delta_cosine	train_rowwise_selected_gap_recall	train_rowwise_selected_near_tie_erosions	train_rowwise_selected_near_tie_flips	train_rowwise_selected_broken_count	retrieval_row_count	retrieval_broken_count	retrieval_repaired_count	retrieval_preserved_correct_count	retrieval_still_wrong_count	retrieval_broken_near_tie_fraction	retrieval_broken_mean_floor_margin	retrieval_broken_mean_selected_margin	retrieval_broken_mean_margin_change	retrieval_broken_mean_transition_gain_change	retrieval_broken_mean_delta_cosine_change	retrieval_mean_floor_margin	retrieval_mean_selected_margin	retrieval_mean_margin_change	retrieval_mean_rank_change	retrieval_mean_residual_norm	retrieval_selected_median_rank	retrieval_floor_median_rank	selected_residual_scale	selected_cone_mix	inner_gate_safe_nonzero	inner_selected_nonzero_fraction	inner_selected_mean_gap_transition	inner_selected_min_gap_transition	inner_selected_mean_gap_delta_cosine	inner_selected_min_gap_delta_cosine	inner_selected_min_gap_recall	inner_selected_broken_count
34	0.503028506240322	0.9081352657056768	0.6666666666666666	7.22534850395313	1.0220485528222627	0.5029929658514986	0.9079231000189124	0.6666666666666666	7.141733924637492	0.5037039717378603	0.9112797905636955	0.7407407407407407	10.2832611756304	3.554038882347399e-05	0.0002121656867644095	0.0	0.06423002901115316	0.18518518518518517	0.05	0.009259259259259259	-0.31272893167441884	0.6666666666666666	0.8148148148148148	8.427407493576375	9.683034385632562	3.6706384243245793e-07	0.0	0.0	0.05	-1.104474754522311	0.16666666666666666	29.0	0.6273727129142994	0.9557648041392852	0.5	0.6277245655815079	0.9562281678965798	0.5	0.0003518526672084965	0.0004633637572946103	0.0	0.0	0.0	0.0	27.0	0.0	0.0	18.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19134880361517095	0.19125456737534774	-9.42362398232113e-05	0.0	0.008170820207578125	1.0	1.0	0.009259259259259259	0.0	True	1.0	0.0023581589328288133	0.0008577622983338973	0.003009284059020609	0.0019160756755207675	0.0	0.0
35	0.6650458760266672	0.924966230733041	0.8888888888888888	5.274723263848486	0.971445257558557	0.6647616525017305	0.9244966469013084	0.8888888888888888	5.18503368940262	0.6990249111206028	0.9632192927510709	0.8888888888888888	7.033760878726791	0.0002842235249367331	0.00046958383173256735	0.0	0.12608036617593976	0.37037037037037035	0.05	0.018518518518518517	-0.5869988774433826	0.6296296296296297	0.8148148148148148	6.263619809635999	7.088991903582171	7.598325814095475e-07	0.0	0.0	0.05	-0.008106601566628917	0.4444444444444444	20.0	0.6422852873858286	0.9320126419208563	0.5	0.644564694342671	0.9344240297723891	0.5	0.002279406956842478	0.0024113878515328313	0.0	0.0	0.0	0.0	27.0	0.0	0.0	24.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1099246989641068	0.1097911550785628	-0.0001335438855440058	0.0	0.023732254892978404	1.0	1.0	0.018518518518518517	0.0	True	1.0	0.005518795570269845	0.002402927754320827	0.005196953357411896	0.001021271041269145	0.0	0.0
36	0.15635322291690268	0.8141503773779724	0.5185185185185185	6.430509422933349	1.0472437827306138	0.15929304184059578	0.8150828859436943	0.5185185185185185	6.264602419436722	0.0907557031669646	0.7685853208361983	0.6296296296296297	8.682422689412586	-0.002939818923693105	-0.0009325085657219123	0.0	0.01148196694343559	0.7037037037037037	0.05	0.03518518518518519	-1.2933198644628858	0.48148148148148145	0.5185185185185185	5.991903088853742	8.5346938865578	1.1436514748552895e-06	0.0	0.0	0.05	-0.5919377987858792	0.5555555555555556	16.0	0.41355991268799364	0.9479587974725869	0.5	0.41503146722337786	0.9496822809025814	0.5	0.001471554535384223	0.00172348342999451	0.0	0.0	0.0	0.0	27.0	0.0	0.0	14.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03493494099995616	-0.040861004945576845	-0.005926063945620691	0.0	0.053504732534238146	1.0	1.0	0.03518518518518519	0.0	True	1.0	0.0037640164710606855	0.0006452559163925842	0.004181548644691224	0.0016383891908577919	0.0	0.0
