seed	base_loss	base_transition_loss	base_delta_direction_loss	base_source_improvement_hinge	base_rna_to_image_loss	base_image_to_rna_loss	base_pca_anchor_loss	base_action_negative_loss	base_variance_loss	base_mean_positive_transition_cosine	base_mean_negative_transition_cosine	head_head_loss	head_head_endpoint_loss	head_head_delta_loss	head_head_floor_endpoint_hinge	head_head_floor_delta_hinge	head_head_residual_norm	head_head_residual_scale	inner_selection_label	inner_gate_safe_nonzero	selected_cone_mix
34	0.1460450291633606	0.04425188899040222	0.052997469902038574	0.0	0.007758962456136942	0.02367013320326805	0.2296026647090912	0.009077155031263828	0.00042724734521470964	0.9584211707115173	0.35610711574554443	0.024465475231409073	0.012412965297698975	0.012002408504486084	0.00012227747356519103	0.0	0.0006322209956124425	0.9927728176116943	inner_action_heldout_safe_nonzero	True	0.0
35	0.16577322781085968	0.05081784725189209	0.048951685428619385	0.0	0.005624266806989908	0.02114526554942131	0.35527902841567993	0.016166862100362778	0.0	0.9533714652061462	0.3476994037628174	0.03821801021695137	0.020406901836395264	0.018098831176757812	0.0	0.0	0.0012873394880443811	1.0320054292678833	inner_action_heldout_safe_nonzero	True	0.0
36	0.1968490481376648	0.05763570964336395	0.06025761365890503	0.0	0.00871860422194004	0.021889831870794296	0.4309723973274231	0.022247951477766037	0.0013573883334174752	0.9494527578353882	0.8314529061317444	0.03213424235582352	0.0161440372467041	0.014514565467834473	0.00027940317522734404	0.00030013028299435973	0.0009833094663918018	1.0150747299194336	inner_action_heldout_safe_nonzero	True	0.0
