experiment_id	split_mode	split	source_to_target_cosine_mean	source_to_target_cosine_min	source_to_target_cosine_max	direct_absolute_target_cosine_mean	direct_absolute_target_cosine_min	direct_absolute_target_cosine_max	direct_transition_improvement_mean	direct_transition_improvement_min	direct_transition_improvement_max	calibrated_absolute_target_cosine_mean	calibrated_absolute_target_cosine_min	calibrated_absolute_target_cosine_max	calibrated_transition_improvement_mean	calibrated_transition_improvement_min	calibrated_transition_improvement_max	calibrated_absolute_drop_vs_source_mean	calibrated_absolute_drop_vs_source_min	calibrated_absolute_drop_vs_source_max	direct_delta_cosine_mean	direct_delta_cosine_min	direct_delta_cosine_max	calibrated_delta_cosine_mean	calibrated_delta_cosine_min	calibrated_delta_cosine_max	direct_magnitude_ratio_mean	direct_magnitude_ratio_min	direct_magnitude_ratio_max	calibrated_magnitude_ratio_mean	calibrated_magnitude_ratio_min	calibrated_magnitude_ratio_max	target_encoder_anchor_cosine_mean	target_encoder_anchor_cosine_min	target_encoder_anchor_cosine_max	source_encoder_anchor_cosine_mean	source_encoder_anchor_cosine_min	source_encoder_anchor_cosine_max	source_effective_rank_mean	source_effective_rank_min	source_effective_rank_max	target_effective_rank_mean	target_effective_rank_min	target_effective_rank_max	identity_violation_mean	identity_violation_min	identity_violation_max	leakage_flag_mean	leakage_flag_min	leakage_flag_max
F097	compound_holdout	alternate_test	0.8237159936669677	0.8237159936669676	0.8237159936669677	0.7884326181197229	0.7555105677934435	0.8079451804127027	-0.03528337554724478	-0.06820542587352411	-0.015770813254264965	0.23832498291746965	0.16774578555171626	0.281857170652443	-0.5853910107494981	-0.6559702081152514	-0.5418588230145247	-0.5853910107494981	-0.6559702081152514	-0.5418588230145247	-0.7942326622273349	-0.7942956986198892	-0.7941838103715211	0.14584196023800342	0.11875738355904132	0.17195185730867213	0.3720009859636583	0.3718604231687725	0.3721867504688404	3.0139340112580286	2.2263034603010867	3.857617411922326	0.7097209167216313	0.6868202810905382	0.7417000954931017	0.9137811683042306	0.899155861184123	0.9405865891800507	1.000000000000005	1.000000000000005	1.000000000000005	1.146623227834778	1.146623227834778	1.146623227834778	0.0	0.0	0.0	0.0	0.0	0.0
F097	compound_holdout	test	0.8788186418194356	0.8788186418194354	0.8788186418194357	0.8118454812198069	0.7924738349823236	0.8386088393220681	-0.06697316059962861	-0.08634480683711206	-0.04020980249736727	0.3266220711324014	0.29798101239121666	0.3490360732322665	-0.5521965706870341	-0.5808376294282187	-0.5297825685871692	-0.5521965706870341	-0.5808376294282187	-0.5297825685871692	-0.8536775277276298	-0.8537514763069768	-0.8536179685259359	0.23215577950720398	0.21652758468643424	0.25564134298939817	0.33479490158913144	0.3346652892438457	0.3349854185021603	3.263856579663404	2.558647410271013	3.8494697450641606	0.7467524826423014	0.7258587764964893	0.787006758367534	0.9137811683042304	0.8991558611841229	0.9405865891800506	1.0000000000000027	1.0000000000000027	1.0000000000000027	2.448643144941805	2.448643144941805	2.448643144941805	0.0	0.0	0.0	0.0	0.0	0.0
F097	compound_holdout	validation	0.87671727150512	0.8767172715051199	0.8767172715051202	0.847245768606729	0.8271932618935665	0.8697728716479937	-0.02947150289839115	-0.049524009611553635	-0.006944399857126537	0.3030111266856704	0.25406706010786473	0.35014742552403433	-0.5737061448194497	-0.6226502113972554	-0.5265698459810856	-0.5737061448194497	-0.6226502113972554	-0.5265698459810856	-0.8539130569962884	-0.8539837914102023	-0.8538635448209294	0.20539409324833588	0.16026118407235806	0.28907695665116145	0.34981616734544835	0.3497074334378271	0.34996549284530254	2.5068580473186084	1.9943849619553655	3.026674963076927	0.750859379474431	0.71663467762839	0.7862834495225288	0.9137811683042306	0.8991558611841229	0.9405865891800507	1.000000000000002	1.000000000000002	1.000000000000002	1.8379670185614776	1.8379670185614776	1.8379670185614776	0.0	0.0	0.0	0.0	0.0	0.0
F098	same_condition_replicate	alternate_test	0.9489912106826625	0.9489912106826623	0.9489912106826626	0.9703496615149358	0.9536535713485242	0.9872473875308266	0.021358450832273307	0.004662360665861766	0.038256176848164264	0.309148240590248	0.23426751644907462	0.3572854334623694	-0.6398429700924145	-0.7147236942335877	-0.591705777220293	-0.6398429700924145	-0.7147236942335877	-0.591705777220293	-0.918600669918293	-0.918823663593597	-0.9182752367205125	0.241802187452438	0.17139149242434906	0.3006219610034725	0.25623289770779767	0.25613308979299293	0.25629987912690405	2.3558607292045917	2.162729260947041	2.5232464513501123	0.8218250264654517	0.8044761966161492	0.8375294701553465	0.9327635735205987	0.9224014734682804	0.9458322656555425	1.000000000000016	1.000000000000016	1.000000000000016	11.816069953418394	11.816069953418394	11.816069953418394	0.0	0.0	0.0	0.0	0.0	0.0
F098	same_condition_replicate	test	0.9490206345551009	0.9490206345551008	0.9490206345551009	0.96980626049473	0.9504051154499451	0.986996317939071	0.020785625939629116	0.0013844808948442113	0.037975683383970234	0.27047296616357197	0.1494028565974732	0.398977189770106	-0.6785476683915288	-0.7996177779576276	-0.5500434447849949	-0.6785476683915288	-0.7996177779576276	-0.5500434447849949	-0.9186489420680198	-0.9188703912713613	-0.9183223073242126	0.20162879700716263	0.0793560450625288	0.33327046129731625	0.2562417031188011	0.25614481984435333	0.25631914654281024	2.377423859299173	2.224940882231	2.591852489159572	0.8460148955876919	0.8397817159552783	0.8534434645623785	0.9327635735205989	0.9224014734682805	0.9458322656555426	1.000000000000019	1.000000000000019	1.000000000000019	12.005443793958383	12.005443793958381	12.005443793958381	0.0	0.0	0.0	0.0	0.0	0.0
F098	same_condition_replicate	validation	0.9489878958840486	0.9489878958840486	0.9489878958840487	0.9664615776179888	0.9565546240007872	0.9755881022036432	0.017473681733940035	0.00756672811673839	0.026600206319594623	0.3376220555266242	0.28913300453878055	0.3665483594728377	-0.6113658403574245	-0.6598548913452681	-0.5824395364112109	-0.6113658403574245	-0.6598548913452681	-0.5824395364112109	-0.9186017509133805	-0.91881602361489	-0.9182764958149623	0.2619706694252519	0.22422333393738703	0.2816317164759602	0.25625340081410813	0.25617200663747547	0.25631380451356384	2.448367855281534	2.2710503309128365	2.5589802569277227	0.8452498464229748	0.8430238004977667	0.847824338279013	0.9327635735205986	0.9224014734682804	0.9458322656555425	1.0000000000000204	1.0000000000000204	1.0000000000000204	11.603436073228346	11.603436073228346	11.603436073228346	0.0	0.0	0.0	0.0	0.0	0.0
