seed	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
27	0.0	1000000000.0	True	0.0	0	0.3225770267260718	0.9482886415519682	0.5	0.0	0.0	0.0	0.0	0.0	0.0
27	0.005	-4.630303257351156	True	0.0	6	0.3225770267260718	0.9482886415519682	0.5	0.0	0.0	0.0	0.0	0.0	0.0
27	0.005	-4.630302257351156	True	0.027777777777777776	6	0.32257853337832926	0.9482953122839312	0.5	1.5066522574547214e-06	6.670731962921117e-06	0.0	0.0	0.0	0.0
27	0.005	-4.235310041407215	True	0.05555555555555555	6	0.3225794470848791	0.9482989529609998	0.5	2.4203588073201665e-06	1.031140903151595e-05	0.0	0.0	0.0	0.0
27	0.005	-4.181547872530165	True	0.1111111111111111	6	0.32258236327148393	0.9483175391747136	0.5	5.336545412126803e-06	2.889762274538299e-05	0.0	0.0	0.0	0.0
27	0.005	-3.950428533749851	True	0.16666666666666666	6	0.32258563063925433	0.9483281874630838	0.5	8.603913182525513e-06	3.954591111554606e-05	0.0	0.0	0.0	0.0
27	0.005	-3.324863972928214	True	0.2222222222222222	6	0.3225884882777802	0.9483335321380538	0.5	1.1461551708391582e-05	4.48905860855886e-05	0.0	0.0	0.0	0.0
27	0.005	-3.095591541167275	True	0.25	6	0.3225900468235663	0.9483363470491457	0.5	1.3020097494487182e-05	4.7705497177474854e-05	0.0	0.0	0.0	0.0
27	0.005	-3.017458979696032	True	0.3055555555555556	6	0.3226091563211875	0.9483661925875302	0.5	3.212959511567082e-05	7.755103556195131e-05	0.0	0.0	0.0	0.0
27	0.005	-2.9715512769669097	True	0.3611111111111111	6	0.32262310889765905	0.9483807326212135	0.5	4.6082171587247256e-05	9.209106924523702e-05	0.0	0.0	0.0	0.0
27	0.005	-2.8921959207587062	True	0.4166666666666667	6	0.3226253926480648	0.9483940306306242	0.5	4.8365921992976624e-05	0.0001053890786559819	0.0	0.0	0.0	0.0
27	0.005	-2.8560163996853873	True	0.4444444444444444	6	0.32262686801932433	0.9483960447632143	0.5	4.9841293252528285e-05	0.00010740321124602659	0.0	0.0	0.0	0.0
27	0.005	-2.7374351619841946	True	0.5	6	0.322646835284862	0.9484370827677248	0.5	6.980855879018533e-05	0.00014844121575652292	0.0	0.0	0.0	0.0
27	0.005	-2.5532833304839473	True	0.5555555555555556	6	0.32265746532243145	0.9484661982724797	0.5	8.043859635964434e-05	0.00017755672051145144	0.0	0.0	0.0	0.0
27	0.005	-2.4710261600266463	True	0.6111111111111112	6	0.3226701102397672	0.9484808479026283	0.5	9.308351369541334e-05	0.00019220635066008462	0.0	0.0	0.0	0.0
27	0.005	-2.369689127751899	True	0.6666666666666666	6	0.3226732392820309	0.948496519660269	0.5	9.62125559590965e-05	0.00020787810830080744	0.0	0.0	0.0	0.0
27	0.005	-2.3013834351100653	True	0.6944444444444444	6	0.32267539973870707	0.948503428060073	0.5	9.837301263526665e-05	0.00021478650810480282	0.0	0.0	0.0	0.0
27	0.005	-2.0740608689456814	True	0.75	6	0.32268885526347746	0.9485200986359759	0.5	0.00011182853740565601	0.00023145708400762466	0.0	0.0	0.0	0.0
27	0.005	-1.8718796512858893	True	0.8055555555555556	6	0.3226927898936046	0.9485276497374051	0.5	0.0001157631675328119	0.00023900818543687308	0.0	0.0	0.0	0.0
27	0.005	0.0	False	1.0	6	0.3227507718748606	0.9486794392182993	0.5	0.00017374514878881753	0.0003907976663310997	0.0	0.0	5.0	0.0
27	0.005	1e-06	False	1.0	6	0.3227507718748606	0.9486794392182993	0.5	0.00017374514878881753	0.0003907976663310997	0.0	0.0	5.0	0.0
27	0.01	-4.630303257351156	True	0.0	12	0.3225770267260718	0.9482886415519682	0.5	0.0	0.0	0.0	0.0	0.0	0.0
27	0.01	-4.630302257351156	True	0.027777777777777776	12	0.32258003636762295	0.9483019771394514	0.5	3.0096415511438046e-06	1.3335587483176425e-05	0.0	0.0	0.0	0.0
27	0.01	-4.235310041407215	True	0.05555555555555555	12	0.32258186144572987	0.9483092521083599	0.5	4.834719658064479e-06	2.0610556391686963e-05	0.0	0.0	0.0	0.0
27	0.01	-4.041728045554921	True	0.1111111111111111	12	0.3225876836286811	0.9483463809450239	0.5	1.0656902609318397e-05	5.773939305564468e-05	0.0	0.0	0.0	0.0
27	0.01	-3.7224257108539702	True	0.16666666666666666	12	0.32259420768874514	0.9483676496082276	0.5	1.7180962673335465e-05	7.900805625937757e-05	0.0	0.0	0.0	0.0
27	0.01	-3.324863972928214	True	0.2222222222222222	12	0.3225999094510034	0.9483783142684228	0.5	2.2882724931616583e-05	8.967271645454744e-05	0.0	0.0	0.0	0.0
27	0.01	-3.095591541167275	True	0.25	12	0.3226030186826507	0.9483839300113824	0.5	2.5991956578874653e-05	9.528845941420006e-05	0.0	0.0	0.0	0.0
27	0.01	-2.948374648876564	True	0.3055555555555556	12	0.3226130995569586	0.9484007658461319	0.5	3.607283088680191e-05	0.00011212429416362912	0.0	0.0	0.0	0.0
27	0.01	-2.8606880335686085	True	0.3611111111111111	12	0.3226181853595607	0.9484067698158098	0.5	4.1158633488913576e-05	0.00011812826384161035	0.0	0.0	0.0	0.0
