seed	split	method	direct_transition_improvement	direct_delta_cosine	direct_recall_at_1	direct_delta_rank	direct_magnitude_ratio	ridge_floor_transition_improvement	ridge_floor_delta_cosine	ridge_floor_recall_at_1	ridge_floor_delta_rank	rna_to_image_recall_at_1	image_to_rna_recall_at_1	action_negative_transition_gap	target_effective_rank	image_target_effective_rank	identity_violation	leakage_flag	image_teacher_transition_improvement	image_teacher_delta_cosine	image_teacher_recall_at_1	image_teacher_delta_rank	image_teacher_magnitude_ratio	image_teacher_action_negative_gap	target_image_cosine	source_image_cosine	transition_image_cosine	source_image_effective_rank	target_image_effective_rank	train_raw_transition_improvement	train_raw_delta_cosine	train_raw_recall_at_1	train_raw_delta_rank	train_calibrated_transition_improvement	train_calibrated_delta_cosine	train_calibrated_recall_at_1	train_calibrated_delta_rank	train_calibrated_magnitude_ratio	calibrated_transition_improvement	calibrated_delta_cosine	calibrated_recall_at_1	calibrated_delta_rank	calibrated_magnitude_ratio	calibrated_action_negative_gap	calibrated_delta_cosine_gain	calibrated_transition_gain	calibrated_recall_gain
37	validation	F100_frozen_smiles_delta_calibrated	-0.14075991386240602	0.5742263160776253	0.0026246719160104987	13.020629059962507	6.452208413052243	-0.005786995382337563	0.4298019098865101	0.013123359580052493	7.796355395272614	0.0026246719160104987	0.0026246719160104987	0.0015206017205365019	9.665121964756334	14.79214666752215	0.0	0.0	-0.03494122121566571	0.04979657846782323	0.0026246719160104987	13.020629059962513	828.3611829795757	1.3350435230582991e-05	0.8346535389703998	0.874067665944412	0.9650528540178708	1.0000000000000007	11.603436073228346	0.006261580904012493	0.3307812074979814	0.0006807351940095302	8.878992067653972	-0.5545067508033371	0.11460297961926809	0.0013614703880190605	1.1910815081929227	229.76228410944364	-0.702929273324818	0.04407414618411747	0.0	1.3165352116150317	1459.6428920394324	5.066713694967806e-05	-0.00572243228370576	-0.6679880521091524	-0.0026246719160104987
37	test	F100_frozen_smiles_delta_calibrated	-0.13824651182631786	0.548826481868172	0.0024390243902439024	18.383572050567775	6.640078199681815	0.0069309254845851525	0.454111553235262	0.00975609756097561	8.290143141616502	0.0024390243902439024	0.0024390243902439024	0.00034729062431046454	9.268552461003745	14.815108689381976	0.0	0.0	-0.029634348005884423	0.042895266635115614	0.0	18.383572050567775	853.6745143346903	7.611273767440391e-06	0.8229051304156331	0.874067665944412	0.9703595741620026	1.0000000000000013	12.005443793958381	0.006261580904012493	0.3307812074979814	0.0006807351940095302	8.878992067653972	-0.5545067508033371	0.11460297961926809	0.0013614703880190605	1.1910815081929227	229.76228410944364	-0.7365529348634329	0.03868445561614704	0.004878048780487805	1.4136206521880321	1366.295744270781	3.6170534086554795e-05	-0.004210811018968572	-0.7069185868575485	0.004878048780487805
37	alternate_test	F100_frozen_smiles_delta_calibrated	-0.1256804962216624	0.5529210694506481	0.0	15.11831609599025	6.412328770222586	0.015588355825160471	0.4674890696374839	0.015503875968992248	7.75912871276379	0.0	0.00516795865633075	0.0004978398761303904	7.829393994307724	15.006882915374648	0.0	0.0	-0.03407607093112885	0.0431543104754429	0.002583979328165375	15.118316095990243	842.1730452814685	5.847311473010375e-06	0.7852527650384854	0.8740676659444121	0.9659168498928278	1.0000000000000013	11.816069953418394	0.006261580904012493	0.3307812074979814	0.0006807351940095302	8.878992067653972	-0.5545067508033371	0.11460297961926809	0.0013614703880190605	1.1910815081929227	229.76228410944364	-0.6365367546341183	0.04363216247558034	0.00516795865633075	1.4043821518584114	1356.8719391452275	1.3109387247967064e-06	0.0004778520001374395	-0.6024606837029894	0.002583979328165375
38	validation	F100_frozen_smiles_delta_calibrated	-0.12832701340406116	0.3542628630428379	0.005249343832020997	11.014118830776804	4.834781460831571	0.005667324348150741	0.4089966103476301	0.015748031496062992	10.163412527193247	0.0026246719160104987	0.005249343832020997	0.013446208178547275	11.522126697906756	16.385991041508994	0.0	0.0	-0.06309436367610546	0.0497762020042944	0.0026246719160104987	11.014118830776795	828.5312042181707	8.671492906148215e-06	0.8537279175080177	0.8985658067087153	0.9368997115574311	1.0000000000000007	11.603436073228346	-0.00846284620478335	0.3307138175253182	0.0013614703880190605	8.590449272685582	-0.36565088076943636	0.11919165820454006	0.0020422055820285907	1.1925053498519125	211.19012108538703	-0.4541926590437163	0.06806163499490345	0.005249343832020997	1.2636771990915798	1229.5307198930186	1.113517379919271e-05	0.01828543299060905	-0.39109829536761087	0.0026246719160104987
38	test	F100_frozen_smiles_delta_calibrated	-0.14028809364235204	0.34164692603400737	0.0024390243902439024	10.449595459088231	5.01933250292489	0.0027878761808227586	0.49043353597979444	0.007317073170731708	10.529829488257619	0.0024390243902439024	0.004878048780487805	0.0023741441037911093	11.973922127820613	16.467176699089855	0.0	0.0	-0.0633347401273705	0.042896425601607134	0.0024390243902439024	10.449595459088235	853.8765205139773	1.172505255883638e-05	0.8651444088182026	0.8985658067087153	0.9366591820405166	1.0000000000000013	12.005443793958381	-0.00846284620478335	0.3307138175253182	0.0013614703880190605	8.590449272685582	-0.36565088076943636	0.11919165820454006	0.0020422055820285907	1.1925053498519125	211.19012108538703	-0.4874027505245174	0.05895381716904537	0.0	1.251972928609625	1396.233028506567	4.3063807713128455e-05	0.016057391567438233	-0.4240680103971469	-0.0024390243902439024
38	alternate_test	F100_frozen_smiles_delta_calibrated	-0.1199321590394873	0.3504322898155572	0.002583979328165375	11.12635439592827	4.931671708316007	0.008685702808079841	0.46750130239489257	0.00516795865633075	10.806165628496798	0.002583979328165375	0.00516795865633075	-0.0022828133011957713	10.553439921148113	16.55821421207838	0.0	0.0	-0.05350352402797979	0.043152842833332816	0.002583979328165375	11.12635439592827	842.3408308558152	1.6154856067145118e-05	0.8417793169380965	0.8985658067087152	0.9464893967959769	1.0000000000000013	11.816069953418394	-0.00846284620478335	0.3307138175253182	0.0013614703880190605	8.590449272685582	-0.36565088076943636	0.11919165820454006	0.0020422055820285907	1.1925053498519125	211.19012108538703	-0.5461513012185909	0.05454420789073293	0.002583979328165375	1.2343343929182753	1330.633686997406	7.136327029755307e-05	0.011391365057400113	-0.4926477771906111	0.0
39	validation	F100_frozen_smiles_delta_calibrated	-0.13502771892006624	0.5476154991355542	0.0026246719160104987	10.290195698257419	7.8481238328780645	0.00035836478746399593	0.35468451121579453	0.007874015748031496	7.7526072791717	0.0026246719160104987	0.0026246719160104987	0.0010402037838924405	9.889243252025201	15.705976816257946	0.0	0.0	-0.037812138129609464	0.04971575558104575	0.0026246719160104987	10.290195698257419	828.4112208186141	1.2403674287071731e-05	0.8556158829309622	0.8705139943185684	0.9621819371039272	1.0000000000000007	11.603436073228346	0.008582040575072409	0.3306512906948896	0.0	9.162238248031699	-0.5843878777002883	0.1020335702967205	0.0006807351940095302	1.1950938882226159	242.9573545148899	-0.615695883868703	0.0447533097816522	0.005249343832020997	1.2161266320265538	1736.1082136983423	4.82562097060546e-05	-0.004962445799393547	-0.5778837457390935	0.0026246719160104987
39	test	F100_frozen_smiles_delta_calibrated	-0.12086758312938395	0.5446727605751722	0.0024390243902439024	14.954783199297893	7.631035133534362	0.0014883566477007072	0.46028183811057094	0.004878048780487805	8.480246158136369	0.0024390243902439024	0.0024390243902439024	0.0009293232770973547	10.489792951809418	15.942268279047916	0.0	0.0	-0.019914048181725826	0.04283525526203836	0.0024390243902439024	14.954783199297893	853.7177397855046	3.450474541619869e-06	0.8599197217660048	0.8705139943185684	0.9800798739861611	1.0000000000000013	12.005443793958381	0.008582040575072409	0.3306512906948896	0.0	9.162238248031699	-0.5843878777002883	0.1020335702967205	0.0006807351940095302	1.1950938882226159	242.9573545148899	-0.7658154286121208	0.04383864513683797	0.0024390243902439024	1.3043635692897957	1534.2104777652626	4.524690267126985e-05	0.0010033898747996081	-0.745901380430395	0.0
39	alternate_test	F100_frozen_smiles_delta_calibrated	-0.09886590628776491	0.5539208132752287	0.002583979328165375	18.457379454753777	7.678661908160401	0.007872153018013032	0.41772870805953216	0.002583979328165375	8.053790472409787	0.0	0.002583979328165375	0.0010171923170062686	7.514176096912204	15.78971117813753	0.0	0.0	-0.018070640822520447	0.04308906717219272	0.002583979328165375	18.457379454753777	842.1972182801836	5.4794632235039e-07	0.8338363559466446	0.8705139943185685	0.9819222800014363	1.0000000000000013	11.816069953418394	0.008582040575072409	0.3306512906948896	0.0	9.162238248031699	-0.5843878777002883	0.1020335702967205	0.0006807351940095302	1.1950938882226159	242.9573545148899	-0.7584323999210334	0.03965331517453874	0.002583979328165375	1.3469493107943031	1512.787943264642	-1.8301046309954216e-05	-0.003435751997653981	-0.740361759098513	0.0
