seed	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
20	0.0	1000000000.0	True	0.0	0	0.4208773314972848	0.9568002793875535	0.5	0.0	0.0	0.0	0.0	0.0	0.0
20	0.005	-4.533695739091093	True	0.0	5	0.4208773314972848	0.9568002793875535	0.5	0.0	0.0	0.0	0.0	0.0	0.0
20	0.005	-4.533694739091093	True	0.027777777777777776	5	0.42087950281345216	0.9568133510363253	0.5	2.1713161673653225e-06	1.3071648771734168e-05	0.0	0.0	0.0	0.0
20	0.005	-3.93178475437328	True	0.05555555555555555	5	0.4208862431191284	0.9568467400320328	0.5	8.911621843632478e-06	4.646064447932918e-05	0.0	0.0	0.0	0.0
20	0.005	-3.5447762044699656	True	0.1111111111111111	5	0.4208903006375653	0.9568583799410132	0.5	1.2969140280483238e-05	5.8100553459672355e-05	0.0	0.0	0.0	0.0
20	0.005	-3.3161222569545874	True	0.16666666666666666	5	0.42089332303123306	0.9568699435666347	0.5	1.5991533948267467e-05	6.966417908116362e-05	0.0	0.0	0.0	0.0
20	0.005	-3.2106602355735294	True	0.2222222222222222	5	0.4208962138869557	0.9568870779404628	0.5	1.8882389670904498e-05	8.679855290927296e-05	0.0	0.0	0.0	0.0
20	0.005	-3.109572994501323	True	0.25	5	0.4208982610112417	0.9568893596756267	0.5	2.092951395693543e-05	8.908028807319557e-05	0.0	0.0	0.0	0.0
20	0.005	-3.0210144268417434	True	0.3055555555555556	5	0.42090171593989445	0.9569067930854259	0.5	2.438444260965955e-05	0.00010651369787240128	0.0	0.0	0.0	0.0
20	0.005	-2.844230006470923	True	0.3611111111111111	5	0.4209046637594493	0.9569106141085447	0.5	2.733226216450335e-05	0.0001103347209912009	0.0	0.0	0.0	0.0
20	0.005	-2.6172341159039805	True	0.4166666666666667	5	0.42090947178441174	0.9569255547289034	0.5	3.2140287126947165e-05	0.00012527534134987306	0.0	0.0	0.0	0.0
20	0.005	-2.2484305209524638	True	0.4444444444444444	5	0.4209116905831435	0.9569308607763642	0.5	3.435908585869285e-05	0.00013058138881072434	0.0	0.0	0.0	0.0
20	0.005	-2.16817608307798	True	0.5	5	0.4209197948877486	0.9569537119333135	0.5	4.246339046382053e-05	0.00015343254575994614	0.0	0.0	0.0	0.0
20	0.005	-2.132329183076746	True	0.5555555555555556	5	0.4209303546634166	0.9569853778641164	0.5	5.30231661318159e-05	0.0001850984765628949	0.0	0.0	0.0	0.0
20	0.005	-1.791495465170849	True	0.6111111111111112	5	0.4209355634938101	0.957003274676162	0.5	5.82319965253264e-05	0.00020299528860845406	0.0	0.0	0.0	0.0
20	0.005	-1.761264030864217	True	0.6666666666666666	5	0.4209416470229377	0.9570137973594564	0.5	6.431552565289156e-05	0.0002135179719028324	0.0	0.0	0.0	0.0
20	0.005	-1.6840206675661131	True	0.6944444444444444	5	0.42094396454107247	0.9570171576143607	0.5	6.663304378767831e-05	0.00021687822680716007	0.0	0.0	0.0	0.0
20	0.005	-1.6391985643201696	True	0.75	5	0.42094793765581495	0.957022917789482	0.5	7.060615853016206e-05	0.00022263840192848772	0.0	0.0	0.0	0.0
20	0.005	-1.571807421226902	True	0.8055555555555556	5	0.42095781553988565	0.9570442014867427	0.5	8.048404260085906e-05	0.00024392209918921992	0.0	0.0	0.0	0.0
20	0.005	-1.1522238985975453	True	0.8611111111111112	5	0.42099182536376983	0.9570560107256058	0.5	0.00011449386648504367	0.00025573133805223414	0.0	0.0	0.0	0.0
20	0.005	0.0	False	1.0	5	0.42110171812022706	0.9571206174577238	0.5	0.00022438662294227418	0.0003203380701702896	0.0	0.0	1.0	0.0
20	0.005	1e-06	False	1.0	5	0.42110171812022706	0.9571206174577238	0.5	0.00022438662294227418	0.0003203380701702896	0.0	0.0	1.0	0.0
20	0.01	-4.533695739091093	True	0.0	10	0.4208773314972848	0.9568002793875535	0.5	0.0	0.0	0.0	0.0	0.0	0.0
20	0.01	-4.533694739091093	True	0.027777777777777776	10	0.420881669830486	0.9568264013350493	0.5	4.338333201236999e-06	2.6121947495738596e-05	0.0	0.0	0.0	0.0
