seed	loss	transition_loss	rna_to_image_loss	image_to_rna_loss	target_anchor_loss	source_anchor_loss	transition_anchor_loss	pca_delta_direction_loss	teacher_delta_direction_loss	source_improvement_hinge	action_negative_loss	magnitude_loss	variance_loss	delta_variance_loss	relational_loss	target_anchor_cosine	source_anchor_cosine	transition_anchor_cosine	delta_cosine_train	active_delta_std_dims	steps	device_used
37	1.0139729976654053	0.40659865736961365	0.11170584708452225	0.2752567231655121	0.1695401966571808	0.003520767204463482	0.3577508330345154	0.3240997791290283	0.30839765071868896	0.021532384678721428	0.011904336512088776	0.43299779295921326	0.0	0.0	0.1336127370595932	0.8509600758552551	0.9979086518287659	0.6728280186653137	0.6759002208709717	18.0	120.0	cuda
38	1.072230339050293	0.445950448513031	0.08852549642324448	0.27392828464508057	0.15196682512760162	0.004112615250051022	0.40658894181251526	0.34645283222198486	0.30818527936935425	0.028225712478160858	0.001471146591939032	0.3672633767127991	0.0008372507290914655	0.0	0.15224158763885498	0.8651984333992004	0.9971903562545776	0.6249051690101624	0.6535471677780151	18.0	120.0	cuda
39	0.9609504342079163	0.4357573688030243	0.10005274415016174	0.2789647877216339	0.1960606873035431	0.005967107601463795	0.31728821992874146	0.2721005082130432	0.2745339870452881	0.0012010952923446894	0.02547820657491684	0.32656973600387573	0.0	0.0	0.10454701632261276	0.8250426054000854	0.9955238103866577	0.7089782953262329	0.7278994917869568	18.0	120.0	cuda
