seed	selected_transition_improvement	selected_delta_cosine	selected_recall_at_1	selected_delta_rank	selected_magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_recall_at_1	floor_delta_rank	direct_transition_improvement	direct_delta_cosine	direct_recall_at_1	direct_delta_rank	selected_gap_transition	selected_gap_delta_cosine	selected_gap_recall	selected_action_negative_gap	rowwise_active_fraction	rowwise_selected_base_scale	rowwise_effective_scale	rowwise_risk_score_mean	rna_to_image_recall_at_1	image_to_rna_recall_at_1	target_effective_rank	image_target_effective_rank	floor_init_error	identity_violation	leakage_flag	train_rowwise_selected_scale	train_rowwise_selected_threshold	train_rowwise_selected_active_fraction	train_rowwise_selected_unsafe_count	train_rowwise_floor_transition	train_rowwise_floor_delta_cosine	train_rowwise_floor_recall_at_1	train_rowwise_selected_transition	train_rowwise_selected_delta_cosine	train_rowwise_selected_recall_at_1	train_rowwise_selected_gap_transition	train_rowwise_selected_gap_delta_cosine	train_rowwise_selected_gap_recall	train_rowwise_selected_near_tie_erosions	train_rowwise_selected_near_tie_flips	train_rowwise_selected_broken_count	retrieval_row_count	retrieval_broken_count	retrieval_repaired_count	retrieval_preserved_correct_count	retrieval_still_wrong_count	retrieval_broken_near_tie_fraction	retrieval_broken_mean_floor_margin	retrieval_broken_mean_selected_margin	retrieval_broken_mean_margin_change	retrieval_broken_mean_transition_gain_change	retrieval_broken_mean_delta_cosine_change	retrieval_mean_floor_margin	retrieval_mean_selected_margin	retrieval_mean_margin_change	retrieval_mean_rank_change	retrieval_mean_residual_norm	retrieval_selected_median_rank	retrieval_floor_median_rank	selected_residual_scale	selected_cone_mix	inner_gate_safe_nonzero	inner_selected_nonzero_fraction	inner_selected_mean_gap_transition	inner_selected_min_gap_transition	inner_selected_mean_gap_delta_cosine	inner_selected_min_gap_delta_cosine	inner_selected_min_gap_recall	inner_selected_broken_count	inner_minus_real_transition_gap	inner_minus_real_delta_gap	train_action_positive_real_negative_transition	train_action_positive_real_negative_delta
34	0.503028506240322	0.9081352657056768	0.6666666666666666	7.22534850395313	1.0220485528222627	0.5029929658514986	0.9079231000189124	0.6666666666666666	7.141733924637492	0.5037039717378603	0.9112797905636956	0.7407407407407407	10.2832611756304	3.554038882347399e-05	0.0002121656867644	0.0	0.0642300290111531	0.1851851851851851	0.05	0.0092592592592592	-0.3127289316744188	0.6666666666666666	0.8148148148148148	8.427407493576375	9.683034385632562	3.6706384243245793e-07	0.0	0.0	0.05	-1.104474754522311	0.1666666666666666	29.0	0.6273727129142994	0.9557648041392852	0.5	0.6277245655815079	0.9562281678965798	0.5	0.0003518526672084	0.0004633637572946	0.0	0.0	0.0	0.0	27.0	0.0	0.0	18.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1913488036151709	0.1912545673753477	-9.42362398232113e-05	0.0	0.0081708202075781	1.0	1.0	0.0092592592592592	0.0	True	1.0	0.0023581589328288	0.0008577622983338	0.0030092840590206	0.0019160756755207	0.0	0.0	0.002322618544005326	0.0027971183722562	False	False
35	0.6650458760266672	0.924966230733041	0.8888888888888888	5.274723263848486	0.971445257558557	0.6647616525017305	0.9244966469013084	0.8888888888888888	5.18503368940262	0.6990249111206028	0.9632192927510708	0.8888888888888888	7.033760878726791	0.0002842235249367	0.0004695838317325	0.0	0.1260803661759397	0.3703703703703703	0.05	0.0185185185185185	-0.5869988774433826	0.6296296296296297	0.8148148148148148	6.263619809635999	7.088991903582171	7.598325814095475e-07	0.0	0.0	0.05	-0.0081066015666289	0.4444444444444444	20.0	0.6422852873858286	0.9320126419208564	0.5	0.644564694342671	0.9344240297723893	0.5	0.0022794069568424	0.0024113878515328	0.0	0.0	0.0	0.0	27.0	0.0	0.0	24.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1099246989641068	0.1097911550785628	-0.000133543885544	0.0	0.0237322548929784	1.0	1.0	0.0185185185185185	0.0	True	1.0	0.0055187955702698	0.0024029277543208	0.0051969533574118	0.0010212710412691	0.0	0.0	0.0052345720453331	0.0047273695256793	False	False
36	0.1563532229169026	0.8141503773779724	0.5185185185185185	6.430509422933349	1.0472437827306138	0.1592930418405957	0.8150828859436943	0.5185185185185185	6.264602419436722	0.0907557031669646	0.7685853208361983	0.6296296296296297	8.682422689412586	-0.0029398189236931	-0.0009325085657219	0.0	0.0114819669434355	0.7037037037037037	0.05	0.0351851851851851	-1.2933198644628858	0.4814814814814814	0.5185185185185185	5.991903088853742	8.5346938865578	1.1436514748552895e-06	0.0	0.0	0.05	-0.5919377987858792	0.5555555555555556	16.0	0.4135599126879936	0.9479587974725868	0.5	0.4150314672233778	0.9496822809025814	0.5	0.0014715545353842	0.0017234834299945	0.0	0.0	0.0	0.0	27.0	0.0	0.0	14.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0349349409999561	-0.0408610049455768	-0.0059260639456206	0.0	0.0535047325342381	1.0	1.0	0.0351851851851851	0.0	True	1.0	0.0037640164710606	0.0006452559163925	0.0041815486446912	0.0016383891908577	0.0	0.0	0.0067038353947537	0.0051140572104131	True	True
