transition_source_cosine_improvement	absolute_target_cosine	source_as_target_bio_cosine_to_teacher	delta_cosine	delta_magnitude_ratio	delta_prediction_effective_rank	delta_prediction_spectral_entropy	delta_teacher_effective_rank	source_improvement_hinge_violation_fraction	transition_to_target_map	transition_to_target_median_rank	transition_to_target_recall@1	transition_to_target_recall@5	transition_to_target_recall@10	transition_to_target_same_perturbation_enrichment@10
0.0263425552497192	0.9175177632956788	0.8911752080459598	0.48448573079612156	0.7451199799342274	8.359072539337335	1.5899333129436601	9.010850130726997	0.7037037037037037	0.5831329286098758	1.0	0.5925925925925926	0.8148148148148148	0.8148148148148148	1.1327380952380952
-0.004128603165055391	0.9006896028998642	0.9048182060649198	0.39562756503691004	0.828435741649815	8.246237905780529	1.4464047266653657	9.486645266321464	0.7407407407407407	0.4223323672615611	2.0	0.4074074074074074	0.8518518518518519	0.9259259259259259	0.9238888888888889
0.029806635158568004	0.9195368245715897	0.8897301894130217	0.476396250788302	0.7130624546971353	8.840297835453953	1.4744054482255664	8.921405957764984	0.5555555555555556	0.5041869477171883	1.0	0.5925925925925926	0.5925925925925926	0.7407407407407407	1.048034188034188
0.0009885421293194376	0.8956998942959612	0.8947113521666417	0.33660870394706627	0.7147952029923248	9.852697441187168	1.6668585584690696	10.297756679977459	0.8148148148148148	0.3367031945124679	5.0	0.3333333333333333	0.6296296296296297	0.8518518518518519	0.9766666666666667
-0.010155295255386576	0.8813597128116266	0.8915150080670132	0.33272626786253456	0.8228538033818773	8.982413768942827	1.6719364187328205	9.270447927730856	0.7407407407407407	0.4060888575244665	6.0	0.2962962962962963	0.48148148148148145	0.9629629629629629	1.0142857142857142
0.011474634790832073	0.9027370081786198	0.8912623733877878	0.3934240857788977	0.7133422352599622	9.426757719721676	1.7036568611782192	9.233684934395045	0.6296296296296297	0.5275179561124406	2.0	0.4444444444444444	0.6666666666666666	0.8148148148148148	1.0999999999999999
-0.008241132686576332	0.910722970670064	0.9189641033566404	0.38521581459448984	0.8368544215840862	8.354599691725882	1.4543185511266508	9.66939809241797	0.8518518518518519	0.40808622870714373	3.0	0.2222222222222222	0.6666666666666666	0.8888888888888888	1.1872727272727275
0.006326470478943323	0.9117176839756185	0.9053912134966752	0.46708412016755635	0.7702013774893772	8.773397591471795	1.470432231732208	9.874298283299575	0.8148148148148148	0.5067258992721956	3.0	0.4074074074074074	0.7407407407407407	0.8888888888888888	1.1305555555555555
-0.0009702581046465832	0.9094924973040391	0.9104627554086856	0.40691686988347986	0.9032565300170825	7.834079014533755	1.3537386540284968	9.28374375177126	0.7037037037037037	0.5336710902669508	1.0	0.5925925925925926	0.8148148148148148	0.8888888888888888	1.2090909090909094
0.024177346088975822	0.919633806580324	0.8954564604913484	0.4641315283416431	0.6858367501777788	9.681862515035037	1.6306874312961797	10.319703661268848	0.6666666666666666	0.5190649028611991	2.0	0.48148148148148145	0.7777777777777778	0.8518518518518519	1.105757575757576
0.00046278161975291213	0.8842770689321733	0.8838142873124204	0.3365644883779548	0.6946455577914897	8.943737637665276	1.5682475571403522	9.440837459041044	0.7407407407407407	0.4071840966140956	8.0	0.3333333333333333	0.48148148148148145	0.7407407407407407	1.017857142857143
0.005884124558566424	0.9032402097366871	0.8973560851781206	0.477420899242681	0.8290532226121615	8.809218420137297	1.5308491220130669	10.402300213979654	0.6296296296296297	0.512188964491702	1.0	0.5185185185185185	0.8518518518518519	0.9259259259259259	1.1352272727272725
0.009174574479513345	0.9209299580666787	0.9117553835871651	0.4178723064972632	0.7917313807993234	8.981843065677596	1.6390254054629658	10.421671851974745	0.6666666666666666	0.48023751368462786	1.0	0.5555555555555556	0.8148148148148148	0.8888888888888888	1.2152777777777777
0.016676986925292934	0.9185650315012034	0.9018880445759103	0.48158202815505874	0.7859570632651142	8.58978244216833	1.4437727030805692	9.623239382710667	0.5925925925925926	0.5540444099594426	1.0	0.6296296296296297	0.6666666666666666	0.7407407407407407	1.1152777777777778
-0.009297602296856158	0.8958896854654548	0.9051872877623109	0.37166666923636704	0.8249584913404121	8.739493413878671	1.540421021511946	10.612924461848076	0.7407407407407407	0.4044743405190265	2.0	0.37037037037037035	0.8148148148148148	0.8518518518518519	1.0272727272727273
-0.006854282846759214	0.8962345682254274	0.9030888510721866	0.2956586890116373	0.718187406360479	10.230767022546615	1.7649697600821752	10.504383963808465	0.7777777777777778	0.37568047388569314	4.0	0.2962962962962963	0.6296296296296297	0.9259259259259259	1.0321428571428573
0.01735870619368467	0.9288125685399714	0.9114538623462868	0.42022535043584625	0.700946588900854	9.309099635367861	1.6852101574044989	9.928283410085431	0.7037037037037037	0.4286018715553496	3.0	0.37037037037037035	0.5925925925925926	0.8888888888888888	1.1000000000000003
0.010652701288837938	0.905104557901903	0.8944518566130651	0.35445102634835046	0.7377008971172386	8.756312555665584	1.620953391710212	9.246026042677114	0.6296296296296297	0.4552327496029373	3.0	0.37037037037037035	0.5555555555555556	0.9259259259259259	1.1771428571428573
-0.009088361846322043	0.8873833366629753	0.8964716985092975	0.3263176848484904	0.7595287547026127	8.23297901906254	1.5165952343171523	8.820505201094049	0.7777777777777778	0.36880844910030186	7.0	0.2222222222222222	0.4444444444444444	0.7407407407407407	1.1924963924963927
0.00045038676903321585	0.912623454678584	0.9121730679095508	0.3205305315553084	0.7217083327350707	9.258850407027797	1.685592100727379	9.999247639884311	0.7777777777777778	0.38908939382250934	3.0	0.25925925925925924	0.7037037037037037	0.8148148148148148	0.9918181818181817
0.0018514356627783693	0.9072337982715035	0.9053823626087252	0.3946440991929903	0.8007575168175983	9.224826120007785	1.5869579541760654	10.658010656330838	0.7777777777777778	0.48661125205787503	2.0	0.4444444444444444	0.6296296296296297	0.8518518518518519	1.0999999999999999
0.009728604503496984	0.9139178513324481	0.904189246828951	0.461961177815514	0.8095415475413108	8.877499163222835	1.498006476875153	10.308561311260137	0.7037037037037037	0.43167401706472824	3.0	0.4444444444444444	0.7037037037037037	0.8148148148148148	1.0454545454545456
0.016006759382059723	0.9010650721573702	0.8850583127753106	0.3869588207536959	0.6776545559077833	9.057131582494016	1.5881330978449708	9.197898355300644	0.6666666666666666	0.4402481128865593	1.0	0.5555555555555556	0.5925925925925926	0.7777777777777778	0.9842307692307692
