seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score
29	10	pert=11|dose=1|cell=0	11	cell_line_0	0.005	preserved_correct	True	True	True	1.0	1.0	0.0	0.19797407251219656	0.34041987416089947	0.34041987416089947	0.0	0.9391863234512094	0.59876644929031	0.9391863234512094	0.59876644929031	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.17782383501954901	0.17782383501954901	0.0	0.8094957351314649	0.8094957351314649	0.0	0.0	False	False	False	False	True	-1000000000.0
29	11	pert=11|dose=1|cell=0	11	cell_line_0	0.005	preserved_correct	True	True	True	1.0	1.0	0.0	0.19937252655029003	0.354620831699034	0.354620831699034	0.0	0.9613295761522452	0.6067087444532112	0.9613295761522452	0.6067087444532112	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.2176118221279908	0.2176118221279908	0.0	0.8903124068052254	0.8903124068052254	0.0	0.0	False	False	False	False	True	-1000000000.0
29	12	pert=11|dose=1|cell=1	11	cell_line_1	0.005	preserved_correct	True	True	True	1.0	1.0	0.0	0.003447382876912708	0.05838845999548514	0.058402414042025175	1.3954046540032294e-05	0.9745475540280819	0.9161590940325968	0.9745068490796172	0.916104435037592	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.13793521674022613	0.1378945117917615	-4.0704948464642676e-05	0.8582802342463199	0.8582802342463197	-2.220446049250313e-16	0.001816991161992443	False	False	False	False	True	-1000000000.0
29	13	pert=11|dose=1|cell=1	11	cell_line_1	0.005	preserved_correct	True	True	True	1.0	1.0	0.0	0.011334258641162331	0.05270940043963768	0.05271463186409786	5.2314244601836535e-06	0.9477424400576702	0.8950330396180325	0.9477222138239006	0.8950075819598028	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.042926023425167825	0.04290579719139864	-2.0226233769182755e-05	0.7101304408349732	0.7101304408349732	0.0	0.0005823034503721007	False	False	False	False	True	-1000000000.0
29	14	pert=11|dose=1|cell=1	11	cell_line_1	0.005	preserved_correct	True	True	True	1.0	1.0	0.0	0.0011665609423661127	0.050029164639294854	0.05003749831685189	8.333677557037511e-06	0.9746988057834386	0.9246696411441437	0.9746771767538123	0.9246396784369604	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.044008451672118754	0.04398321958560991	-2.523208650884179e-05	0.7473539115495299	0.7473539115495299	0.0	0.0007941386598541597	False	False	False	False	True	-1000000000.0
29	15	pert=11|dose=1|cell=2	11	cell_line_2	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.06343135392774224	0.05449009769452151	0.054518909522176084	2.8811827654573463e-05	0.9926982539702383	0.9382081562757167	0.9927010172751857	0.9381821077530096	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.14798565000367192	0.1479922996267704	6.649623098486934e-06	0.9530946129749975	0.9530946129749975	0.0	0.0012238719813359872	False	False	False	False	True	-1000000000.0
29	16	pert=11|dose=1|cell=2	11	cell_line_2	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.05364120192962596	0.0705403317893043	0.07054565107044497	5.319281140669929e-06	0.9941040882147467	0.9235637564254424	0.9941038045150533	0.9235581534446083	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.1226771148293726	0.12267683112967953	-2.836996930710711e-07	0.9781311834741755	0.9781311834741754	-1.1102230246251565e-16	0.00026077460054431926	False	False	False	False	True	-1000000000.0
29	17	pert=11|dose=1|cell=2	11	cell_line_2	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.06516055409406452	0.061742914761308	0.06174873100770373	5.8162463957289745e-06	0.9940204488644997	0.9322775341031917	0.9940218773430348	0.9322731463353311	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.2057762125199053	0.20577876073776147	2.5482178561686553e-06	0.9698783059099966	0.9698783059099967	1.1102230246251565e-16	0.00036133606710304797	False	False	False	False	True	-1000000000.0
29	18	pert=9|dose=1|cell=0	9	cell_line_0	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.14521885732039752	0.018224061421644677	0.01823599540043408	1.1933978789402389e-05	0.9180500255975378	0.8998259641758931	0.9180066744405981	0.8997706790401641	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.3621443204905632	0.3620903141316518	-5.4006358911395935e-05	0.9189280517874997	0.9189280517874998	1.1102230246251565e-16	0.00133407303884803	True	True	True	True	True	-1000000000.0
29	19	pert=9|dose=1|cell=0	9	cell_line_0	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.19797407251219656	0.06600545288192439	0.06602675419514892	2.1301313224530993e-05	0.9538661186141792	0.8878606657322549	0.9537980502634501	0.8877712960683012	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.30083272551258733	0.30067103054284094	-0.0001616949697463843	0.8753771741214047	0.8753771741214044	-3.3306690738754696e-16	0.003259561922013947	False	False	False	False	True	-1000000000.0
29	20	pert=9|dose=1|cell=0	9	cell_line_0	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.2470521800275744	0.03571086890533259	0.03573836039487366	2.749148954106495e-05	0.9244327524385496	0.888721883533217	0.9243806780536116	0.8886423176587379	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.4898597337925805	0.4898076594076426	-5.207438493792793e-05	0.9110602858656999	0.9110602858656999	0.0	0.0019511253586904057	False	False	True	True	True	-1000000000.0
29	21	pert=9|dose=1|cell=1	9	cell_line_1	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.003447382876912708	0.014651130245672994	0.014651130245672994	0.0	0.9741297492041188	0.9594786189584458	0.9741297492041188	0.9594786189584458	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.14107982896130544	0.14107982896130544	0.0	0.9014064824542903	0.9014064824542903	0.0	0.0	True	True	True	True	True	-1000000000.0
29	22	pert=9|dose=1|cell=1	9	cell_line_1	0.005	still_wrong	False	False	False	2.0	2.0	0.0	-0.011334258641162331	-0.002244304030853961	-0.002244304030853961	0.0	0.973190632594981	0.9754349366258349	0.973190632594981	0.9754349366258349	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.0762679093682096	0.0762679093682096	0.0	0.893132371229348	0.893132371229348	0.0	0.0	True	True	True	True	True	-1000000000.0
29	23	pert=9|dose=1|cell=1	9	cell_line_1	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.0011665609423661127	0.013958569826976075	0.013958569826976075	0.0	0.9764596294362118	0.9625010596092357	0.9764596294362118	0.9625010596092357	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.07214592016581867	0.07214592016581867	0.0	0.9074039196497686	0.9074039196497686	0.0	0.0	True	True	True	True	True	-1000000000.0
29	24	pert=9|dose=1|cell=2	9	cell_line_2	0.005	preserved_correct	False	True	True	1.0	1.0	0.0	-0.006755340601213189	0.033918672826705576	0.03395012736000391	3.145453329833625e-05	0.9482804847133288	0.9143618118866232	0.9482256591237624	0.9142755317637585	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.018826840314084214	0.01874896915860469	-7.787115547952528e-05	0.6932486851417542	0.6932486851417541	-1.1102230246251565e-16	0.001691203433399423	False	False	True	True	True	-1000000000.0
29	25	pert=9|dose=1|cell=2	9	cell_line_2	0.005	preserved_correct	True	True	True	1.0	1.0	0.0	0.011984780386250726	0.04035391399069155	0.04038703058887072	3.311659817917256e-05	0.9656156053581179	0.9252616913674263	0.9655871486127635	0.9252001180238928	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.07427337796910949	0.07423110600795646	-4.227196115302867e-05	0.8063418668272644	0.8063418668272645	1.1102230246251565e-16	0.0013168437187707541	False	False	True	True	True	-1000000000.0
29	26	pert=9|dose=1|cell=2	9	cell_line_2	0.005	preserved_correct	True	True	True	1.0	1.0	0.0	0.024820571383727286	0.035197510262029774	0.035215768352936716	1.825809090694186e-05	0.9537218571217597	0.91852434685973	0.9537061862342584	0.9184904178813217	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.15378308227428072	0.15376741138677918	-1.5670887501539887e-05	0.8342772814069227	0.8342772814069228	1.1102230246251565e-16	0.0011172443583122227	False	False	True	True	True	-1000000000.0
