seed	loss	transition_loss	rna_to_image_loss	image_to_rna_loss	target_anchor_loss	source_anchor_loss	transition_anchor_loss	pca_delta_direction_loss	teacher_delta_direction_loss	source_improvement_hinge	action_negative_loss	magnitude_loss	variance_loss	delta_variance_loss	relational_loss	target_anchor_cosine	source_anchor_cosine	transition_anchor_cosine	delta_cosine_train	active_delta_std_dims	steps	device_used
37	122578.5390625	0.3376591205596924	0.0291933361440897	0.051959745585918427	132718.4375	8937.5078125	132722.546875	1.0016605854034424	0.512999415397644	0.05370934307575226	0.10369110852479935	6.631887435913086	0.019658740609884262	0.0	0.20546524226665497	0.8893307447433472	0.942527174949646	0.9209903478622437	-0.0016606100834906101	24.0	120.0	cuda
38	120566.296875	0.3629390597343445	0.032844677567481995	0.039312899112701416	130489.109375	8931.9951171875	130486.765625	0.9858648777008057	0.37047553062438965	0.00825281348079443	0.049593813717365265	6.340531826019287	0.031291037797927856	0.0	0.23644444346427917	0.7907069325447083	0.8982466459274292	0.9128432273864746	0.01413510087877512	24.0	120.0	cuda
39	219891.34375	0.434980571269989	0.049339938908815384	0.17232400178909302	240885.609375	8926.6328125	240833.359375	0.9008188843727112	0.31324416399002075	0.008715617470443249	0.04467558488249779	6.324346542358398	0.0	0.0	0.27555301785469055	0.7562726736068726	0.9039647579193115	0.8873482942581177	0.09918110072612762	24.0	120.0	cuda
