heldout_perturbation_id	seed	candidate	alpha	rows	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_fold_floor	delta_cosine_gap_vs_fold_floor	recall_gap_vs_fold_floor
1	1	pooled_environment_centered_ridge	0.0	9	0.03400944060506556	0.45962470312726666	0.8888888888888888	1.0	6.1726979671610485	0.6578173999664902	0.03400944060506556	0.45962470312726666	0.8888888888888888	0.0	0.0	0.0
1	1	pooled_environment_centered_ridge	0.025	9	0.034024256992651436	0.4596789057089854	0.8888888888888888	1.0	6.168325367101851	0.6530872058754205	0.03400944060506556	0.45962470312726666	0.8888888888888888	1.4816387585873947e-05	5.4202581718731935e-05	0.0
1	1	pooled_environment_centered_ridge	0.05	9	0.034027150236985965	0.4596650325172532	0.8888888888888888	1.0	6.163923003717146	0.648476112312091	0.03400944060506556	0.45962470312726666	0.8888888888888888	1.770963192040259e-05	4.032938998654867e-05	0.0
1	1	pooled_environment_centered_ridge	0.075	9	0.03401809964147118	0.4595799076314453	0.8888888888888888	1.0	6.159490548312001	0.6439871079283704	0.03400944060506556	0.45962470312726666	0.8888888888888888	8.659036405615772e-06	-4.4795495821370324e-05	0.0
1	1	pooled_environment_centered_ridge	0.1	9	0.033997086460170696	0.4594202982041071	0.8888888888888888	1.0	6.155029338398276	0.6396231994120873	0.03400944060506556	0.45962470312726666	0.8888888888888888	-1.2354144894866081e-05	-0.00020440492315954017	0.0
1	1	pooled_environment_centered_ridge	0.15	9	0.03391910716317564	0.45886446179556856	0.8888888888888888	1.0	6.146036768290192	0.631282749336516	0.03400944060506556	0.45962470312726666	0.8888888888888888	-9.033344188992543e-05	-0.0007602413316981083	0.0
1	1	pooled_environment_centered_ridge	0.2	9	0.033793101708349295	0.4579708718713876	0.8888888888888888	1.0	6.13700477565435	0.6234789310512556	0.03400944060506556	0.45962470312726666	0.8888888888888888	-0.00021633889671626716	-0.0016538312558790902	0.0
1	1	pooled_environment_centered_ridge	0.35	9	0.03312629775893689	0.45299598068838937	0.8888888888888888	1.0	6.11110587930089	0.603525245510601	0.03400944060506556	0.45962470312726666	0.8888888888888888	-0.0008831428461286706	-0.006628722438877299	0.0
1	1	pooled_environment_centered_ridge	0.5	9	0.032026323721122435	0.44405486660206706	0.8888888888888888	1.0	6.092593744024332	0.5892278917184308	0.03400944060506556	0.45962470312726666	0.8888888888888888	-0.001983116883943127	-0.01556983652519961	0.0
1	1	pooled_environment_centered_ridge	0.75	9	0.029237395746820098	0.4191390222664557	0.8888888888888888	1.0	6.099162711375319	0.5792950442258625	0.03400944060506556	0.45962470312726666	0.8888888888888888	-0.004772044858245464	-0.040485680860810946	0.0
1	1	pooled_environment_centered_ridge	1.0	9	0.025277334683422907	0.3825465344458225	0.6666666666666666	1.0	6.145673072602131	0.5876939459897661	0.03400944060506556	0.45962470312726666	0.8888888888888888	-0.008732105921642655	-0.07707816868144418	-0.2222222222222222
1	2	pooled_source_only_ridge	0.0	9	0.010444315613137016	0.49028030999024924	1.0	1.0	5.528902562430008	0.9655505889812779	0.010444315613137016	0.49028030999024924	1.0	0.0	0.0	0.0
1	2	pooled_source_only_ridge	0.025	9	0.010772470108561317	0.492808909211207	1.0	1.0	5.535890027214547	0.9580750329070522	0.010444315613137016	0.49028030999024924	1.0	0.0003281544954243012	0.0025285992209577723	0.0
1	2	pooled_source_only_ridge	0.05	9	0.01109084760510215	0.49530526197225555	1.0	1.0	5.5431768226952745	0.9507515847815023	0.010444315613137016	0.49028030999024924	1.0	0.0006465319919651338	0.005024951982006309	0.0
1	2	pooled_source_only_ridge	0.075	9	0.011399410836198776	0.4977663384402962	1.0	1.0	5.550706282405201	0.9435835562334359	0.010444315613137016	0.49028030999024924	1.0	0.0009550952230617596	0.007486028450046978	0.0
1	2	pooled_source_only_ridge	0.1	9	0.01169812372691317	0.5001890034871752	1.0	1.0	5.558427307837157	0.9365742968129732	0.010444315613137016	0.49028030999024924	1.0	0.0012538081137761538	0.009908693496925969	0.0
