seed	action_variant	action_dim	selected_residual_scale	floor_transition_improvement	floor_delta_cosine	floor_recall_at_1	floor_delta_rank	floor_magnitude_ratio	selected_transition_improvement	selected_delta_cosine	selected_recall_at_1	selected_delta_rank	selected_magnitude_ratio	selected_gap_transition	selected_gap_delta_cosine	selected_gap_recall	train_small_cap_selected_gap_transition	train_small_cap_selected_gap_delta_cosine	train_small_cap_selected_gap_recall	train_small_cap_selected_train_broken_count_diagnostic_only	retrieval_broken_count	retrieval_repaired_count	retrieval_mean_margin_change	floor_init_error	identity_violation	leakage_flag	cache_status	cache_dir
0	program_action_only	8	0.05	-0.01154435683718035	0.3292559025001556	0.5555555555555556	9.952470696636881	0.9224895024225522	-0.011695605886856076	0.32766806309177077	0.5555555555555556	9.971758172595553	0.9226550673164817	-0.0001512490496757262	-0.0015878394083848058	0.0	0.0009171908873782664	0.006923573711301145	0.0	1.0	0.0	0.0	1.5236181259602754e-05	1.04135579152842e-07	0.0	0.0	current_phase4_cache	outputs/autoresearch_bioflow_jepa_phase4/delta_operator_audit
1	program_action_only	8	0.05	0.009454733618749748	0.4631352187334461	0.2962962962962963	9.451385970398876	1.0013584368144	0.009549912470845492	0.46542143880795844	0.2962962962962963	9.486908890122058	1.0012985586981857	9.517885209574424e-05	0.002286220074512346	0.0	0.0007420084951158673	0.008285045575921468	0.02777777777777779	0.0	0.0	0.0	8.887863029755289e-05	1.8039026983968087e-07	0.0	0.0	loaded	outputs/autoresearch_total_autonomy_bioguard_wm_jepa/experiments/G001_fresh_synthetic_seed_cache/seed1_latent_cache
2	program_action_only	8	0.05	0.01120565457539862	0.4425943992700854	0.2962962962962963	9.623590952467676	0.6622864108281882	0.011226729829839176	0.4436900381096994	0.2962962962962963	9.641135972124998	0.665038552363393	2.1075254440556038e-05	0.0010956388396139993	0.0	0.0006194008952227145	0.008059679441003942	0.0	0.0	0.0	0.0	0.00014362416959616902	9.697785539886095e-08	0.0	0.0	loaded	outputs/autoresearch_total_autonomy_bioguard_wm_jepa/experiments/G002_multi_seed_source_state_stability/seed2_latent_cache
3	program_action_only	8	0.05	-0.012583759247016761	0.38005175470258196	0.2222222222222222	9.757981569174884	1.0832149651409733	-0.012496201542919761	0.3813431483228608	0.2222222222222222	9.791334907945286	1.082017116712991	8.755770409699971e-05	0.0012913936202788578	0.0	0.0005862687299592467	0.009132784021419815	0.01388888888888884	0.0	0.0	0.0	8.21686601675171e-05	9.340620965581081e-08	0.0	0.0	loaded	outputs/autoresearch_total_autonomy_bioguard_wm_jepa/experiments/G002_multi_seed_source_state_stability/seed3_latent_cache
4	program_action_only	8	0.05	0.015389821734013183	0.45646552013819486	0.4074074074074074	10.838354956997012	0.8129889359041729	0.015691597748490518	0.45835549921934937	0.4444444444444444	10.870068349655106	0.81738437011751	0.0003017760144773344	0.0018899790811545136	0.037037037037037035	0.0016476093530247427	0.014380885793877196	0.04166666666666663	1.0	0.0	1.0	-6.476790103772647e-05	1.0444234467554825e-07	0.0	0.0	loaded	outputs/autoresearch_total_autonomy_bioguard_wm_jepa/experiments/G002_multi_seed_fresh_cache_replication/seed4_latent_cache
