seed	residual_scale	residual_gate	calibration_status	cv_lcb_transition_gap	cv_lcb_delta_cosine_gap	cv_lcb_recall_gap	mean_transition_gap	mean_recall_gap	action_negative_gap	train_raw_transition_improvement	train_raw_delta_cosine	train_raw_recall_at_1	train_raw_delta_rank	train_calibrated_transition_improvement	train_calibrated_delta_cosine	train_calibrated_recall_at_1	train_calibrated_delta_rank	train_calibrated_magnitude_ratio
37	0.01	1.0	CALIBRATION_SELECTED_SMALL_CAP_CONTINUOUS_RESIDUAL	0.00098809040623693	0.1420791056585924	0.0	0.023560359994140724	0.0	0.0	0.06483671334482888	-0.7655455671321536	0.0	9.678005661281368	0.024478256910131734	0.2513318651453029	0.0006807351940095302	1.18176335308938	0.024221017091498848
38	0.01	1.0	CALIBRATION_SELECTED_SMALL_CAP_CONTINUOUS_RESIDUAL	-0.00467485793168624	0.2802071782338501	0.0	0.011468761145635008	0.0	0.0	0.05701760667178593	-0.7660885683644566	0.0	8.860809959307574	0.014490174423592036	0.323796356905538	0.0006807351940095302	1.1849481210699677	0.0272198151603475
39	0.01	1.0	CALIBRATION_SELECTED_SMALL_CAP_CONTINUOUS_RESIDUAL	0.017133356614283002	0.05059083529359332	-0.0006539509536784741	0.01861654423925313	0.0006811989100817438	0.0	0.07212682037790356	-0.7659909906220633	0.0013614703880190605	9.457771180969132	0.023887027911305297	0.21059310776030582	0.0006807351940095302	1.1989848547192012	0.02546110256067942
