split_seed	baseline	subset	condition	condition_label	perturbation_ids	pearson_delta_all	pearson_delta_de20	top20_de_overlap	mse_delta_all	mse_delta_de20	mse_expression_all	mse_expression_de20	direction_accuracy_de20	pred_delta_l2	true_delta_l2	de20_count
1	B2_additive_bounded_interaction_mlp	all_test	LYL1+IER5L	double	LYL1+IER5L	0.8702472718248948	0.9405566980942607	0.45	0.001601031981408596	0.05938955023884773	0.001601031981408596	0.05938955023884773	1.0	5.725411415100098	5.275752544403076	20
1	B2_additive_bounded_interaction_mlp	all_test	MAPK1+PRTG	double	MAPK1+PRTG	0.817163122633911	0.9246399138645456	0.5	0.0020447573624551296	0.04330865293741226	0.0020447575952857733	0.04330865293741226	1.0	5.446794033050537	3.7609143257141113	20
1	B2_additive_bounded_interaction_mlp	all_test	SAMD1+ZBTB1	double	SAMD1+ZBTB1	0.9504800962742092	0.9892420160135249	0.7	0.001207706518471241	0.0442197360098362	0.001207706518471241	0.0442197360098362	1.0	7.591346740722656	6.482353687286377	20
1	B2_additive_bounded_interaction_mlp	all_test	TBX3+TBX2	double	TBX3+TBX2	0.9670777390948635	0.9954558905445613	0.65	0.0011265999637544155	0.0642813891172409	0.0011265999637544155	0.0642813891172409	1.0	7.114367485046387	5.335824966430664	20
1	B2_additive_bounded_interaction_mlp	all_test	UBASH3B+PTPN9	double	UBASH3B+PTPN9	0.9372125480105885	0.987163975631623	0.65	0.0007194401696324348	0.034295812249183655	0.0007194401696324348	0.034295808523893356	1.0	4.812564373016357	5.411447525024414	20
1	B2_additive_bounded_interaction_mlp	all_test	ZC3HAV1+CEBPE	double	ZC3HAV1+CEBPE	0.9117215155342656	0.9890141918618598	0.7	0.0009063328616321087	0.03413219004869461	0.0009063329198397696	0.03413219004869461	1.0	4.490078449249268	3.0097973346710205	20
1	B2_additive_bounded_interaction_mlp	all_test	ZC3HAV1+HOXC13	double	ZC3HAV1+HOXC13	0.8934808058425405	0.9635832152835514	0.4	0.0011998884147033095	0.018610220402479172	0.0011998884147033095	0.018610220402479172	1.0	5.121542930603027	3.700695753097534	20
1	B2_additive_bounded_interaction_mlp	all_test	DUSP9+ctrl	single	DUSP9	0.09251329113266996	0.6506399488194506	0.15	0.005899729207158089	0.7406240105628967	0.005899729207158089	0.7406240105628967	0.8	0.11053697764873505	5.464611053466797	20
1	B2_additive_bounded_interaction_mlp	all_test	BCORL1+ctrl	single	BCORL1	-0.14351984466288753	-0.2789012656368757	0.0	0.000697168696206063	0.09078894555568695	0.000697168696206063	0.09078894555568695	0.4	0.1439310759305954	1.849361538887024	20
1	B2_additive_bounded_interaction_mlp	all_test	CBL+ctrl	single	CBL	-0.1550189768027108	-0.18154276587733859	0.15	0.0019436967559158802	0.247221902012825	0.0019436967559158802	0.247221902012825	0.35	0.31755948066711426	3.067096471786499	20
1	B2_additive_bounded_interaction_mlp	all_test	ctrl+SET	single	SET	0.15357931642596567	0.13727473353137762	0.05	0.005055251065641642	0.45901671051979065	0.005055251065641642	0.45901671051979065	0.4	0.9169401526451111	5.109107494354248	20
1	B2_additive_bounded_interaction_mlp	all_test	COL2A1+ctrl	single	COL2A1	-0.010197231854199577	0.21145194988491098	0.1	0.004852185491472483	0.5700396299362183	0.004852185491472483	0.5700396299362183	0.7	0.28411898016929626	4.937201976776123	20
1	B2_additive_bounded_interaction_mlp	all_test	RHOXF2BB+ctrl	single	RHOXF2BB	0.05753462631074539	0.3702143483284996	0.05	0.004973138216882944	0.5053210854530334	0.004973138216882944	0.5053210854530334	0.6	0.09688416868448257	5.013664722442627	20
1	B2_additive_bounded_interaction_mlp	all_test	POU3F2+ctrl	single	POU3F2	0.006932934268377621	0.06283523115968939	0.05	0.0016389470547437668	0.1451103687286377	0.0016389470547437668	0.1451103836297989	0.5	0.1311747431755066	2.873244285583496	20
1	B2_additive_bounded_interaction_mlp	all_test	CELF2+ctrl	single	CELF2	-0.22520971073023668	-0.335176663505658	0.05	0.0012831449275836349	0.13704627752304077	0.0012831449275836349	0.13704627752304077	0.2	0.16563943028450012	2.5014138221740723	20
1	B2_additive_bounded_interaction_mlp	all_test	CDKN1A+ctrl	single	CDKN1A	-0.14470997373805083	-0.17204560340900638	0.05	0.0031468344386667013	0.2991028428077698	0.0031468344386667013	0.2991028428077698	0.4	0.09893270581960678	3.9689531326293945	20
