seed	loss	transition_loss	rna_to_image_loss	image_to_rna_loss	target_anchor_loss	source_anchor_loss	transition_anchor_loss	pca_delta_direction_loss	teacher_delta_direction_loss	source_improvement_hinge	action_negative_loss	magnitude_loss	variance_loss	delta_variance_loss	relational_loss	target_anchor_cosine	source_anchor_cosine	transition_anchor_cosine	delta_cosine_train	active_delta_std_dims	steps	device_used
37	0.6263678669929504	0.28875231742858887	0.011310371570289135	0.016159482300281525	0.014798158779740334	0.0014269215753301978	0.29494938254356384	0.2354201078414917	0.2210155725479126	0.002063723746687174	0.003328300779685378	0.2840007543563843	0.0	0.0	0.12026140838861465	0.9902878403663635	0.9989580512046814	0.7277635335922241	0.7645798921585083	18.0	600.0	cuda
38	0.6435497999191284	0.28958266973495483	0.009021926671266556	0.024535249918699265	0.012469533830881119	0.0028966194950044155	0.29057297110557556	0.24950647354125977	0.23747646808624268	0.012463596649467945	0.004715451505035162	0.2417445182800293	0.0012228687992319465	0.0	0.1388537436723709	0.9917212724685669	0.9975749850273132	0.7307103872299194	0.7504935264587402	18.0	600.0	cuda
39	0.4630280137062073	0.20212222635746002	0.008434363640844822	0.019646208733320236	0.012932796031236649	0.002952008042484522	0.20480425655841827	0.17445695400238037	0.17241030931472778	0.015842925757169724	0.012330541387200356	0.3132515251636505	0.0	0.0	0.08110985159873962	0.9919693470001221	0.9974839687347412	0.8133570551872253	0.8255430459976196	18.0	600.0	cuda
