seed	selected_transition_improvement	selected_delta_cosine	selected_recall_at_1	selected_delta_rank	selected_magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_recall_at_1	floor_delta_rank	direct_transition_improvement	direct_delta_cosine	direct_recall_at_1	direct_delta_rank	selected_gap_transition	selected_gap_delta_cosine	selected_gap_recall	selected_action_negative_gap	rowwise_active_fraction	rowwise_selected_base_scale	rowwise_effective_scale	rowwise_risk_score_mean	rna_to_image_recall_at_1	image_to_rna_recall_at_1	target_effective_rank	image_target_effective_rank	floor_init_error	identity_violation	leakage_flag	train_rowwise_selected_scale	train_rowwise_selected_threshold	train_rowwise_selected_active_fraction	train_rowwise_selected_unsafe_count	train_rowwise_floor_transition	train_rowwise_floor_delta_cosine	train_rowwise_floor_recall_at_1	train_rowwise_selected_transition	train_rowwise_selected_delta_cosine	train_rowwise_selected_recall_at_1	train_rowwise_selected_gap_transition	train_rowwise_selected_gap_delta_cosine	train_rowwise_selected_gap_recall	train_rowwise_selected_near_tie_erosions	train_rowwise_selected_near_tie_flips	train_rowwise_selected_broken_count	retrieval_row_count	retrieval_broken_count	retrieval_repaired_count	retrieval_preserved_correct_count	retrieval_still_wrong_count	retrieval_broken_near_tie_fraction	retrieval_broken_mean_floor_margin	retrieval_broken_mean_selected_margin	retrieval_broken_mean_margin_change	retrieval_broken_mean_transition_gain_change	retrieval_broken_mean_delta_cosine_change	retrieval_mean_floor_margin	retrieval_mean_selected_margin	retrieval_mean_margin_change	retrieval_mean_rank_change	retrieval_mean_residual_norm	retrieval_selected_median_rank	retrieval_floor_median_rank	selected_residual_scale
28	0.18857888419500113	0.8422918632299427	0.9259259259259259	7.084188119743561	1.059784693697954	0.18848469460665807	0.8422918632299427	0.9259259259259259	7.058878943632644	0.18531034797424428	0.8422918632299427	0.9259259259259259	7.2790196063492685	9.418958834306324e-05	0.0	0.0	0.0054100771923365765	0.7777777777777778	0.05	0.03888888888888889	-2.5643648474239447	0.7407407407407407	0.8888888888888888	5.872559468235009	6.224032225786769	9.857986125183515e-07	0.0	0.0	0.05	-1.2361793588520102	0.75	8.0	0.23910354637936365	0.9076649095189219	0.5	0.23957477238522357	0.9076649095189219	0.5	0.0004712260058599149	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08849356006626322	0.08933112825161958	0.0008375681853563542	0.0	0.010707773875673987	1.0	1.0	0.03888888888888889
29	0.19687179458428025	0.8769252341740983	0.9629629629629629	7.720799821477452	1.0527460152839756	0.196892228791572	0.8769252341740983	0.9629629629629629	7.7192407173952065	0.19218003329039057	0.8769252341740983	0.9629629629629629	7.872463815082876	-2.0434207291752937e-05	0.0	0.0	0.023793045725654882	1.0	0.005	0.005	-1000000000.0	0.8888888888888888	1.0	7.092134698669331	7.639965566300302	6.372616065952741e-07	0.0	0.0	0.005	-1000000000.0	1.0	0.0	0.3050203564078372	0.9428212943627869	0.5	0.3050408825751836	0.9428212943627867	0.5	2.0526167346379687e-05	-2.220446049250313e-16	0.0	0.0	0.0	0.0	27.0	0.0	0.0	26.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08122094993942611	0.08124882263305314	2.787269362704138e-05	0.0	0.0010820896042418422	1.0	1.0	0.005
30	0.6711463611207011	0.940101665298251	0.8148148148148148	5.362626280199773	1.0186432651743784	0.6711528382083318	0.940101665298251	0.8148148148148148	5.36113727153872	0.6706635443830214	0.940101665298251	0.8518518518518519	5.432451258768079	-6.477087630685219e-06	0.0	0.0	0.04079058394204471	0.8888888888888888	0.05	0.044444444444444446	-3.3317480910992905	0.7407407407407407	0.5925925925925926	7.0536510929067875	8.216765437097184	1.8576701652506244e-06	0.0	0.0	0.05	-0.6684535483672727	0.8888888888888888	2.0	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.7229102926275418	0.9636009597259443	0.4583333333333333	1.0529346176957333e-05	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	22.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1219106007170038	0.1219185711076973	7.970390693515752e-06	0.0	0.0016413941641833104	1.0	1.0	0.044444444444444446
