label	latent_space	effective_rank	mean_norm	std_norm	cell_line_eta_squared	batch_eta_squared	perturbation_eta_squared	cell_line_centroid_accuracy	batch_centroid_accuracy	perturbation_centroid_accuracy	same_cell_pairwise_cosine_gap	top_third_same_cell_line_purity	top_third_same_cell_line_coverage
current_seed	z_bio_teacher	11.570101762540794	1.0000000043918869	3.109338650845292e-08	0.475188825429557	0.05839939388643748	0.034381279125550175	0.9583333333333334	0.5138888888888888	0.2916666666666667	0.07017643459211187	0.7156819517930629	0.7156819517930629
current_seed	z_bio_online	9.94768361457328	1.0000000015050585	3.026665155010932e-08	0.7379454050801717	0.024182785609351172	0.020713456526443793	1.0	0.4305555555555556	0.16666666666666666	0.07593273657434951	0.9112286890064667	0.9112286890064668
current_seed	z_tech_teacher	4.7107663093755	1.685742698356758	0.17793341189020506	0.5425336156181235	0.028304157928957102	0.03830534980972466	0.875	0.4722222222222222	0.19444444444444445	0.0507831633232152	0.6976778365667256	0.6976778365667254
current_seed	z_bio_plus_z_tech	14.261229670454362	1.4142135623730954	2.9021946219117546e-16	0.507484591122722	0.04804524768228033	0.032201316760327794	0.9861111111111112	0.5138888888888888	0.2916666666666667	0.06047979895766342	0.7529394473838918	0.7529394473838918
