cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.75	0.0	1000000000.0	True	0.0	0	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-1000000000.000001	True	0.0	0	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-1000000000.0	True	1.0	0	0.6301802657461061	0.9715694758314916	0.5	2.5942638166798204e-05	4.16346856084715e-05	0.0	0.0	0.0	0.0
0.75	0.005	-999999999.999999	True	1.0	0	0.6301802657461061	0.9715694758314916	0.5	2.5942638166798204e-05	4.16346856084715e-05	0.0	0.0	0.0	0.0
0.75	0.01	-6.263134708209556	True	0.0	1	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.01	-6.263133708209556	True	0.027777777777777776	1	0.6301557976816059	0.9715326502655883	0.5	1.4745736666155196e-06	4.809119705240228e-06	0.0	0.0	0.0	0.0
0.75	0.01	-5.7717808917758395	True	0.05555555555555555	1	0.630157751831113	0.9715375110867208	0.5	3.4287231737151203e-06	9.669940837730984e-06	0.0	0.0	0.0	0.0
0.75	0.01	-5.465766156811041	True	0.1111111111111111	1	0.6301595125279145	0.9715423652126444	0.5	5.189419975182297e-06	1.4524066761278931e-05	0.0	0.0	0.0	0.0
0.75	0.01	-5.078360111776127	True	0.16666666666666666	1	0.6301638939503016	0.9715487163418884	0.5	9.57084236230532e-06	2.087519600535437e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.945443505482594	True	0.2222222222222222	1	0.6301669895708392	0.9715565826227603	0.5	1.2666462899879605e-05	2.8741476877258698e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.933533037684237	True	0.25	1	0.6301688718929149	0.9715600661157082	0.5	1.4548784975643159e-05	3.222496982513423e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.897886289962688	True	0.3055555555555556	1	0.6301702448125062	0.9715675123431795	0.5	1.5921704566879136e-05	3.9671197296420324e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.667308798915998	True	0.3611111111111111	1	0.6301718722263568	0.9715699248957796	0.5	1.754911841755913e-05	4.208374989655983e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.433987605631724	True	0.4166666666666667	1	0.6301733943164342	0.9715737182640348	0.5	1.907120849486965e-05	4.5877118151738117e-05	0.0	0.0	0.0	0.0
0.75	0.01	-4.076719004337862	True	0.4444444444444444	1	0.6301741553777122	0.9715747826191874	0.5	1.9832269772868116e-05	4.69414733043072e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.92662538463323	True	0.5	1	0.6301768126983627	0.9715777270601548	0.5	2.248959042339127e-05	4.988591427168565e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.899049085099163	True	0.5555555555555556	1	0.6301789442145999	0.9715791303790545	0.5	2.4621106660571712e-05	5.128923317143652e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.737758459746281	True	0.6111111111111112	1	0.6301814944872706	0.9715817872283802	0.5	2.717137933128111e-05	5.394608249709165e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.400941440372271	True	0.6666666666666666	1	0.6301847917747039	0.971588405799607	0.5	3.04686667645937e-05	6.0564653723949036e-05	0.0	0.0	0.0	0.0
0.75	0.01	-3.1006514046103644	True	0.6944444444444444	1	0.6301851253270874	0.9715933206200691	0.5	3.080221914808501e-05	6.54794741860032e-05	0.0	0.0	0.0	0.0
0.75	0.01	-2.61545892548259	True	0.75	1	0.6301912514861493	0.9715993604514259	0.5	3.692837821001049e-05	7.151930554283314e-05	0.0	0.0	0.0	0.0
0.75	0.01	-2.51032797782309	True	0.8055555555555556	1	0.6301937881843036	0.9716012915647823	0.5	3.946507636432006e-05	7.345041889916804e-05	0.0	0.0	0.0	0.0
0.75	0.01	-2.390197097640503	True	0.8611111111111112	1	0.6301961169990681	0.9716029756488331	0.5	4.179389112879406e-05	7.51345029500472e-05	0.0	0.0	0.0	0.0
0.75	0.01	-2.027830963677791	True	0.8888888888888888	1	0.6301975061394486	0.9716036352670502	0.5	4.3183031509297365e-05	7.579412116709427e-05	0.0	0.0	0.0	0.0
0.75	0.01	-1.4177239100307348	True	0.9444444444444444	1	0.6301994443892163	0.9716074659039585	0.5	4.5121281276983005e-05	7.962475807543612e-05	0.0	0.0	0.0	0.0
0.75	0.01	0.0	False	1.0	1	0.6302061494646678	0.9716110446854529	0.5	5.182635672851266e-05	8.320353956980941e-05	0.0	0.0	1.0	0.0
0.75	0.01	1e-06	False	1.0	1	0.6302061494646678	0.9716110446854529	0.5	5.182635672851266e-05	8.320353956980941e-05	0.0	0.0	1.0	0.0
0.75	0.0125	-6.263134708209556	True	0.0	1	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.0125	-6.263133708209556	True	0.027777777777777776	1	0.6301561656808309	0.9715338510820778	0.5	1.8425728915971717e-06	6.009936194706356e-06	0.0	0.0	0.0	0.0
