cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.0	0.0	1000000000.0	True	0.0	0	0.5155202099896266	0.9397846703089842	0.4305555555555556	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.005	-4.671014710900778	True	0.0	6	0.5155202099896266	0.9397846703089842	0.4305555555555556	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.005	-4.671013710900778	True	0.027777777777777776	6	0.5155223343667988	0.9397922649698869	0.4305555555555556	2.124377172285641e-06	7.594660902721095e-06	0.0	0.0	0.0	0.0
0.0	0.005	-4.095831087407346	True	0.05555555555555555	6	0.5155243553556954	0.9397991037610913	0.4305555555555556	4.1453660688528515e-06	1.4433452107165401e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.826845824858966	True	0.1111111111111111	6	0.5155356354166055	0.9398389382836057	0.4305555555555556	1.542542697896554e-05	5.4267974621491355e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.7286209457023416	True	0.16666666666666666	6	0.5155385485581588	0.9398446639148254	0.4305555555555556	1.833856853228344e-05	5.9993605841190956e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.6209426022431623	True	0.2222222222222222	6	0.5155425697565731	0.9398506192470708	0.4305555555555556	2.2359766946533632e-05	6.594893808664626e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.6023179638644747	True	0.25	6	0.5155444824143401	0.9398535914698292	0.4305555555555556	2.427242471358948e-05	6.892116084500355e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.3591511612634974	True	0.3055555555555556	6	0.5155570560049623	0.9398770038613509	0.4305555555555556	3.684601533571197e-05	9.233355236670793e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.284800718560256	True	0.3611111111111111	6	0.5155675557303971	0.9399120491959937	0.4305555555555556	4.734574077058795e-05	0.0001273788870095327	0.0	0.0	0.0	0.0
0.0	0.005	-3.055618247692439	True	0.4166666666666667	6	0.515575414543826	0.9399234646954215	0.4305555555555556	5.520455419949499e-05	0.00013879438643737974	0.0	0.0	0.0	0.0
0.0	0.005	-2.8249221805441103	True	0.4444444444444444	6	0.5155778607574413	0.9399285709744846	0.4305555555555556	5.7650767814720894e-05	0.00014390066550040714	0.0	0.0	0.0	0.0
0.0	0.005	-2.7343292456988593	True	0.5	6	0.5155913989671019	0.9399426831776613	0.4305555555555556	7.118897747537822e-05	0.0001580128686771154	0.0	0.0	0.0	0.0
0.0	0.005	-2.5457194637813045	True	0.5555555555555556	6	0.5155963581801564	0.9399524283541881	0.4305555555555556	7.614819052981225e-05	0.00016775804520396953	0.0	0.0	0.0	0.0
0.0	0.005	-2.4756169472756877	True	0.6111111111111112	6	0.515624003738433	0.9399916330544836	0.4305555555555556	0.00010379374880642445	0.0002069627454994727	0.0	0.0	0.0	0.0
0.0	0.005	-2.408841674634045	True	0.6666666666666666	6	0.5156316726576957	0.9400016114067533	0.4305555555555556	0.00011146266806916216	0.00021694109776915216	0.0	0.0	0.0	0.0
0.0	0.005	-2.207569787412943	True	0.6944444444444444	6	0.515634282931922	0.9400031295850447	0.4305555555555556	0.00011407294229548448	0.00021845927606056748	0.0	0.0	0.0	0.0
0.0	0.005	-2.046628621585416	True	0.75	6	0.515656488057815	0.9400305433331739	0.4305555555555556	0.00013627806818850008	0.00024587302418976886	0.0	0.0	0.0	0.0
0.0	0.005	-1.5938763826786244	True	0.8055555555555556	6	0.515662482541128	0.940042164171889	0.4305555555555556	0.00014227255150145446	0.0002574938629048562	0.0	0.0	0.0	0.0
0.0	0.005	0.0	False	1.0	6	0.515791485476008	0.9401337585562184	0.4305555555555556	0.00027127548638139487	0.0003490882472342305	0.0	0.0	3.0	0.0
0.0	0.005	1e-06	False	1.0	6	0.515791485476008	0.9401337585562184	0.4305555555555556	0.00027127548638139487	0.0003490882472342305	0.0	0.0	3.0	0.0
0.0	0.01	-4.43270949656034	True	0.0	11	0.5155202099896266	0.9397846703089842	0.4305555555555556	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	-4.43270849656034	True	0.027777777777777776	11	0.5155244525244108	0.9397998384966191	0.4305555555555556	4.242534784260066e-06	1.5168187634917452e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.7656215347734174	True	0.05555555555555555	11	0.5155284852238079	0.9398134904971351	0.4305555555555556	8.275234181343016e-06	2.8820188150979753e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.4851980027457423	True	0.1111111111111111	11	0.5155353968457536	0.9398272030604571	0.4305555555555556	1.518685612700299e-05	4.253275147292346e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.0033497918048266	True	0.16666666666666666	11	0.5155430205570407	0.9398380753801541	0.4305555555555556	2.2810567414155436e-05	5.340507116990967e-05	0.0	0.0	0.0	0.0
0.0	0.01	-2.8200015734663753	True	0.2222222222222222	11	0.5155487002819003	0.9398481665150256	0.4305555555555556	2.849029227369737e-05	6.349620604140238e-05	0.0	0.0	0.0	0.0
0.0	0.01	-2.6626958546812465	True	0.25	11	0.5155509553664976	0.9398510348523301	0.4305555555555556	3.074537687108858e-05	6.636454334596475e-05	0.0	0.0	0.0	0.0
0.0	0.01	-2.571614358295337	True	0.3055555555555556	11	0.5155863388283232	0.9398908419690609	0.4305555555555556	6.612883869661079e-05	0.00010617166007675927	0.0	0.0	0.0	0.0
0.0	0.01	-2.2772764714610725	True	0.3611111111111111	11	0.5155974550916205	0.9399005120069377	0.4305555555555556	7.724510199391688e-05	0.00011584169795353372	0.0	0.0	0.0	0.0
0.0	0.01	-2.247470427809767	True	0.4166666666666667	11	0.5156104988484578	0.939924265847622	0.4305555555555556	9.028885883122229e-05	0.0001395955386378489	0.0	0.0	0.0	0.0
0.0	0.01	-2.0280577231665795	True	0.4444444444444444	11	0.5156476820967478	0.9399680056721924	0.4305555555555556	0.00012747210712127366	0.00018333536320824795	0.0	0.0	0.0	0.0
0.0	0.01	-1.9921277240995212	True	0.5	11	0.5156767413282445	0.9400200117767908	0.4305555555555556	0.00015653133861792679	0.0002353414678066823	0.0	0.0	0.0	0.0
0.0	0.01	-1.9065181338556603	True	0.5555555555555556	11	0.5157005319950191	0.9401023963577306	0.4305555555555556	0.0001803220053925303	0.0003177260487464695	0.0	0.0	0.0	0.0
0.0	0.01	-1.8893205445867634	True	0.6111111111111112	11	0.5157154917281067	0.9401287688696939	0.4305555555555556	0.0001952817384801575	0.0003440985607097158	0.0	0.0	0.0	0.0
0.0	0.01	-1.6927203850531412	True	0.6666666666666666	11	0.5157237114653765	0.9401476196348563	0.4305555555555556	0.00020350147574998978	0.0003629493258721084	0.0	0.0	0.0	0.0
0.0	0.01	-0.30307024878278027	True	0.6944444444444444	11	0.5157342389529647	0.9401626645315417	0.4305555555555556	0.00021402896333810872	0.0003779942225575761	0.0	0.0	0.0	0.0
0.0	0.01	0.0	False	1.0	11	0.5160605920398604	0.9404806157428022	0.4305555555555556	0.0005403820502338785	0.0006959454338180127	0.0	0.0	6.0	0.0
0.0	0.01	1e-06	False	1.0	11	0.5160605920398604	0.9404806157428022	0.4305555555555556	0.0005403820502338785	0.0006959454338180127	0.0	0.0	6.0	0.0
0.0	0.0125	-2.628226690361414	True	0.0	13	0.5155202099896266	0.9397846703089842	0.4305555555555556	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0125	-2.628225690361414	True	0.027777777777777776	13	0.5155492494288898	0.939813232279591	0.4305555555555556	2.903943926324537e-05	2.856197060685517e-05	0.0	0.0	0.0	0.0
0.0	0.0125	-2.507278457976508	True	0.05555555555555555	13	0.5155643724133662	0.9398343346139993	0.4305555555555556	4.416242373961321e-05	4.9664305015184596e-05	0.0	0.0	0.0	0.0
0.0	0.0125	-2.3941058221131755	True	0.1111111111111111	13	0.5155747067503278	0.9398703305880881	0.4305555555555556	5.449676070123921e-05	8.566027910394958e-05	0.0	0.0	0.0	0.0
0.0	0.0125	-2.2641372873424657	True	0.16666666666666666	13	0.5155858492701335	0.9398805906419577	0.4305555555555556	6.563928050695722e-05	9.592033297356473e-05	0.0	0.0	0.0	0.0
0.0	0.0125	-2.2097519240711425	True	0.2222222222222222	13	0.5156048594164679	0.939912047471136	0.4305555555555556	8.464942684138776e-05	0.0001273771621518316	0.0	0.0	0.0	0.0
0.0	0.0125	-2.0370327113483335	True	0.25	13	0.5156512501295125	0.9399666546460629	0.4305555555555556	0.00013104013988596286	0.0001819843370787222	0.0	0.0	0.0	0.0
0.0	0.0125	-1.9942374080778407	True	0.3055555555555556	13	0.5156875146127429	0.940031544821022	0.4305555555555556	0.00016730462311631555	0.0002468745120378646	0.0	0.0	0.0	0.0
0.0	0.0125	-1.906534483632282	True	0.3611111111111111	13	0.5157172003543883	0.9401343355609438	0.4305555555555556	0.00019699036476172882	0.00034966525195967435	0.0	0.0	0.0	0.0
0.0	0.0125	-1.8893205445867634	True	0.4166666666666667	13	0.5157358732068946	0.9401672578492604	0.4305555555555556	0.00021566321726806947	0.00038258754027620245	0.0	0.0	0.0	0.0
0.0	0.0125	-1.7076566626106666	True	0.4444444444444444	13	0.5157390668836817	0.9401740371760899	0.4305555555555556	0.00021885689405509723	0.00038936686710577817	0.0	0.0	0.0	0.0
0.0	0.0125	-1.6858764124747903	True	0.5	13	0.5157493287165271	0.940197574337868	0.4305555555555556	0.0002291187269005679	0.0004129040288838315	0.0	0.0	0.0	0.0
0.0	0.0125	-1.463742453069147	True	0.5555555555555556	13	0.5157555012602106	0.9402096008467811	0.4305555555555556	0.0002352912705840815	0.00042493053779690815	0.0	0.0	0.0	0.0
0.0	0.0125	-0.8838746229436896	True	0.6111111111111112	13	0.5157641512552019	0.9402215861974121	0.4305555555555556	0.00024394126557536477	0.00043691588842798	0.0	0.0	0.0	0.0
0.0	0.0125	-0.0	False	1.0	13	0.516194334837549	0.9406532088186172	0.4305555555555556	0.0006741248479223971	0.0008685385096330878	0.0	0.0	8.0	0.0
0.0	0.0125	1e-06	False	1.0	13	0.516194334837549	0.9406532088186172	0.4305555555555556	0.0006741248479223971	0.0008685385096330878	0.0	0.0	8.0	0.0
0.0	0.025	-2.621463718830418	True	0.0	17	0.5155202099896266	0.9397846703089842	0.4305555555555556	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.025	-2.621462718830418	True	0.027777777777777776	17	0.5155502711085878	0.9398266441190128	0.4305555555555556	3.0061118961199895e-05	4.197381002868372e-05	0.0	0.0	0.0	0.0
0.0	0.025	-2.4101325109114753	True	0.05555555555555555	17	0.5155608305092764	0.9398644051075161	0.4305555555555556	4.062051964981439e-05	7.973479853196075e-05	0.0	0.0	0.0	0.0
0.0	0.025	-2.274295867095942	True	0.1111111111111111	17	0.5155800634156686	0.9399112229166978	0.4305555555555556	5.98534260420891e-05	0.00012655260771365917	0.0	0.0	0.0	0.0
0.0	0.025	-2.070688917029911	True	0.16666666666666666	17	0.5156913336491095	0.9400710804841217	0.4305555555555556	0.00017112365948290797	0.0002864101751375303	0.0	0.0	0.0	0.0
0.0	0.025	-1.986853514153723	True	0.2222222222222222	17	0.5157164697198239	0.940112484645122	0.4305555555555556	0.00019625973019732346	0.0003278143361378216	0.0	0.0	0.0	0.0
0.0	0.025	-1.9100553899269457	True	0.25	17	0.5157740659796562	0.9401688983450663	0.4305555555555556	0.0002538559900296944	0.00038422803608217926	0.0	0.0	0.0	0.0
0.0	0.025	-1.9011414050459243	True	0.3055555555555556	17	0.5158436381102545	0.9403962175982383	0.4305555555555556	0.00032342812062791104	0.0006115472892541662	0.0	0.0	0.0	0.0
0.0	0.025	-1.8570948100188485	True	0.3611111111111111	17	0.5158740543133893	0.9404308896190877	0.4305555555555556	0.0003538443237627309	0.0006462193101035574	0.0	0.0	0.0	0.0
0.0	0.025	-1.7064734439349063	True	0.4166666666666667	17	0.5158887111905748	0.9404658945959304	0.4305555555555556	0.0003685012009482236	0.0006812242869462803	0.0	0.0	0.0	0.0
0.0	0.025	-1.6422212185142395	True	0.4444444444444444	17	0.5159008030768728	0.9404911884303667	0.4305555555555556	0.0003805930872462504	0.00070651812138256	0.0	0.0	0.0	0.0
0.0	0.025	-1.0256944370064287	True	0.5	17	0.5159130705069803	0.9405151103905192	0.4305555555555556	0.0003928605173537658	0.0007304400815349998	0.0	0.0	0.0	0.0
0.0	0.025	-0.0	False	1.0	17	0.5168549901341337	0.9415078375114861	0.4305555555555556	0.0013347801445071639	0.001723167202501985	0.0	0.0	12.0	0.0
0.0	0.025	1e-06	False	1.0	17	0.5168549901341337	0.9415078375114861	0.4305555555555556	0.0013347801445071639	0.001723167202501985	0.0	0.0	12.0	0.0
0.0	0.05	-2.621463718830418	True	0.0	24	0.5155202099896266	0.9397846703089842	0.4305555555555556	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.05	-2.621462718830418	True	0.027777777777777776	24	0.5155795916837549	0.9398676876817772	0.4305555555555556	5.938169412833538e-05	8.301737279303723e-05	0.0	0.0	0.0	0.0
0.0	0.05	-2.1502405968808462	True	0.05555555555555555	24	0.5156175953549259	0.9399686909813371	0.4305555555555556	9.738536529935171e-05	0.00018402067235290254	0.0	0.0	0.0	0.0
0.0	0.05	-1.9192097462930715	True	0.1111111111111111	24	0.5159111916279299	0.9402930788536443	0.4305555555555556	0.00039098163830331156	0.000508408544660166	0.0	0.0	0.0	0.0
0.0	0.05	-1.8570948100188485	True	0.16666666666666666	24	0.516034802777715	0.9406787667081721	0.4305555555555556	0.0005145927880884082	0.0008940963991879158	0.0	0.0	0.0	0.0
0.0	0.05	-1.6927203850531412	True	0.2222222222222222	24	0.516075082435946	0.9407713379233343	0.4305555555555556	0.0005548724463194654	0.0009866676143501785	0.0	0.0	0.0	0.0
0.0	0.05	-1.2222102654317644	True	0.25	24	0.5160925891349508	0.9408002660288138	0.4305555555555556	0.0005723791453242644	0.0010155957198296761	0.0	0.0	0.0	0.0
0.0	0.05	-1.1105970805155188	True	0.3055555555555556	24	0.5161656854514572	0.940929365699991	0.4305555555555556	0.0006454754618306913	0.0011446953910068114	0.0	0.0	0.0	0.0
0.0	0.05	0.0	False	1.0	24	0.5181364747228857	0.9431756034184752	0.4305555555555556	0.002616264733259155	0.0033909331094910122	0.0	0.0	18.0	0.0
0.0	0.05	1e-06	False	1.0	24	0.5181364747228857	0.9431756034184752	0.4305555555555556	0.002616264733259155	0.0033909331094910122	0.0	0.0	18.0	0.0
