cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.5	0.0	1000000000.0	True	0.0	0	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.005	-6.02212307679821	True	0.0	1	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.005	-6.02212207679821	True	0.027777777777777776	1	0.6301557976816059	0.9715326502655883	0.5	1.4745736666155196e-06	4.809119705240228e-06	0.0	0.0	0.0	0.0
0.5	0.005	-5.474161499483373	True	0.05555555555555555	1	0.6301569444414631	0.9715359743894258	0.5	2.621333523800118e-06	8.133243542762791e-06	0.0	0.0	0.0	0.0
0.5	0.005	-5.365403159747995	True	0.1111111111111111	1	0.6301595409929308	0.9715423653114471	0.5	5.2178849915263115e-06	1.4524165564022695e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.96717341551003	True	0.16666666666666666	1	0.6301609240284258	0.9715496849406345	0.5	6.600920486543593e-06	2.1843794751452705e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.919380796455256	True	0.2222222222222222	1	0.6301636888924824	0.971554835607007	0.5	9.36578454313608e-06	2.6994461123863722e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.704285649333983	True	0.25	1	0.6301644538750373	0.9715563205435175	0.5	1.013076709799332e-05	2.8479397634395553e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.691688032775192	True	0.3055555555555556	1	0.6301690439519577	0.9715623801965833	0.5	1.472084401843432e-05	3.4539050700166385e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.558073614090917	True	0.3611111111111111	1	0.6301727226021013	0.9715697381691911	0.5	1.8399494162046892e-05	4.189702330803513e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.2653982108712825	True	0.4166666666666667	1	0.6301739163204386	0.9715715296738221	0.5	1.9593212499335877e-05	4.368852793901201e-05	0.0	0.0	0.0	0.0
0.5	0.005	-4.102151770381416	True	0.4444444444444444	1	0.6301745303850803	0.971572036067388	0.5	2.0207277141026658e-05	4.419492150486981e-05	0.0	0.0	0.0	0.0
