cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.25	0.0	1000000000.0	True	0.0	0	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.25	0.005	-4.894356418489936	True	0.0	2	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.25	0.005	-4.894355418489936	True	0.027777777777777776	2	0.63015653342238	0.9715350513126109	0.5	2.210314440698191e-06	7.210166727777967e-06	0.0	0.0	0.0	0.0
0.25	0.005	-4.6063306583622845	True	0.05555555555555555	2	0.6301574539193888	0.9715373454646302	0.5	3.1308114495365302e-06	9.504318747133311e-06	0.0	0.0	0.0	0.0
0.25	0.005	-4.387222414696618	True	0.1111111111111111	2	0.6301600011887102	0.97154436162556	0.5	5.67808077089893e-06	1.6520479676929156e-05	0.0	0.0	0.0	0.0
0.25	0.005	-4.06762882333414	True	0.16666666666666666	2	0.6301617633400832	0.97154704756594	0.5	7.440232143940406e-06	1.920642005692752e-05	0.0	0.0	0.0	0.0
0.25	0.005	-4.017879741651649	True	0.2222222222222222	2	0.6301640077125542	0.9715526943406245	0.5	9.684604614923487e-06	2.4853194741436546e-05	0.0	0.0	0.0	0.0
0.25	0.005	-4.000095703916169	True	0.25	2	0.6301653633405435	0.9715616347082511	0.5	1.104023260423137e-05	3.3793562367989693e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.855297727095768	True	0.3055555555555556	2	0.63016744229583	0.9715646615159582	0.5	1.3119187890708872e-05	3.682037007513017e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.7110914191559545	True	0.3611111111111111	2	0.6301714302169172	0.9715778416481748	0.5	1.7107108977953978e-05	5.000050229175823e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.6184514465322084	True	0.4166666666666667	2	0.6301755570231242	0.9715867242125249	0.5	2.1233915184937224e-05	5.8883066641812754e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.4340979053870124	True	0.4444444444444444	2	0.630176938001438	0.9715933538601801	0.5	2.2614893498751343e-05	6.551271429700023e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.3885788108203707	True	0.5	2	0.6301848680076392	0.9716025637507099	0.5	3.054489969989138e-05	7.472260482677129e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.2032114973380166	True	0.5555555555555556	2	0.6301896095274337	0.9716098505217157	0.5	3.528641949446243e-05	8.200937583258128e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.157563691258633	True	0.6111111111111112	2	0.6301921005919235	0.9716130921459265	0.5	3.7777483984258176e-05	8.525100004341812e-05	0.0	0.0	0.0	0.0
0.25	0.005	-2.8983740187629063	True	0.6666666666666666	2	0.6301943528541941	0.9716154240522776	0.5	4.002974625483269e-05	8.758290639454547e-05	0.0	0.0	0.0	0.0
0.25	0.005	-2.7438531837382625	True	0.6944444444444444	2	0.6301959097499329	0.9716164131230435	0.5	4.158664199360729e-05	8.857197716038989e-05	0.0	0.0	0.0	0.0
0.25	0.005	-2.1725093329304954	True	0.75	2	0.6302018013083229	0.9716248596469873	0.5	4.747820038364381e-05	9.701850110421795e-05	0.0	0.0	0.0	0.0
0.25	0.005	-1.616408337967049	True	0.8055555555555556	2	0.6302069064934906	0.9716291349457519	0.5	5.258338555136355e-05	0.00010129379986878462	0.0	0.0	0.0	0.0
0.25	0.005	-1.4781828175167409	True	0.8611111111111112	2	0.6302149966523322	0.9716374075139045	0.5	6.06735443928752e-05	0.00010956636802139652	0.0	0.0	0.0	0.0
0.25	0.005	-1.0656196384442094	True	0.8888888888888888	2	0.6302162991833045	0.9716395111156901	0.5	6.197607536517769e-05	0.00011166996980704891	0.0	0.0	0.0	0.0
0.25	0.005	-0.5250142648449446	True	0.9444444444444444	2	0.6302213925665219	0.9716450881192328	0.5	6.70694585825915e-05	0.00011724697334969392	0.0	0.0	0.0	0.0
0.25	0.005	0.0	False	1.0	2	0.63023285198734	0.9716525996585816	0.5	7.852887940074105e-05	0.00012475851269855287	0.0	0.0	2.0	0.0
0.25	0.005	1e-06	False	1.0	2	0.63023285198734	0.9716525996585816	0.5	7.852887940074105e-05	0.00012475851269855287	0.0	0.0	2.0	0.0
0.25	0.01	-4.659845367158821	True	0.0	3	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
