cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.0	0.0	1000000000.0	True	0.0	0	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.005	-4.948071482262671	True	0.0	2	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.005	-4.948070482262671	True	0.027777777777777776	2	0.6301572681324519	0.9715374500146434	0.5	2.9450245125905994e-06	9.608868760335731e-06	0.0	0.0	0.0	0.0
0.0	0.005	-4.6552788049324905	True	0.05555555555555555	2	0.630158494916997	0.971540507748272	0.5	4.171809057762488e-06	1.2666602388966552e-05	0.0	0.0	0.0	0.0
0.0	0.005	-4.395460458831848	True	0.1111111111111111	2	0.6301618893016971	0.9715498575986155	0.5	7.566193757857498e-06	2.2016452732365188e-05	0.0	0.0	0.0	0.0
0.0	0.005	-4.085633406013469	True	0.16666666666666666	2	0.6301648806719068	0.9715573838725431	0.5	1.0557563967505956e-05	2.954272666000346e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.970788044858835	True	0.2222222222222222	2	0.6301678674502091	0.9715718057841074	0.5	1.354434226985557e-05	4.396463822431418e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.937748959855506	True	0.25	2	0.6301690902652592	0.9715728767533118	0.5	1.4767157319961477e-05	4.503560742874502e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.86334211924517	True	0.3055555555555556	2	0.6301718432000383	0.9715769106327445	0.5	1.7520092098988194e-05	4.906948686145274e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.6679273701481714	True	0.3611111111111111	2	0.6301767516424858	0.9715867754544879	0.5	2.2428534546481416e-05	5.893430860481885e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.4754948415755753	True	0.4166666666666667	2	0.6301883865030625	0.9716064641751253	0.5	3.4063395123240525e-05	7.862302924221964e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.439216637520362	True	0.4444444444444444	2	0.6301904852213764	0.9716162879927004	0.5	3.616211343715481e-05	8.844684681730275e-05	0.0	0.0	0.0	0.0
0.0	0.005	-3.3464980439572254	True	0.5	2	0.630195944131446	0.971633098902801	0.5	4.162102350668828e-05	0.00010525775691794248	0.0	0.0	0.0	0.0
0.0	0.005	-3.243766988926733	True	0.5555555555555556	2	0.6301998064082552	0.9716361232179322	0.5	4.54833003159516e-05	0.00010828207204915952	0.0	0.0	0.0	0.0
0.0	0.005	-3.18175147197685	True	0.6111111111111112	2	0.630204876223218	0.9716414451551825	0.5	5.0553115278684224e-05	0.00011360400929938397	0.0	0.0	0.0	0.0
0.0	0.005	-3.0244835542246706	True	0.6666666666666666	2	0.6302078258761485	0.9716445526933298	0.5	5.3502768209257034e-05	0.00011671154744674617	0.0	0.0	0.0	0.0
0.0	0.005	-2.7169218225973832	True	0.6944444444444444	2	0.6302098128368004	0.9716458705618566	0.5	5.548972886115777e-05	0.00011802941597349736	0.0	0.0	0.0	0.0
0.0	0.005	-2.1921231620068298	True	0.75	2	0.6302177038288563	0.9716571255626616	0.5	6.338072091705005e-05	0.00012928441677850788	0.0	0.0	0.0	0.0
0.0	0.005	-1.660895642701203	True	0.8055555555555556	2	0.6302245045231252	0.9716628224208558	0.5	7.018141518588816e-05	0.00013498127497268975	0.0	0.0	0.0	0.0
0.0	0.005	-1.4717320817605624	True	0.8611111111111112	2	0.6302353311169716	0.9716738460625396	0.5	8.100800903232397e-05	0.00014600491665650583	0.0	0.0	0.0	0.0
0.0	0.005	-1.2184589633199074	True	0.8888888888888888	2	0.6302371709152964	0.97167664906183	0.5	8.28478073571226e-05	0.00014880791594695797	0.0	0.0	0.0	0.0
0.0	0.005	-0.4632953762897045	True	0.9444444444444444	2	0.6302441465390838	0.9716840797698237	0.5	8.982343114449787e-05	0.00015623862394065213	0.0	0.0	0.0	0.0
0.0	0.005	0.0	False	1.0	2	0.6302590898646933	0.9716940887660227	0.5	0.00010476675675397118	0.00016624762013961458	0.0	0.0	2.0	0.0
0.0	0.005	1e-06	False	1.0	2	0.6302590898646933	0.9716940887660227	0.5	0.00010476675675397118	0.00016624762013961458	0.0	0.0	2.0	0.0
0.0	0.01	-4.521890848247087	True	0.0	5	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.01	-4.521889848247087	True	0.027777777777777776	5	0.6301565266784765	0.971533251134978	0.5	2.2035705372625003e-06	5.4099890949288465e-06	0.0	0.0	0.0	0.0
0.0	0.01	-4.261163796274357	True	0.05555555555555555	5	0.6301589758840319	0.971539357498027	0.5	4.6527760926284856e-06	1.1516352143914332e-05	0.0	0.0	0.0	0.0
0.0	0.01	-4.077957762279142	True	0.1111111111111111	5	0.6301649495979221	0.9715543879316308	0.5	1.0626489982845655e-05	2.6546785747760815e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.9400731857740485	True	0.16666666666666666	5	0.6301696003293813	0.9715615326111874	0.5	1.52772214420116e-05	3.369146530429745e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.9111182803820634	True	0.2222222222222222	5	0.6301750950119437	0.9715695851306355	0.5	2.0771904004401875e-05	4.174398475242924e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.4212493482148014	True	0.25	5	0.6301781308548261	0.9715738303870017	0.5	2.3807746886816972e-05	4.5989241118649105e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.2405174312955034	True	0.3055555555555556	5	0.6301858361112497	0.9715798632060171	0.5	3.151300331039053e-05	5.20220601339938e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.207051756248045	True	0.3611111111111111	5	0.6301959575579716	0.9715965697865205	0.5	4.163445003235733e-05	6.872864063744988e-05	0.0	0.0	0.0	0.0
0.0	0.01	-3.0336142088481863	True	0.4166666666666667	5	0.6302021293365342	0.9716053199314941	0.5	4.7806228594904354e-05	7.747878561104038e-05	0.0	0.0	0.0	0.0
0.0	0.01	-2.913254511041618	True	0.4444444444444444	5	0.6302063107786249	0.9716249012357129	0.5	5.1987670685593734e-05	9.706008982979242e-05	0.0	0.0	0.0	0.0
0.0	0.01	-2.8522176092679645	True	0.5	5	0.6302137624476656	0.9716662723228464	0.5	5.9439339726297113e-05	0.0001384311769633273	0.0	0.0	0.0	0.0
0.0	0.01	-2.8160088189683905	True	0.5555555555555556	5	0.6302235996979266	0.9716880802726524	0.5	6.927658998734376e-05	0.00016023912676932373	0.0	0.0	0.0	0.0
0.0	0.01	-2.756246456827061	True	0.6111111111111112	5	0.6302346371147639	0.9717081304579543	0.5	8.03140068246222e-05	0.00018028931207125787	0.0	0.0	0.0	0.0
