cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.25	0.0	1000000000.0	True	0.0	0	0.36081924528344056	0.9458177893591072	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.25	0.005	-4.962045579535369	True	0.0	2	0.36081924528344056	0.9458177893591072	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.25	0.005	-4.962044579535369	True	0.027777777777777776	2	0.36081946103952317	0.9458205732071406	0.4722222222222222	2.157560826110405e-07	2.7838480334274607e-06	0.0	0.0	0.0	0.0
0.25	0.005	-4.783056401860754	True	0.05555555555555555	2	0.3608205962291193	0.9458748326485834	0.4722222222222222	1.350945678713078e-06	5.704328947619963e-05	0.0	0.0	0.0	0.0
0.25	0.005	-4.592477635457818	True	0.1111111111111111	2	0.360822434661622	0.9458867525536383	0.4722222222222222	3.189378181445157e-06	6.89631945310909e-05	0.0	0.0	0.0	0.0
0.25	0.005	-4.452449905390412	True	0.16666666666666666	2	0.3608238952554652	0.9458913305821733	0.4722222222222222	4.649972024650673e-06	7.354122306613142e-05	0.0	0.0	0.0	0.0
0.25	0.005	-4.367458605542039	True	0.2222222222222222	2	0.3608253297217985	0.9458959675328482	0.4722222222222222	6.084438357922828e-06	7.817817374100589e-05	0.0	0.0	0.0	0.0
0.25	0.005	-4.165598657788607	True	0.25	2	0.36082588931144177	0.9459000933535135	0.4722222222222222	6.644028001212554e-06	8.230399440634084e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.867454350956372	True	0.3055555555555556	2	0.3608272608292651	0.9459051150889586	0.4722222222222222	8.015545824524573e-06	8.732572985137299e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.828873416588	True	0.3611111111111111	2	0.36083293967327473	0.9459115512290663	0.4722222222222222	1.3694389834173482e-05	9.376186995913027e-05	0.0	0.0	0.0	0.0
0.25	0.005	-3.3988798746850972	True	0.4166666666666667	2	0.36083574112309413	0.9459380493699183	0.4722222222222222	1.649583965357415e-05	0.00012026001081111293	0.0	0.0	0.0	0.0
0.25	0.005	-3.3456580854111237	True	0.4444444444444444	2	0.3608415916715492	0.9459438598286596	0.4722222222222222	2.234638810866274e-05	0.0001260704695523751	0.0	0.0	0.0	0.0
0.25	0.005	-3.2579754327822297	True	0.5	2	0.36084851458425465	0.9459552871844829	0.4722222222222222	2.926930081409429e-05	0.00013749782537564315	0.0	0.0	0.0	0.0
0.25	0.005	-3.2219642114279745	True	0.5555555555555556	2	0.36085131163058	0.9459732657749002	0.4722222222222222	3.206634713942558e-05	0.00015547641579294336	0.0	0.0	0.0	0.0
0.25	0.005	-3.193299951715391	True	0.6111111111111112	2	0.36086665209729074	0.9459869561137209	0.4722222222222222	4.740681385018153e-05	0.00016916675461364772	0.0	0.0	0.0	0.0
0.25	0.005	-3.1173074854579066	True	0.6666666666666666	2	0.36087130699236547	0.9459923657330798	0.4722222222222222	5.206170892491091e-05	0.00017457637397255699	0.0	0.0	0.0	0.0
0.25	0.005	-3.0307668339305365	True	0.6944444444444444	2	0.3608720279312689	0.9459994880666631	0.4722222222222222	5.2782647828319984e-05	0.00018169870755591067	0.0	0.0	0.0	0.0
0.25	0.005	-2.84293717534778	True	0.75	2	0.36088849026019343	0.9460146479909461	0.4722222222222222	6.924497675286911e-05	0.00019685863183893648	0.0	0.0	0.0	0.0
0.25	0.005	-2.8042272048434334	True	0.8055555555555556	2	0.3608931486166403	0.9460248360389417	0.4722222222222222	7.390333319973186e-05	0.00020704667983451053	0.0	0.0	0.0	0.0
0.25	0.005	-2.5383225866151484	True	0.8611111111111112	2	0.3609066990980718	0.9460595421516571	0.4722222222222222	8.745381463126645e-05	0.00024175279254989857	0.0	0.0	0.0	0.0
0.25	0.005	-2.1035074267974814	True	0.8888888888888888	2	0.3609123286626763	0.946066294164392	0.4722222222222222	9.308337923574772e-05	0.00024850480528482155	0.0	0.0	0.0	0.0
0.25	0.005	-0.32165300514301576	True	0.9444444444444444	2	0.36092388876516757	0.9460932726026259	0.4722222222222222	0.00010464348172700699	0.0002754832435186705	0.0	0.0	0.0	0.0
0.25	0.005	0.0	False	1.0	2	0.36094594856614637	0.9461197437697015	0.4722222222222222	0.000126703282705809	0.0003019544105943295	0.0	0.0	1.0	0.0
0.25	0.005	1e-06	False	1.0	2	0.36094594856614637	0.9461197437697015	0.4722222222222222	0.000126703282705809	0.0003019544105943295	0.0	0.0	1.0	0.0
0.25	0.01	-4.7550229427353035	True	0.0	8	0.36081924528344056	0.9458177893591072	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.25	0.01	-4.755021942735303	True	0.027777777777777776	8	0.36082150643532607	0.9459261480411543	0.4722222222222222	2.261151885507573e-06	0.00010835868204706056	0.0	0.0	0.0	0.0
0.25	0.01	-3.5230204900100865	True	0.05555555555555555	8	0.3608219372522036	0.9459317097588319	0.4722222222222222	2.6919687630133637e-06	0.00011392039972468737	0.0	0.0	0.0	0.0
0.25	0.01	-3.4409269125766917	True	0.1111111111111111	8	0.3608256092230067	0.9459555300431707	0.4722222222222222	6.363939566156329e-06	0.00013774068406346984	0.0	0.0	0.0	0.0
0.25	0.01	-3.2311818342158567	True	0.16666666666666666	8	0.36082844332671454	0.9459635181262487	0.4722222222222222	9.198043273983547e-06	0.0001457287671414731	0.0	0.0	0.0	0.0
0.25	0.01	-3.1695457791464103	True	0.2222222222222222	8	0.36083015059270646	0.9459713855791373	0.4722222222222222	1.0905309265896168e-05	0.00015359622003008333	0.0	0.0	0.0	0.0
0.25	0.01	-2.9663958255667864	True	0.25	8	0.36083241949060224	0.9459783836635219	0.4722222222222222	1.3174207161681384e-05	0.00016059430441472955	0.0	0.0	0.0	0.0
0.25	0.01	-2.889763921242893	True	0.3055555555555556	8	0.36083496832364204	0.9459914866371916	0.4722222222222222	1.57230402014763e-05	0.00017369727808436153	0.0	0.0	0.0	0.0
0.25	0.01	-2.758914363488772	True	0.3611111111111111	8	0.36084226023722943	0.946002423587324	0.4722222222222222	2.3014953788869086e-05	0.00018463422821679565	0.0	0.0	0.0	0.0
0.25	0.01	-2.5943740003440974	True	0.4166666666666667	8	0.36084876230393004	0.9460116653925693	0.4722222222222222	2.9517020489477908e-05	0.0001938760334621037	0.0	0.0	0.0	0.0
0.25	0.01	-2.3664204678263747	True	0.4444444444444444	8	0.36085233754045953	0.9460192202245443	0.4722222222222222	3.3092257018974e-05	0.0002014308654371133	0.0	0.0	0.0	0.0
0.25	0.01	-2.155166039358536	True	0.5	8	0.3608641510241777	0.9460420576461603	0.4722222222222222	4.490574073712228e-05	0.00022426828705313095	0.0	0.0	0.0	0.0
