cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.75	0.0	1000000000.0	True	0.0	0	0.36081924528344056	0.9458177893591072	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-1000000000.000001	True	0.0	0	0.36081924528344056	0.9458177893591072	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-1000000000.0	True	1.0	0	0.3608649151096594	0.9459185547891096	0.4722222222222222	4.5669826218841525e-05	0.0001007654300023697	0.0	0.0	0.0	0.0
0.75	0.005	-999999999.999999	True	1.0	0	0.3608649151096594	0.9459185547891096	0.4722222222222222	4.5669826218841525e-05	0.0001007654300023697	0.0	0.0	0.0	0.0
0.75	0.01	-1000000000.000001	True	0.0	0	0.36081924528344056	0.9458177893591072	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.01	-1000000000.0	True	1.0	0	0.3609104855485454	0.9460191520724494	0.4722222222222222	9.124026510481942e-05	0.00020136271334214584	0.0	0.0	0.0	0.0
0.75	0.01	-999999999.999999	True	1.0	0	0.3609104855485454	0.9460191520724494	0.4722222222222222	9.124026510481942e-05	0.00020136271334214584	0.0	0.0	0.0	0.0
0.75	0.0125	-5.215245163133494	True	0.0	3	0.36081924528344056	0.9458177893591072	0.4722222222222222	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.0125	-5.215244163133494	True	0.027777777777777776	3	0.36082019191677533	0.9458630166314196	0.4722222222222222	9.466333347751821e-07	4.522727231237589e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-4.140392850984741	True	0.05555555555555555	3	0.3608204407724929	0.9458639621214968	0.4722222222222222	1.195489052363552e-06	4.617276238960688e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-4.078397839537902	True	0.1111111111111111	3	0.3608215543396221	0.9458686694281805	0.4722222222222222	2.3090561815375388e-06	5.088006907327802e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-3.941712623845956	True	0.16666666666666666	3	0.3608223115521263	0.9458743503068909	0.4722222222222222	3.0662686857363397e-06	5.656094778372367e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-3.9097053373537527	True	0.2222222222222222	3	0.3608243171960607	0.9458829520231468	0.4722222222222222	5.07191262011375e-06	6.516266403955306e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-3.8757158406778447	True	0.25	3	0.36082663946392707	0.9458851870536186	0.4722222222222222	7.394180486508528e-06	6.73976945113619e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-3.532234411788945	True	0.3055555555555556	3	0.3608278197936452	0.9458909560267296	0.4722222222222222	8.57451020463973e-06	7.316666762235968e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-3.4632494302039833	True	0.3611111111111111	3	0.3608344956232744	0.9458960967844061	0.4722222222222222	1.5250339833849935e-05	7.830742529890689e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-3.400749116730446	True	0.4166666666666667	3	0.360838389168743	0.9459017508275203	0.4722222222222222	1.914388530244171e-05	8.396146841305185e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-3.1727413347736118	True	0.4444444444444444	3	0.3608393925037486	0.9459038015119674	0.4722222222222222	2.0147220308019964e-05	8.601215286019315e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-2.9719512636872487	True	0.5	3	0.3608513182585286	0.9459158899868032	0.4722222222222222	3.207297508805995e-05	9.810062769599615e-05	0.0	0.0	0.0	0.0
0.75	0.0125	-2.8325611851955643	True	0.5555555555555556	3	0.36085737729748185	0.9459385779588168	0.4722222222222222	3.8132014041292184e-05	0.00012078859970954259	0.0	0.0	0.0	0.0
