cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
1.0	0.0	1000000000.0	True	0.0	0	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.005	-1000000000.000001	True	0.0	0	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.005	-1000000000.0	False	1.0	0	0.6301539173745851	0.9715278411458831	0.5	-4.057333541362951e-07	0.0	0.0	0.0	0.0	0.0
1.0	0.005	-999999999.999999	False	1.0	0	0.6301539173745851	0.9715278411458831	0.5	-4.057333541362951e-07	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-5.962237648914235	True	0.0	1	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-5.962236648914235	True	0.027777777777777776	1	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-5.7493863365513445	True	0.05555555555555555	1	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-5.423127425445131	True	0.1111111111111111	1	0.6301543231079393	0.9715278411458831	0.5	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-5.2734693705024815	False	0.16666666666666666	1	0.6301542308882024	0.9715278411458831	0.5	-9.221973684692131e-08	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-5.096504452731976	False	0.2222222222222222	1	0.6301542308882024	0.9715278411458831	0.5	-9.221973684692131e-08	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-4.846992185223511	False	0.25	1	0.6301542308882024	0.9715278411458831	0.5	-9.221973684692131e-08	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-4.700155723590649	False	0.3055555555555556	1	0.6301542308882024	0.9715278411458831	0.5	-9.221973684692131e-08	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-4.651194940865984	False	0.3611111111111111	1	0.6301541738348813	0.9715278411458831	0.5	-1.4927305802547863e-07	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-4.581443564229147	False	0.4166666666666667	1	0.6301537274253022	0.9715278411458831	0.5	-5.956826371056323e-07	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-3.8452086811448365	False	0.4444444444444444	1	0.6301534806934205	0.9715278411458831	0.5	-8.424145188090648e-07	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-3.5355845753836155	False	0.5	1	0.630153111229199	0.9715278411458831	0.5	-1.2118787402481956e-06	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-3.395243473102937	False	0.5555555555555556	1	0.6301533277713967	0.9715278411458831	0.5	-9.953365426307315e-07	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-3.3344943388624695	False	0.6111111111111112	1	0.6301533864873089	0.9715278411458831	0.5	-9.366206303873525e-07	0.0	0.0	0.0	0.0	0.0
1.0	0.01	-2.8319376324937844	False	0.6666666666666666	1	0.6301532434068059	0.9715278411458831	0.5	-1.079701133388511e-06	0.0	0.0	0.0	0.0	0.0
