cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
0.75	0.0	1000000000.0	True	0.0	0	0.5155202099896266	0.9397846703089842	0.4305555555555556	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-5.177535879095229	True	0.0	3	0.5155202099896266	0.9397846703089842	0.4305555555555556	0.0	0.0	0.0	0.0	0.0	0.0
0.75	0.005	-5.177534879095229	True	0.027777777777777776	3	0.5155210095006294	0.9397874167522294	0.4305555555555556	7.995110028469199e-07	2.7464432452717347e-06	0.0	0.0	0.0	0.0
0.75	0.005	-4.866578673939358	True	0.05555555555555555	3	0.5155215411764286	0.9397893173934615	0.4305555555555556	1.331186802011608e-06	4.6470844773383035e-06	0.0	0.0	0.0	0.0
0.75	0.005	-4.72093443448302	True	0.1111111111111111	3	0.5155232846148017	0.9397918066517126	0.4305555555555556	3.0746251751256892e-06	7.136342728419898e-06	0.0	0.0	0.0	0.0
0.75	0.005	-4.516244717479061	True	0.16666666666666666	3	0.5155251429778216	0.9397947759038696	0.4305555555555556	4.9329881950388454e-06	1.0105594885456703e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.390131650562124	True	0.2222222222222222	3	0.515526254172913	0.9397975770624277	0.4305555555555556	6.0441832864244205e-06	1.2906753443564511e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.219358518850653	True	0.25	3	0.5155265750665755	0.9397982581874815	0.4305555555555556	6.365076948955384e-06	1.3587878497367534e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.160166489132286	True	0.3055555555555556	3	0.5155292223758877	0.9398082387533699	0.4305555555555556	9.012386261164629e-06	2.3568444385779763e-05	0.0	0.0	0.0	0.0
0.75	0.005	-4.125133704194954	True	0.3611111111111111	3	0.5155325052440082	0.9398115567156731	0.4305555555555556	1.2295254381622378e-05	2.6886406688908515e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.776774380176094	True	0.4166666666666667	3	0.5155346851704391	0.9398184708235215	0.4305555555555556	1.4475180812545396e-05	3.380051453738542e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.7549120051094773	True	0.4444444444444444	3	0.5155351639868838	0.9398192147929207	0.4305555555555556	1.4953997257260987e-05	3.4544483936582715e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.649770949510258	True	0.5	3	0.5155361706498951	0.9398207058555089	0.4305555555555556	1.596066026854359e-05	3.603554652475971e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.58749067633452	True	0.5555555555555556	3	0.5155375448342381	0.9398245889519014	0.4305555555555556	1.7334844611527345e-05	3.9918642917191605e-05	0.0	0.0	0.0	0.0
0.75	0.005	-3.283450245653012	True	0.6111111111111112	3	0.5155483878722272	0.9398326582241007	0.4305555555555556	2.817788260067733e-05	4.798791511650968e-05	0.0	0.0	0.0	0.0
