source_experiment	seed	selected_transition_improvement	selected_delta_cosine	selected_recall_at_1	selected_delta_rank	selected_magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_recall_at_1	floor_delta_rank	direct_transition_improvement	direct_delta_cosine	direct_recall_at_1	direct_delta_rank	selected_gap_transition	selected_gap_delta_cosine	selected_gap_recall	selected_action_negative_gap	rowwise_active_fraction	rowwise_selected_base_scale	rowwise_effective_scale	rowwise_risk_score_mean	rna_to_image_recall_at_1	image_to_rna_recall_at_1	target_effective_rank	image_target_effective_rank	floor_init_error	identity_violation	leakage_flag	train_rowwise_selected_scale	train_rowwise_selected_threshold	train_rowwise_selected_active_fraction	train_rowwise_selected_unsafe_count	train_rowwise_floor_transition	train_rowwise_floor_delta_cosine	train_rowwise_floor_recall_at_1	train_rowwise_selected_transition	train_rowwise_selected_delta_cosine	train_rowwise_selected_recall_at_1	train_rowwise_selected_gap_transition	train_rowwise_selected_gap_delta_cosine	train_rowwise_selected_gap_recall	train_rowwise_selected_near_tie_erosions	train_rowwise_selected_near_tie_flips	train_rowwise_selected_broken_count	retrieval_row_count	retrieval_broken_count	retrieval_repaired_count	retrieval_preserved_correct_count	retrieval_still_wrong_count	retrieval_broken_near_tie_fraction	retrieval_broken_mean_floor_margin	retrieval_broken_mean_selected_margin	retrieval_broken_mean_margin_change	retrieval_broken_mean_transition_gain_change	retrieval_broken_mean_delta_cosine_change	retrieval_mean_floor_margin	retrieval_mean_selected_margin	retrieval_mean_margin_change	retrieval_mean_rank_change	retrieval_mean_residual_norm	retrieval_selected_median_rank	retrieval_floor_median_rank	selected_residual_scale
F058	26	0.2903093300177339	0.8057754909590606	0.6296296296296297	8.24406783347456	0.8593691530182695	0.2908084858015245	0.8040092606287692	0.6296296296296297	7.940612210457475	0.2818578681147773	0.8636871498111456	0.6666666666666666	11.553397920936003	-0.0004991557837905	0.0017662303302914	0.0	0.0174242727207476	0.4444444444444444	0.05	0.0222222222222222	-0.8048051151519796	0.5925925925925926	0.5555555555555556	7.520820606938229	6.852467653663737	3.911505450648889e-07	0.0	0.0	0.05	-0.403088946412837	0.5	18.0	0.4570111883024452	0.9102222376145817	0.4861111111111111	0.4585960221909558	0.91257669582776	0.4861111111111111	0.0015848338885106	0.0023544582131782	0.0	0.0	0.0	0.0	27.0	0.0	0.0	17.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0673575030536101	0.0682725706597766	0.0009150676061665	0.0	0.0276609682197063	1.0	1.0	0.0222222222222222
