seed	fold_index	heldout_train_perturbation_id	cone_mix	train_selected_scale	train_selected_active_fraction	train_selected_gap_transition	train_selected_gap_delta_cosine	train_selected_gap_recall	inner_selected_gap_transition	inner_selected_gap_delta_cosine	inner_selected_gap_recall	inner_selected_broken_count	inner_selected_active_fraction	inner_selected_effective_scale	inner_head_loss
36	5	6	0.5	0.05	0.746031746031746	0.001561473254818535	0.0014618417307478149	0.0	0.003922543141410828	0.0028998717985712075	0.0	0.0	1.0	0.05	0.02054687775671482
36	5	6	0.75	0.05	0.8412698412698413	0.0008889715112852525	0.0007748685411054224	0.0	0.001798234156361489	0.0014662888370684524	0.0	0.0	1.0	0.05	0.02054687775671482
36	5	6	1.0	0.05	1.0	0.0001887193748318916	0.0	0.0	-0.0003957564113067358	0.0	0.0	0.0	1.0	0.05	0.02054687775671482
36	6	7	0.0	0.05	0.5555555555555556	0.0027541546696401298	0.0027862129662439283	0.0	0.0019953428358107095	0.002816025194134486	0.0	0.0	0.7777777777777778	0.03888888888888889	0.029801975935697556
36	6	7	0.25	0.05	0.6507936507936508	0.0021806753191498385	0.0022693117813760155	0.0	0.0016285112794284795	0.002568526512400915	0.0	0.0	1.0	0.05	0.029801975935697556
36	6	7	0.5	0.05	0.746031746031746	0.001519765181850874	0.0016753642476055042	0.0	0.0010947147616521269	0.0017319090188806507	0.0	0.0	1.0	0.05	0.029801975935697556
36	6	7	0.75	0.05	0.746031746031746	0.0007564243931563186	0.0009194072887882543	0.0	0.0005466909364196249	0.0008756340462050538	0.0	0.0	1.0	0.05	0.029801975935697556
36	6	7	1.0	0.025	0.6031746031746031	9.669967560743675e-06	1.1102230246251565e-16	0.0	-1.6904824524099915e-06	0.0	0.0	0.0	0.6666666666666666	0.016666666666666666	0.029801975935697556
36	7	8	0.0	0.05	0.5555555555555556	0.0007196327793565493	0.002112869946224394	0.0	0.001622934763729933	0.005542510243364163	0.0	0.0	1.0	0.05	0.034889061003923416
36	7	8	0.25	0.05	0.6507936507936508	0.0005808459529797472	0.001724735477872219	0.0	0.0012458736248514568	0.004188253438619616	0.0	0.0	1.0	0.05	0.034889061003923416
36	7	8	0.5	0.05	0.6507936507936508	0.0002668923501611964	0.0010819162076052269	0.0	0.0008579984114984729	0.0028128923127115346	0.0	0.0	1.0	0.05	0.034889061003923416
36	7	8	0.75	0.05	0.6507936507936508	0.00021034203605063695	0.0005827213315624524	0.0	0.00045922418380200947	0.001416711083942701	0.0	0.0	1.0	0.05	0.034889061003923416
36	7	8	1.0	0.025	0.8412698412698413	1.1504128330286356e-05	0.0	0.0	2.812219008779815e-05	0.0	0.0	0.0	1.0	0.025	0.034889061003923416
