seed	query_index	condition_key	perturbation_id	cell_line	selected_residual_scale	flip_type	source_top1_correct	floor_top1_correct	selected_top1_correct	floor_rank	selected_rank	rank_change_selected_minus_floor	source_margin	floor_margin	selected_margin	margin_change_selected_minus_floor	floor_correct_score	floor_best_wrong_score	selected_correct_score	selected_best_wrong_score	floor_top1_label	selected_top1_label	same_top1_label_as_floor	floor_transition_gain	selected_transition_gain	transition_gain_change_selected_minus_floor	floor_delta_cosine	selected_delta_cosine	delta_cosine_change_selected_minus_floor	residual_norm	floor_near_tie_0p02	selected_near_tie_0p02	floor_near_tie_0p05	selected_near_tie_0p05	rowwise_active	rowwise_risk_score
16	12	pert=11|dose=1|cell=1	11	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.007287604752678534	0.0040728889786222355	0.0040728889786222355	0.0	0.9580557975476998	0.9539829085690775	0.9580557975476998	0.9539829085690775	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.33404194293900347	0.33404194293900347	0.0	0.9581448713553053	0.9581448713553053	0.0	0.0	True	True	True	True	False	-0.0
16	13	pert=11|dose=1|cell=1	11	cell_line_1	0.05	still_wrong	False	False	False	5.0	5.0	0.0	-0.014636746933260447	-0.03342939925051869	-0.03342939925051869	0.0	0.9415033965798353	0.974932795830354	0.9415033965798353	0.974932795830354	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.2352992391776758	0.2352992391776758	0.0	0.9111657152480526	0.9111657152480526	0.0	0.0	False	False	True	True	False	-0.0
16	14	pert=11|dose=1|cell=1	11	cell_line_1	0.05	still_wrong	True	False	False	6.0	6.0	0.0	0.0268856624691165	-0.02389889011070301	-0.022963977388013368	0.0009349127226896403	0.9443465401856849	0.9682454302963879	0.9456043732546442	0.9685683506426576	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.09765449836105666	0.10114034456670862	0.0034858462056519546	0.8144565134936271	0.8216109116226832	0.00715439812905605	0.06022184703592376	False	False	True	True	True	-2.1638525466676093
16	15	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.008670992092448038	0.009421115950557613	0.009421115950557613	0.0	0.973426554846565	0.9640054388960074	0.973426554846565	0.9640054388960074	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.3606387194090699	0.3606387194090699	0.0	0.9677166274374549	0.9677166274374549	0.0	0.0	True	True	True	True	False	-0.9724509736980894
16	16	pert=11|dose=1|cell=2	11	cell_line_2	0.05	still_wrong	False	False	False	2.0	2.0	0.0	-0.029118220112438586	-0.0032472554798619324	-0.0032472554798619324	0.0	0.982456100369761	0.985703355849623	0.982456100369761	0.985703355849623	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.4152202166618244	0.4152202166618244	0.0	0.9704191169895171	0.9704191169895171	0.0	0.0	True	True	True	True	False	-0.0
16	17	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.0430061257939679	0.0064919534834027015	0.0064919534834027015	0.0	0.9862706031226736	0.9797786496392709	0.9862706031226736	0.9797786496392709	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.470113091049139	0.470113091049139	0.0	0.9760103779378314	0.9760103779378314	0.0	0.0	True	True	True	True	False	-0.0
16	18	pert=9|dose=1|cell=0	9	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.16764776047748253	0.014757107268630443	0.014862283882579597	0.0001051766139491539	0.9724736408634425	0.957716533594812	0.973112230891377	0.9582499470087974	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.16436229301479	0.16765622684015247	0.0032939338253624717	0.8817251583389917	0.8856232960177672	0.0038981376787755595	0.061455982762447445	True	True	True	True	True	-1.5282697615616343
16	19	pert=9|dose=1|cell=0	9	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.17752543242312757	0.013732875513334464	0.013732875513334464	0.0	0.9707155597780391	0.9569826842647047	0.9707155597780391	0.9569826842647047	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.3301069963152995	0.3301069963152995	0.0	0.9591503655315018	0.9591503655315018	0.0	0.0	True	True	True	True	False	-0.0
16	20	pert=9|dose=1|cell=0	9	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.13247280690532992	0.01750765670662391	0.01750765670662391	0.0	0.972021719900548	0.9545140631939241	0.972021719900548	0.9545140631939241	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.07521959704612546	0.07521959704612546	0.0	0.907764023393497	0.907764023393497	0.0	0.0	True	True	True	True	False	-0.0
16	21	pert=9|dose=1|cell=1	9	cell_line_1	0.05	still_wrong	False	False	False	2.0	2.0	0.0	-0.007287604752678534	-0.00020900711488713863	-0.00020900711488713863	0.0	0.9445122278203183	0.9447212349352054	0.9445122278203183	0.9447212349352054	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.28782601145315434	0.28782601145315434	0.0	0.8786907550288782	0.8786907550288782	0.0	0.0	True	True	True	True	False	-0.0
16	22	pert=9|dose=1|cell=1	9	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.03586778931192147	0.01509051432348063	0.01509051432348063	0.0	0.9710733572623109	0.9559828429388303	0.9710733572623109	0.9559828429388303	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.327308989347879	0.327308989347879	0.0	0.9425453372477046	0.9425453372477046	0.0	0.0	True	True	True	True	False	-0.0
16	23	pert=9|dose=1|cell=1	9	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.030378090331695362	0.006608132044001347	0.006608132044001347	0.0	0.9652860607242904	0.958677928680289	0.9652860607242904	0.958677928680289	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.12984482295168986	0.12984482295168986	0.0	0.856949575987578	0.856949575987578	0.0	0.0	True	True	True	True	False	-0.0
16	24	pert=9|dose=1|cell=2	9	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.10474299586757418	0.03626611575809524	0.03626611575809524	0.0	0.9644239643459946	0.9281578485878994	0.9644239643459946	0.9281578485878994	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.45632354051108115	0.45632354051108115	0.0	0.915704147021188	0.915704147021188	0.0	0.0	False	False	True	True	False	-0.0
16	25	pert=9|dose=1|cell=2	9	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.03865896505176525	0.01942591989141551	0.01942591989141551	0.0	0.9564834469332807	0.9370575270418652	0.9564834469332807	0.9370575270418652	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.41252798681467573	0.41252798681467573	0.0	0.9431490292351233	0.9431490292351233	0.0	0.0	True	True	True	True	False	-0.0
16	26	pert=9|dose=1|cell=2	9	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.1811498930715758	0.024329281906284805	0.024329281906284805	0.0	0.9704168600478835	0.9460875781415987	0.9704168600478835	0.9460875781415987	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.4875255308873682	0.4875255308873682	0.0	0.9376643038786442	0.9376643038786442	0.0	0.0	False	False	True	True	False	-0.0
17	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.4081352720510768	0.42013976054990987	0.42013976054990987	0.0	0.9359532174189794	0.5158134568690695	0.9359532174189794	0.5158134568690695	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.38848444730506626	0.38848444730506626	0.0	0.9251159100413274	0.9251159100413274	0.0	0.0	False	False	False	False	False	-0.0
17	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.4087916718908233	0.4419480408600627	0.4419480408600627	0.0	0.9409067096464084	0.49895866878634576	0.9409067096464084	0.49895866878634576	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.38378487885276213	0.38378487885276213	0.0	0.9329184049598057	0.9329184049598057	0.0	0.0	False	False	False	False	False	-0.0
17	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.43297058027742275	0.44622617551279553	0.44622617551279553	0.0	0.9356916122798568	0.4894654367670612	0.9356916122798568	0.4894654367670612	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.5067607523969222	0.5067607523969222	0.0	0.9494065404462579	0.9494065404462579	0.0	0.0	False	False	False	False	False	-0.0
17	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.2561021310489154	0.0576194677243822	0.0576194677243822	0.0	0.9857751994076915	0.9281557316833093	0.9857751994076915	0.9281557316833093	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.7395359268718642	0.7395359268718642	0.0	0.9809193533450583	0.9809193533450583	0.0	0.0	False	False	False	False	False	-0.0
17	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.45027427960693983	0.06624590276471776	0.06624590276471776	0.0	0.9839096804834527	0.917663777718735	0.9839096804834527	0.917663777718735	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.9348010854513239	0.9348010854513239	0.0	0.9844379286982398	0.9844379286982398	0.0	0.0	False	False	False	False	False	-0.0
17	5	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.48341524048202705	0.06235594263858368	0.06235594263858368	0.0	0.9846643931886779	0.9223084505500942	0.9846643931886779	0.9223084505500942	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.9729574308651647	0.9729574308651647	0.0	0.9871504371122457	0.9871504371122457	0.0	0.0	False	False	False	False	False	-0.0
17	6	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.24931509859684764	0.04862382733190462	0.0492002676312393	0.0005764402993346796	0.9943876555954916	0.945763828263587	0.9946727742411973	0.945472506609958	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.43277423679367444	0.4331383630258454	0.0003641262321709693	0.9884618978296111	0.9889765558135677	0.0005146579839565568	0.03715000643766689	False	False	True	True	True	-0.6571169405086993
17	7	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.28550237728478195	0.04776058861210086	0.04776058861210086	0.0	0.9929605264521671	0.9451999378400663	0.9929605264521671	0.9451999378400663	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.5222939912150714	0.5222939912150714	0.0	0.9845538351991621	0.9845538351991621	0.0	0.0	False	False	True	True	False	-0.0
17	8	pert=10|dose=1|cell=2	10	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.2905101111331624	0.04014524487146187	0.04014524487146187	0.0	0.9900008744868823	0.9498556296154205	0.9900008744868823	0.9498556296154205	pert=10|dose=1|cell=2	pert=10|dose=1|cell=2	True	0.4322884433770815	0.4322884433770815	0.0	0.9850269505013739	0.9850269505013739	0.0	0.0	False	False	True	True	False	-0.0
17	9	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.012261808129136686	0.08010197911502703	0.08010197911502703	0.0	0.9687726406743994	0.8886706615593724	0.9687726406743994	0.8886706615593724	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.0008272652631534649	0.0008272652631534649	0.0	0.6608329650356713	0.6608329650356713	0.0	0.0	False	False	False	False	False	-0.0
17	10	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.027114276842554408	0.08089809563489736	0.08089809563489736	0.0	0.9694821149985392	0.8885840193636418	0.9694821149985392	0.8885840193636418	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	0.01517763943064232	0.01517763943064232	0.0	0.6887168213757591	0.6887168213757591	0.0	0.0	False	False	False	False	False	-0.0
17	11	pert=11|dose=1|cell=0	11	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.01623629587879205	0.07851905182220542	0.07851905182220542	0.0	0.9719378538209162	0.8934188019987108	0.9719378538209162	0.8934188019987108	pert=11|dose=1|cell=0	pert=11|dose=1|cell=0	True	-0.00719850863482796	-0.00719850863482796	0.0	0.7588706399666825	0.7588706399666825	0.0	0.0	False	False	False	False	False	-0.0
17	12	pert=11|dose=1|cell=1	11	cell_line_1	0.05	still_wrong	True	False	False	3.0	2.0	-1.0	0.11596059609428339	-0.013710354660416701	-0.006750293592631906	0.006960061067784795	0.7824333569065886	0.7961437115670053	0.7870207897195282	0.7937710833121601	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.4311029655480675	0.4323862700443274	0.0012833044962599072	0.822190858482854	0.8232032061041334	0.0010123476212794413	0.06632167635483249	True	True	True	True	True	-1.1551373873260076
17	13	pert=11|dose=1|cell=1	11	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.0502146690080052	0.058465226484260224	0.06091805126261696	0.0024528247783567325	0.8488382746189687	0.7903730481347084	0.8491279660955741	0.7882099148329571	pert=11|dose=1|cell=1	pert=11|dose=1|cell=1	True	0.4024315631290054	0.40272125460561103	0.00028969147660562466	0.8334411170556525	0.8348579054554139	0.0014167883997614483	0.053149539635716676	False	False	False	False	True	-1.3066711036442007
17	14	pert=11|dose=1|cell=1	11	cell_line_1	0.05	still_wrong	False	False	False	3.0	3.0	0.0	-0.08958020702385261	-0.013819889605045432	-0.010788771893908145	0.003031117711137288	0.7867791001846408	0.8005989897896862	0.7859904004306885	0.7967791723245966	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.3052307763570099	0.3029690496504751	-0.0022617267065347946	0.8090421564814332	0.8073624988192127	-0.0016796576622204462	0.05240416539338019	True	True	True	True	True	-1.2490162569075225
17	15	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.010945255770600348	0.06904032940476368	0.06904032940476368	0.0	0.9613327203078039	0.8922923909030402	0.9613327203078039	0.8922923909030402	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.11473299466017262	0.11473299466017262	0.0	0.8487560614759172	0.8487560614759172	0.0	0.0	False	False	False	False	False	-0.0
17	16	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.03287453479054614	0.0717512027003463	0.0717512027003463	0.0	0.965573153077699	0.8938219503773527	0.965573153077699	0.8938219503773527	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.18648054074399512	0.18648054074399512	0.0	0.9253733427764004	0.9253733427764004	0.0	0.0	False	False	False	False	False	-0.0
17	17	pert=11|dose=1|cell=2	11	cell_line_2	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.04250820135871669	0.08052692845068643	0.08052692845068643	0.0	0.9664752263416798	0.8859482978909934	0.9664752263416798	0.8859482978909934	pert=11|dose=1|cell=2	pert=11|dose=1|cell=2	True	0.13961276896180985	0.13961276896180985	0.0	0.9438360954106436	0.9438360954106436	0.0	0.0	False	False	False	False	False	-0.0
17	18	pert=9|dose=1|cell=0	9	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.012261808129136686	0.01960823498043196	0.019699715544847063	9.148056441510288e-05	0.9891457563642077	0.9695375213837757	0.9899310461608719	0.9702313306160248	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.0352367512008237	0.03630554496133409	0.0010687937605103892	0.8275974199769872	0.8335680496373462	0.005970629660358995	0.1421534185420686	True	True	True	True	True	-4.197666806064302
17	19	pert=9|dose=1|cell=0	9	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.027114276842554408	0.01973140842022858	0.019780230971137014	4.8822550908433904e-05	0.9865153894315165	0.9667839810112879	0.9874633196104513	0.9676830886393143	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.06500170978464459	0.06594963996357917	0.0009479301789345751	0.7575506582427948	0.7686695093236184	0.011118851080823666	0.14303470557323064	True	True	True	True	True	-4.711972838075698
17	20	pert=9|dose=1|cell=0	9	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.01623629587879205	0.021795608755280527	0.02208431476355699	0.00028870600827646253	0.9872716234175216	0.9654760146622411	0.9880973203096237	0.9660130055460667	pert=9|dose=1|cell=0	pert=9|dose=1|cell=0	True	0.014922553570925867	0.015770814027471047	0.0008482604565451801	0.6808745461696073	0.6941189585188892	0.013244412349281864	0.1475211302017355	False	False	True	True	True	-5.177071781355557
17	21	pert=9|dose=1|cell=1	9	cell_line_1	0.05	still_wrong	False	False	False	2.0	2.0	0.0	-0.2612432202905119	-0.010856419721104738	-0.010856419721104738	0.0	0.8901141741881995	0.9009705939093042	0.8901141741881995	0.9009705939093042	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.9400681902607165	0.9400681902607165	0.0	0.8868218962763355	0.8868218962763355	0.0	0.0	True	True	True	True	False	-0.0
17	22	pert=9|dose=1|cell=1	9	cell_line_1	0.05	still_wrong	False	False	False	2.0	2.0	0.0	-0.36680948462592994	-0.04067612247445784	-0.03546646764532757	0.0052096548291302724	0.8811919185612895	0.9218680410357474	0.8862247126327955	0.921691180278123	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.7535745005166534	0.762858331509488	0.009283830992834585	0.8693394415125751	0.8794144067358143	0.01007496522323914	0.10986111072885273	False	False	True	True	True	-0.7119866065468504
17	23	pert=9|dose=1|cell=1	9	cell_line_1	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.2739837050743786	0.006443704312345755	0.006443704312345755	0.0	0.907401983732314	0.9009582794199682	0.907401983732314	0.9009582794199682	pert=9|dose=1|cell=1	pert=9|dose=1|cell=1	True	0.6277066858043061	0.6277066858043061	0.0	0.8601860209303454	0.8601860209303454	0.0	0.0	True	True	True	True	False	-0.0
17	24	pert=9|dose=1|cell=2	9	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.9191428016687597	0.08937893600152147	0.08937893600152147	0.0	0.7474470380873902	0.6580681020858687	0.7474470380873902	0.6580681020858687	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.9266707343237606	0.9266707343237606	0.0	0.8951255576295355	0.8951255576295355	0.0	0.0	False	False	False	False	False	-0.0
17	25	pert=9|dose=1|cell=2	9	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.7879355765956692	0.06484751997437477	0.06484751997437477	0.0	0.7163814794590107	0.6515339594846359	0.7163814794590107	0.6515339594846359	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.4610712283578372	0.4610712283578372	0.0	0.7117229129670479	0.7117229129670479	0.0	0.0	False	False	False	False	False	-0.0
17	26	pert=9|dose=1|cell=2	9	cell_line_2	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.9981691879287744	0.11071644619375276	0.1295281355214538	0.018811689327701053	0.69925078705931	0.5885343408655572	0.7085246037199645	0.5789964681985107	pert=9|dose=1|cell=2	pert=9|dose=1|cell=2	True	0.9233560883960549	0.9383931507825538	0.015037062386498934	0.8513650563116055	0.8528720961152116	0.001507039803606114	0.07400560877125317	False	False	False	False	True	-0.30797722773935393
18	0	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.032690851381173	0.03071172660419952	0.030820459502371	0.0001087328981714819	0.9966869632195964	0.9659752366153969	0.9968611511459325	0.9660406916435615	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.05993168371847568	0.060105871644811515	0.0001741879263358337	0.9646942112793552	0.9669752686367712	0.0022810573574160165	0.05081830966047209	False	False	True	True	True	-0.722384688448665
18	1	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	False	True	True	1.0	1.0	0.0	-0.005729458863465653	0.022541117422431922	0.022541117422431922	0.0	0.9950951741916673	0.9725540567692353	0.9950951741916673	0.9725540567692353	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.07971732376190199	0.07971732376190199	0.0	0.9514371675455976	0.9514371675455976	0.0	0.0	False	False	True	True	False	-0.0
18	2	pert=10|dose=1|cell=0	10	cell_line_0	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.018418210299715243	0.02736360044007413	0.027330525687036422	-3.307475303770957e-05	0.9956582051755845	0.9682946047355103	0.9957385402865321	0.9684080145994957	pert=10|dose=1|cell=0	pert=10|dose=1|cell=0	True	0.09908391052304155	0.09925147618325214	0.00016756566021058905	0.9462430473565416	0.9472628354918378	0.001019788135296129	0.04238223522014075	False	False	True	True	True	-1.431611570372853
18	3	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.14471991996623512	0.21748844263726197	0.21748844263726197	0.0	0.7466180243217666	0.5291295816845046	0.7466180243217666	0.5291295816845046	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.3303325134441813	0.3303325134441813	0.0	0.6072081859419067	0.6072081859419067	0.0	0.0	False	False	False	False	False	-0.0
18	4	pert=10|dose=1|cell=1	10	cell_line_1	0.05	preserved_correct	True	True	True	1.0	1.0	0.0	0.06803672136065214	0.14541988243974546	0.14541988243974546	0.0	0.7741888698279291	0.6287689873881837	0.7741888698279291	0.6287689873881837	pert=10|dose=1|cell=1	pert=10|dose=1|cell=1	True	0.4019787394931874	0.4019787394931874	0.0	0.6986109076622842	0.6986109076622842	0.0	0.0	False	False	False	False	False	-0.0
