seed	candidate	alpha	oracle_active_fraction	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_per_seed_floor	delta_cosine_gap_vs_per_seed_floor	recall_gap_vs_per_seed_floor
2	pooled_full_ridge	0.025	0.8518518518518519	0.009804985577484129	0.40793675520337414	0.2962962962962963	5.0	9.653110169859403	0.5875512722838565	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.00040292093068847006	0.0060516470003918466	0.0
2	pooled_full_ridge	0.05	0.8518518518518519	0.01020076213357983	0.41404078589396287	0.2962962962962963	5.0	9.674912579452807	0.5833726463017194	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0007986974867841713	0.012155677690980582	0.0
2	pooled_full_ridge	0.075	0.8518518518518519	0.010589337622856935	0.42018855849542075	0.2962962962962963	5.0	9.697620745347214	0.5793309993774672	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0011872729760612766	0.01830345029243846	0.0
2	pooled_full_ridge	0.1	0.8518518518518519	0.010970655619803128	0.42637012239690153	0.3333333333333333	5.0	9.720981149086455	0.5754304020060107	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0015685909730074696	0.02448501419391924	0.037037037037037035
2	pooled_full_ridge	0.15	0.8518518518518519	0.011711294856377863	0.43878922122542086	0.3333333333333333	5.0	9.768973920014956	0.5680684141889472	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0023092302095822047	0.03690411302243857	0.037037037037037035
2	pooled_full_ridge	0.2	0.8518518518518519	0.012422234335391016	0.4511997475271379	0.3333333333333333	5.0	9.8178320842803	0.561318022839451	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0030201696885953574	0.049314639324155585	0.037037037037037035
2	pooled_full_ridge	0.35	0.8518518518518519	0.014372480519854292	0.48737732971396636	0.3333333333333333	4.0	9.965156022349259	0.545022796871258	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.004970415873058633	0.08549222151098407	0.037037037037037035
2	pooled_full_ridge	0.5	0.7777777777777778	0.0159180871875648	0.5190080391307214	0.3333333333333333	4.0	10.162626068209729	0.5440063043116701	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.006516022540769143	0.11712293092773907	0.037037037037037035
2	pooled_full_ridge	0.75	0.6666666666666666	0.01824986245979445	0.5617570301538234	0.2962962962962963	3.0	10.301228781492807	0.566378649852475	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.008847797812998793	0.1598719219508411	0.0
2	pooled_full_ridge	1.0	0.6666666666666666	0.019962202107527992	0.5833035985100681	0.2962962962962963	2.0	10.48146173818041	0.5867907899372045	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.010560137460732333	0.1814184903070858	0.0
2	pooled_environment_centered_ridge	0.025	0.7407407407407407	0.009649355663041169	0.4056037040105711	0.2962962962962963	5.0	9.646287972490594	0.5892885436719035	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0002472910162455103	0.0037185958075888204	0.0
2	pooled_environment_centered_ridge	0.05	0.7407407407407407	0.009892134145739816	0.409316753764674	0.2962962962962963	5.0	9.663338350196069	0.5867970499489341	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0004900694989441578	0.007431645561691735	0.0
2	pooled_environment_centered_ridge	0.075	0.7407407407407407	0.010130369515955506	0.4130204784393303	0.2962962962962963	5.0	9.681802398633947	0.584389968204053	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0007283048691598473	0.01113537023634803	0.0
2	pooled_environment_centered_ridge	0.1	0.7407407407407407	0.010364031259656957	0.416710977716001	0.2962962962962963	5.0	9.701032798286443	0.5820689481755429	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.000961966612861298	0.01482586951301873	0.0
2	pooled_environment_centered_ridge	0.15	0.7407407407407407	0.010817512173003089	0.42403609984456936	0.2962962962962963	5.0	9.740646792862625	0.5776916271705288	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0014154475262074303	0.02215099164158707	0.0
2	pooled_environment_centered_ridge	0.2	0.7407407407407407	0.011252334308754308	0.4312585496170327	0.3333333333333333	5.0	9.780708504857097	0.5736779362050691	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0018502696619586492	0.029373441414050405	0.037037037037037035
2	pooled_environment_centered_ridge	0.35	0.7037037037037037	0.012444079196495636	0.4512115028555786	0.3333333333333333	5.0	9.89610920680429	0.5680784408589806	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0030420145496999774	0.049326394652596306	0.037037037037037035
2	pooled_environment_centered_ridge	0.5	0.6666666666666666	0.01348457669438647	0.46822368792954583	0.3333333333333333	5.0	10.041843663450486	0.564794615196877	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.0040825120475908114	0.06633857972656354	0.037037037037037035
2	pooled_environment_centered_ridge	0.75	0.6296296296296297	0.0148088358266988	0.49492056188873773	0.3333333333333333	5.0	10.257875337949352	0.5721617758124198	0.009402064646795659	0.4018851082029823	0.2962962962962963	0.005406771179903142	0.09303545368575544	0.037037037037037035
