seed	scale	safe	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	train_broken_count_diagnostic_only	train_mean_margin_change_diagnostic_only
11	0.0	True	0.6611106143937406	0.9538829046617275	0.5	0.0	0.0	0.0	0.0	0.0
11	0.025	True	0.6622385618177709	0.9549289058726624	0.5	0.0011279474240302179	0.0010460012109348993	0.0	0.0	0.0
11	0.05	True	0.6633331730028625	0.9559477478816396	0.5	0.002222558609121905	0.0020648432199120714	0.0	0.0	0.0
